stamp_ns,node_ns,src_drone_ns,fused_id,class_id,class_name,frame,x,y,z,cov00,cov01,cov02,cov10,cov11,cov12,cov20,cov21,cov22
594884000000,/,drone2,0,3,"container4",world,27.2976,4.36879,0,0.087846,0,0,0,0.087846,0,0,0,0.202503
594884000000,/,drone1,1,4,"container5",world,30.1277,-2.83702,0,0.0880168,0,0,0,0.0880168,0,0,0,0.202807
594884000000,/,drone1,2,4,"container5",world,30.1729,-2.8385,0,0.0878085,0,0,0,0.0878085,0,0,0,0.202436
594980000000,/,drone2,0,3,"container4",world,27.3039,4.36876,0,0.0880514,0,0,0,0.0880514,0,0,0,0.202876
594980000000,/,drone1,1,4,"container5",world,30.1284,-2.83405,0,0.0880681,0,0,0,0.0880681,0,0,0,0.202903
594980000000,/,drone1,2,4,"container5",world,30.1721,-2.84411,0,0.0879644,0,0,0,0.0879644,0,0,0,0.202719
595060000000,/,drone2,0,3,"container4",world,27.3101,4.36986,0,0.0876144,0,0,0,0.0876144,0,0,0,0.202088
595060000000,/,drone1,1,4,"container5",world,30.1288,-2.83118,0,0.0877694,0,0,0,0.0877694,0,0,0,0.202367
595060000000,/,drone1,2,4,"container5",world,30.172,-2.85444,0,0.0877169,0,0,0,0.0877169,0,0,0,0.202273
595124000000,/,drone2,0,3,"container4",world,27.3129,4.3718,0,0.0877494,0,0,0,0.0877494,0,0,0,0.20232
595124000000,/,drone1,1,4,"container5",world,30.1287,-2.82874,0,0.0878553,0,0,0,0.0878553,0,0,0,0.202514
595124000000,/,drone1,2,4,"container5",world,30.1707,-2.86612,0,0.0877187,0,0,0,0.0877187,0,0,0,0.202269
595200000000,/,drone2,0,3,"container4",world,27.3137,4.37256,0,0.0881183,0,0,0,0.0881183,0,0,0,0.20298
595200000000,/,drone1,1,4,"container5",world,30.128,-2.8265,0,0.0881372,0,0,0,0.0881372,0,0,0,0.20301
595200000000,/,drone1,2,4,"container5",world,30.1677,-2.8744,0,0.087936,0,0,0,0.087936,0,0,0,0.202659
595288000000,/,drone2,0,3,"container4",world,27.3134,4.37298,0,0.0878533,0,0,0,0.0878533,0,0,0,0.202515
595288000000,/,drone1,1,4,"container5",world,30.1272,-2.82465,0,0.088024,0,0,0,0.088024,0,0,0,0.202816
595288000000,/,drone1,2,4,"container5",world,30.1647,-2.88007,0,0.0878138,0,0,0,0.0878138,0,0,0,0.202443
595376000000,/,drone2,0,3,"container4",world,27.3033,4.36862,0,0.088057,0,0,0,0.088057,0,0,0,0.202887
595376000000,/,drone1,1,4,"container5",world,30.126,-2.82265,0,0.0880743,0,0,0,0.0880743,0,0,0,0.202913
595376000000,/,drone1,2,4,"container5",world,30.1636,-2.88483,0,0.0879697,0,0,0,0.0879697,0,0,0,0.202728
595456000000,/,drone2,0,3,"container4",world,27.2867,4.36724,0,0.0877826,0,0,0,0.0877826,0,0,0,0.202393
595456000000,/,drone1,1,4,"container5",world,30.1254,-2.82164,0,0.0880994,0,0,0,0.0880994,0,0,0,0.202962
595456000000,/,drone1,2,4,"container5",world,30.1649,-2.8896,0,0.0877213,0,0,0,0.0877213,0,0,0,0.202281
595544000000,/,drone2,0,3,"container4",world,27.2735,4.36429,0,0.0878387,0,0,0,0.0878387,0,0,0,0.202487
595544000000,/,drone1,1,4,"container5",world,30.1251,-2.82114,0,0.088112,0,0,0,0.088112,0,0,0,0.202986
595544000000,/,drone1,2,4,"container5",world,30.1678,-2.89568,0,0.087722,0,0,0,0.087722,0,0,0,0.202276
595612000000,/,drone2,0,3,"container4",world,27.2672,4.36119,0,0.0880676,0,0,0,0.0880676,0,0,0,0.2029
595612000000,/,drone1,1,4,"container5",world,30.1249,-2.8209,0,0.0881182,0,0,0,0.0881182,0,0,0,0.202998
595612000000,/,drone1,2,4,"container5",world,30.1681,-2.90614,0,0.0879384,0,0,0,0.0879384,0,0,0,0.202665
595688000000,/,drone2,0,3,"container4",world,27.2672,4.36119,0,0.0880676,0,0,0,0.0880676,0,0,0,0.2029
595688000000,/,drone1,1,4,"container5",world,30.1249,-2.8209,0,0.0881182,0,0,0,0.0881182,0,0,0,0.202998
595688000000,/,drone1,2,4,"container5",world,30.1681,-2.90614,0,0.0879384,0,0,0,0.0879384,0,0,0,0.202665
595752000000,/,drone2,0,3,"container4",world,27.2453,4.38043,0,0.0905272,0,0,0,0.0905272,0,0,0,0.208317
595752000000,/,drone1,1,4,"container5",world,30.1218,-2.81446,0,0.107424,0,0,0,0.107424,0,0,0,0.24346
595752000000,/,drone1,2,4,"container5",world,30.167,-2.93668,0,0.0880252,0,0,0,0.0880252,0,0,0,0.20283
595800000000,/,drone2,0,3,"container4",world,27.2447,4.37602,0,0.0900182,0,0,0,0.0900182,0,0,0,0.207502
595800000000,/,drone1,1,4,"container5",world,30.1215,-2.8131,0,0.106549,0,0,0,0.106549,0,0,0,0.243159
595800000000,/,drone1,2,4,"container5",world,30.1671,-2.94828,0,0.0877494,0,0,0,0.0877494,0,0,0,0.202334
595856000000,/,drone2,0,3,"container4",world,27.2427,4.36877,0,0.0898566,0,0,0,0.0898566,0,0,0,0.207232
595856000000,/,drone1,1,4,"container5",world,30.1221,-2.81197,0,0.10412,0,0,0,0.10412,0,0,0,0.239743
595856000000,/,drone1,2,4,"container5",world,30.1671,-2.95611,0,0.0879688,0,0,0,0.0879688,0,0,0,0.202716
595900000000,/,drone2,0,3,"container4",world,27.2397,4.3653,0,0.0893551,0,0,0,0.0893551,0,0,0,0.20634
595900000000,/,drone1,1,4,"container5",world,30.1228,-2.81106,0,0.101806,0,0,0,0.101806,0,0,0,0.236101
595900000000,/,drone1,2,4,"container5",world,30.1673,-2.96379,0,0.087846,0,0,0,0.087846,0,0,0,0.202495
595960000000,/,drone2,0,3,"container4",world,27.2399,4.35949,0,0.0893995,0,0,0,0.0893995,0,0,0,0.206374
595960000000,/,drone1,1,4,"container5",world,30.1234,-2.81001,0,0.099331,0,0,0,0.099331,0,0,0,0.231808
595960000000,/,drone1,2,4,"container5",world,30.168,-2.96958,0,0.0881334,0,0,0,0.0881334,0,0,0,0.203004
596000000000,/,drone2,0,3,"container4",world,27.2381,4.35706,0,0.0889791,0,0,0,0.0889791,0,0,0,0.205601
596000000000,/,drone1,1,4,"container5",world,30.1236,-2.80921,0,0.0972794,0,0,0,0.0972794,0,0,0,0.22807
596000000000,/,drone1,2,4,"container5",world,30.1696,-2.97529,0,0.0880226,0,0,0,0.0880226,0,0,0,0.202816
596048000000,/,drone2,0,3,"container4",world,27.2389,4.35258,0,0.0884546,0,0,0,0.0884546,0,0,0,0.204582
596048000000,/,drone1,1,4,"container5",world,30.1237,-2.8083,0,0.0950074,0,0,0,0.0950074,0,0,0,0.223619
596048000000,/,drone1,2,4,"container5",world,30.1709,-2.97932,0,0.0878578,0,0,0,0.0878578,0,0,0,0.202525
596088000000,/,drone2,0,3,"container4",world,27.2383,4.34989,0,0.0887678,0,0,0,0.0887678,0,0,0,0.205076
596088000000,/,drone1,1,4,"container5",world,30.1238,-2.80748,0,0.0937254,0,0,0,0.0937254,0,0,0,0.220908
596088000000,/,drone1,2,4,"container5",world,30.172,-2.98247,0,0.0881243,0,0,0,0.0881243,0,0,0,0.202999
596112000000,/,drone2,0,3,"container4",world,27.2374,4.34795,0,0.0885831,0,0,0,0.0885831,0,0,0,0.204698
596112000000,/,drone1,1,4,"container5",world,30.1241,-2.80678,0,0.0925876,0,0,0,0.0925876,0,0,0,0.218438
596112000000,/,drone1,2,4,"container5",world,30.1742,-2.98458,0,0.088005,0,0,0,0.088005,0,0,0,0.202795
596200000000,/,drone2,0,3,"container4",world,27.2337,4.34726,0,0.0881956,0,0,0,0.0881956,0,0,0,0.203953
596200000000,/,drone1,1,4,"container5",world,30.1244,-2.80599,0,0.0915876,0,0,0,0.0915876,0,0,0,0.216195
596200000000,/,drone1,2,4,"container5",world,30.1755,-2.986,0,0.0878368,0,0,0,0.0878368,0,0,0,0.202497
596280000000,/,drone2,0,3,"container4",world,27.2302,4.34383,0,0.0883098,0,0,0,0.0883098,0,0,0,0.203986
596280000000,/,drone1,1,4,"container5",world,30.1246,-2.80452,0,0.0905766,0,0,0,0.0905766,0,0,0,0.213435
596280000000,/,drone1,2,4,"container5",world,30.1787,-2.9845,0,0.088012,0,0,0,0.088012,0,0,0,0.202797
596348000000,/,drone2,0,3,"container4",world,27.2231,4.34129,0,0.0883651,0,0,0,0.0883651,0,0,0,0.203998
596348000000,/,drone1,1,4,"container5",world,30.1246,-2.80396,0,0.0897886,0,0,0,0.0897886,0,0,0,0.211309
596348000000,/,drone1,2,4,"container5",world,30.183,-2.9806,0,0.0882156,0,0,0,0.0882156,0,0,0,0.203153
596416000000,/,drone2,0,3,"container4",world,27.2179,4.34338,0,0.0881273,0,0,0,0.0881273,0,0,0,0.203566
596416000000,/,drone1,1,4,"container5",world,30.1247,-2.80367,0,0.0893832,0,0,0,0.0893832,0,0,0,0.210218
596416000000,/,drone1,2,4,"container5",world,30.1873,-2.9762,0,0.0880639,0,0,0,0.0880639,0,0,0,0.202891
596504000000,/,drone2,0,3,"container4",world,27.2111,4.34161,0,0.0882038,0,0,0,0.0882038,0,0,0,0.20348
596504000000,/,drone1,1,4,"container5",world,30.1232,-2.80385,0,0.0921915,0,0,0,0.0921915,0,0,0,0.21425
596504000000,/,drone1,2,4,"container5",world,30.1916,-2.97249,0,0.0882264,0,0,0,0.0882264,0,0,0,0.20318
596600000000,/,drone2,0,3,"container4",world,27.2091,4.34048,0,0.0879699,0,0,0,0.0879699,0,0,0,0.202958
596600000000,/,drone1,1,4,"container5",world,30.1217,-2.80396,0,0.0925207,0,0,0,0.0925207,0,0,0,0.214249
596600000000,/,drone1,2,4,"container5",world,30.1959,-2.96954,0,0.0880563,0,0,0,0.0880563,0,0,0,0.202886
596676000000,/,drone2,0,3,"container4",world,27.2083,4.3417,0,0.0878026,0,0,0,0.0878026,0,0,0,0.202631
596676000000,/,drone1,1,4,"container5",world,30.121,-2.80401,0,0.0926845,0,0,0,0.0926845,0,0,0,0.214248
596676000000,/,drone1,2,4,"container5",world,30.199,-2.9678,0,0.0878626,0,0,0,0.0878626,0,0,0,0.202543
596708000000,/,drone2,0,3,"container4",world,27.2092,4.34041,0,0.087915,0,0,0,0.087915,0,0,0,0.202758
596708000000,/,drone1,1,4,"container5",world,30.1203,-2.80421,0,0.0920116,0,0,0,0.0920116,0,0,0,0.212767
596708000000,/,drone1,2,4,"container5",world,30.2021,-2.96701,0,0.0880249,0,0,0,0.0880249,0,0,0,0.20282
596756000000,/,drone2,0,3,"container4",world,27.2104,4.34321,0,0.0877744,0,0,0,0.0877744,0,0,0,0.202436
596756000000,/,drone1,1,4,"container5",world,30.1193,-2.80461,0,0.0911825,0,0,0,0.0911825,0,0,0,0.210937
596756000000,/,drone1,2,4,"container5",world,30.205,-2.96752,0,0.088222,0,0,0,0.088222,0,0,0,0.203165
596800000000,/,drone2,0,3,"container4",world,27.2116,4.34788,0,0.0880101,0,0,0,0.0880101,0,0,0,0.202832
596800000000,/,drone1,1,4,"container5",world,30.1188,-2.80494,0,0.0909409,0,0,0,0.0909409,0,0,0,0.210251
596800000000,/,drone1,2,4,"container5",world,30.2064,-2.96871,0,0.0880671,0,0,0,0.0880671,0,0,0,0.202896
596840000000,/,drone2,0,3,"container4",world,27.214,4.34853,0,0.0878346,0,0,0,0.0878346,0,0,0,0.202496
596840000000,/,drone1,1,4,"container5",world,30.1186,-2.80529,0,0.0902965,0,0,0,0.0902965,0,0,0,0.208854
596840000000,/,drone1,2,4,"container5",world,30.2072,-2.96868,0,0.0878802,0,0,0,0.0878802,0,0,0,0.202565
596896000000,/,drone2,0,3,"container4",world,27.2167,4.34835,0,0.088262,0,0,0,0.088262,0,0,0,0.203233
596896000000,/,drone1,1,4,"container5",world,30.1189,-2.80589,0,0.0899946,0,0,0,0.0899946,0,0,0,0.208056
596896000000,/,drone1,2,4,"container5",world,30.209,-2.96677,0,0.0881354,0,0,0,0.0881354,0,0,0,0.203019
596912000000,/,drone2,0,3,"container4",world,27.2199,4.34805,0,0.0881131,0,0,0,0.0881131,0,0,0,0.202966
596912000000,/,drone1,1,4,"container5",world,30.119,-2.80663,0,0.0894332,0,0,0,0.0894332,0,0,0,0.206819
596912000000,/,drone1,2,4,"container5",world,30.2095,-2.96446,0,0.0880105,0,0,0,0.0880105,0,0,0,0.202805
596972000000,/,drone2,0,3,"container4",world,27.2224,4.35108,0,0.0878476,0,0,0,0.0878476,0,0,0,0.202491
596972000000,/,drone1,1,4,"container5",world,30.1191,-2.80701,0,0.0891473,0,0,0,0.0891473,0,0,0,0.206189
596972000000,/,drone1,2,4,"container5",world,30.2093,-2.96332,0,0.0878396,0,0,0,0.0878396,0,0,0,0.202502
597004000000,/,drone2,0,3,"container4",world,27.2254,4.35373,0,0.0877622,0,0,0,0.0877622,0,0,0,0.20232
597004000000,/,drone1,1,4,"container5",world,30.1185,-2.80802,0,0.0889837,0,0,0,0.0889837,0,0,0,0.205666
597004000000,/,drone1,2,4,"container5",world,30.2078,-2.96263,0,0.0880134,0,0,0,0.0880134,0,0,0,0.202799
597072000000,/,drone2,0,3,"container4",world,27.2262,4.35439,0,0.0877408,0,0,0,0.0877408,0,0,0,0.202277
597072000000,/,drone1,1,4,"container5",world,30.1182,-2.80852,0,0.0889014,0,0,0,0.0889014,0,0,0,0.205404
597072000000,/,drone1,2,4,"container5",world,30.2062,-2.96266,0,0.0879784,0,0,0,0.0879784,0,0,0,0.202734
597104000000,/,drone2,0,3,"container4",world,27.2279,4.35294,0,0.0876188,0,0,0,0.0876188,0,0,0,0.20206
597104000000,/,drone1,1,4,"container5",world,30.1165,-2.8093,0,0.0885528,0,0,0,0.0885528,0,0,0,0.204642
597104000000,/,drone1,2,4,"container5",world,30.2067,-2.96031,0,0.088199,0,0,0,0.088199,0,0,0,0.203122
597172000000,/,drone2,0,3,"container4",world,27.2481,4.35775,0,0.0881052,0,0,0,0.0881052,0,0,0,0.202929
597172000000,/,drone1,1,4,"container5",world,30.1146,-2.80997,0,0.0886941,0,0,0,0.0886941,0,0,0,0.204781
597172000000,/,drone1,2,4,"container5",world,30.2075,-2.95784,0,0.0881759,0,0,0,0.0881759,0,0,0,0.203086
597204000000,/,drone2,0,3,"container4",world,27.2582,4.35855,0,0.0879775,0,0,0,0.0879775,0,0,0,0.202715
597204000000,/,drone1,1,4,"container5",world,30.1113,-2.81083,0,0.0884644,0,0,0,0.0884644,0,0,0,0.204261
597204000000,/,drone1,2,4,"container5",world,30.2088,-2.95429,0,0.087935,0,0,0,0.087935,0,0,0,0.202661
597272000000,/,drone2,0,3,"container4",world,27.2668,4.35819,0,0.0881302,0,0,0,0.0881302,0,0,0,0.202987
597272000000,/,drone1,1,4,"container5",world,30.1086,-2.81148,0,0.0882214,0,0,0,0.0882214,0,0,0,0.203742
597272000000,/,drone1,2,4,"container5",world,30.2097,-2.95155,0,0.0881625,0,0,0,0.0881625,0,0,0,0.203066
597336000000,/,drone2,0,3,"container4",world,27.2727,4.36116,0,0.0880234,0,0,0,0.0880234,0,0,0,0.202815
597336000000,/,drone1,1,4,"container5",world,30.1057,-2.81196,0,0.0882874,0,0,0,0.0882874,0,0,0,0.203773
597336000000,/,drone1,2,4,"container5",world,30.2099,-2.94844,0,0.0880242,0,0,0,0.0880242,0,0,0,0.202829
597400000000,/,drone2,0,3,"container4",world,27.2789,4.36228,0,0.0876745,0,0,0,0.0876745,0,0,0,0.202193
597400000000,/,drone1,1,4,"container5",world,30.1032,-2.81226,0,0.0880725,0,0,0,0.0880725,0,0,0,0.20331
597400000000,/,drone1,2,4,"container5",world,30.2083,-2.94488,0,0.0877489,0,0,0,0.0877489,0,0,0,0.202334
597468000000,/,drone2,0,3,"container4",world,27.2831,4.36281,0,0.0879519,0,0,0,0.0879519,0,0,0,0.202683
597468000000,/,drone1,1,4,"container5",world,30.1015,-2.81228,0,0.0882105,0,0,0,0.0882105,0,0,0,0.203474
597468000000,/,drone1,2,4,"container5",world,30.2057,-2.94216,0,0.0879685,0,0,0,0.0879685,0,0,0,0.202716
597560000000,/,drone2,0,3,"container4",world,27.2881,4.36208,0,0.0883141,0,0,0,0.0883141,0,0,0,0.203332
597560000000,/,drone1,1,4,"container5",world,30.1002,-2.81249,0,0.0883822,0,0,0,0.0883822,0,0,0,0.203712
597560000000,/,drone1,2,4,"container5",world,30.1981,-2.93797,0,0.088194,0,0,0,0.088194,0,0,0,0.203113
597640000000,/,drone2,0,3,"container4",world,27.2914,4.36257,0,0.087914,0,0,0,0.087914,0,0,0,0.202638
597640000000,/,drone1,1,4,"container5",world,30.099,-2.81232,0,0.0882081,0,0,0,0.0882081,0,0,0,0.203369
597640000000,/,drone1,2,4,"container5",world,30.1855,-2.93531,0,0.0879442,0,0,0,0.0879442,0,0,0,0.202675
597732000000,/,drone2,0,3,"container4",world,27.2929,4.36254,0,0.0881476,0,0,0,0.0881476,0,0,0,0.203066
597732000000,/,drone1,1,4,"container5",world,30.0979,-2.81182,0,0.0883547,0,0,0,0.0883547,0,0,0,0.203604
597732000000,/,drone1,2,4,"container5",world,30.1792,-2.93397,0,0.0878183,0,0,0,0.0878183,0,0,0,0.202454
597800000000,/,drone2,0,3,"container4",world,27.2939,4.36155,0,0.0877951,0,0,0,0.0877951,0,0,0,0.202447
597800000000,/,drone1,1,4,"container5",world,30.0969,-2.81024,0,0.0880619,0,0,0,0.0880619,0,0,0,0.203073
597800000000,/,drone1,2,4,"container5",world,30.176,-2.93329,0,0.0877552,0,0,0,0.0877552,0,0,0,0.202343
597868000000,/,drone2,0,3,"container4",world,27.2929,4.36129,0,0.0880326,0,0,0,0.0880326,0,0,0,0.202879
597868000000,/,drone1,1,4,"container5",world,30.0958,-2.80824,0,0.0881284,0,0,0,0.0881284,0,0,0,0.203191
597868000000,/,drone1,2,4,"container5",world,30.1744,-2.93296,0,0.0877235,0,0,0,0.0877235,0,0,0,0.202287
597900000000,/,drone2,0,3,"container4",world,27.2876,4.36113,0,0.0877504,0,0,0,0.0877504,0,0,0,0.202377
597900000000,/,drone1,1,4,"container5",world,30.0946,-2.80597,0,0.0879312,0,0,0,0.0879312,0,0,0,0.202839
597900000000,/,drone1,2,4,"container5",world,30.1691,-2.93248,0,0.087925,0,0,0,0.087925,0,0,0,0.202652
597972000000,/,drone2,0,3,"container4",world,27.2836,4.35908,0,0.0878925,0,0,0,0.0878925,0,0,0,0.202612
597972000000,/,drone1,1,4,"container5",world,30.0938,-2.80418,0,0.0877328,0,0,0,0.0877328,0,0,0,0.202478
597972000000,/,drone1,2,4,"container5",world,30.1637,-2.93259,0,0.0877966,0,0,0,0.0877966,0,0,0,0.202425
598000000000,/,drone2,0,3,"container4",world,27.2806,4.36073,0,0.0879238,0,0,0,0.0879238,0,0,0,0.202664
598000000000,/,drone1,1,4,"container5",world,30.0924,-2.80212,0,0.0878676,0,0,0,0.0878676,0,0,0,0.202712
598000000000,/,drone1,2,4,"container5",world,30.1595,-2.93313,0,0.0880824,0,0,0,0.0880824,0,0,0,0.202933
598060000000,/,drone2,0,3,"container4",world,27.2782,4.36134,0,0.0877668,0,0,0,0.0877668,0,0,0,0.20238
598060000000,/,drone1,1,4,"container5",world,30.0912,-2.80065,0,0.0878229,0,0,0,0.0878229,0,0,0,0.202628
598060000000,/,drone1,2,4,"container5",world,30.1553,-2.93413,0,0.087867,0,0,0,0.087867,0,0,0,0.202553
598100000000,/,drone2,0,3,"container4",world,27.2742,4.36186,0,0.0880518,0,0,0,0.0880518,0,0,0,0.202894
598100000000,/,drone1,1,4,"container5",world,30.0894,-2.79887,0,0.0880141,0,0,0,0.0880141,0,0,0,0.202974
598100000000,/,drone1,2,4,"container5",world,30.155,-2.93409,0,0.0878985,0,0,0,0.0878985,0,0,0,0.202599
598160000000,/,drone2,0,3,"container4",world,27.2713,4.36218,0,0.087942,0,0,0,0.087942,0,0,0,0.202703
598160000000,/,drone1,1,4,"container5",world,30.088,-2.79738,0,0.0879869,0,0,0,0.0879869,0,0,0,0.20293
598160000000,/,drone1,2,4,"container5",world,30.155,-2.93401,0,0.0878047,0,0,0,0.0878047,0,0,0,0.202425
598200000000,/,drone2,0,3,"container4",world,27.2707,4.36202,0,0.0878598,0,0,0,0.0878598,0,0,0,0.202556
598200000000,/,drone1,1,4,"container5",world,30.0869,-2.79612,0,0.0878625,0,0,0,0.0878625,0,0,0,0.202708
598200000000,/,drone1,2,4,"container5",world,30.1562,-2.93343,0,0.0879745,0,0,0,0.0879745,0,0,0,0.20273
598260000000,/,drone2,0,3,"container4",world,27.2697,4.364,0,0.0879476,0,0,0,0.0879476,0,0,0,0.202714
598260000000,/,drone1,1,4,"container5",world,30.0859,-2.79461,0,0.0880146,0,0,0,0.0880146,0,0,0,0.202984
598260000000,/,drone1,2,4,"container5",world,30.1586,-2.93274,0,0.0878299,0,0,0,0.0878299,0,0,0,0.202474
598336000000,/,drone2,0,3,"container4",world,27.27,4.36423,0,0.0878552,0,0,0,0.0878552,0,0,0,0.202548
598336000000,/,drone1,1,4,"container5",world,30.0856,-2.79297,0,0.0878594,0,0,0,0.0878594,0,0,0,0.202707
598336000000,/,drone1,2,4,"container5",world,30.1595,-2.9341,0,0.0881073,0,0,0,0.0881073,0,0,0,0.202966
598436000000,/,drone2,0,3,"container4",world,27.2674,4.367,0,0.087792,0,0,0,0.087792,0,0,0,0.202425
598436000000,/,drone1,1,4,"container5",world,30.0852,-2.79038,0,0.0879159,0,0,0,0.0879159,0,0,0,0.202793
598436000000,/,drone1,2,4,"container5",world,30.16,-2.93477,0,0.0882448,0,0,0,0.0882448,0,0,0,0.20321
598500000000,/,drone2,0,3,"container4",world,27.2564,4.36696,0,0.088129,0,0,0,0.088129,0,0,0,0.203019
598500000000,/,drone1,1,4,"container5",world,30.0848,-2.78733,0,0.0881805,0,0,0,0.0881805,0,0,0,0.203251
598500000000,/,drone1,2,4,"container5",world,30.1585,-2.9381,0,0.0880632,0,0,0,0.0880632,0,0,0,0.202895
598588000000,/,drone2,0,3,"container4",world,27.2544,4.36697,0,0.0878562,0,0,0,0.0878562,0,0,0,0.202536
598588000000,/,drone1,1,4,"container5",world,30.085,-2.78416,0,0.0880566,0,0,0,0.0880566,0,0,0,0.203029
598588000000,/,drone1,2,4,"container5",world,30.1599,-2.93782,0,0.0880021,0,0,0,0.0880021,0,0,0,0.202778
598684000000,/,drone2,0,3,"container4",world,27.2546,4.36671,0,0.0880578,0,0,0,0.0880578,0,0,0,0.2029
598684000000,/,drone1,1,4,"container5",world,30.0845,-2.78045,0,0.0880987,0,0,0,0.0880987,0,0,0,0.2031
598684000000,/,drone1,2,4,"container5",world,30.1628,-2.93704,0,0.0880769,0,0,0,0.0880769,0,0,0,0.202912
598752000000,/,drone2,0,3,"container4",world,27.2523,4.36685,0,0.0876677,0,0,0,0.0876677,0,0,0,0.202198
598752000000,/,drone1,1,4,"container5",world,30.0838,-2.77738,0,0.0878904,0,0,0,0.0878904,0,0,0,0.202721
598752000000,/,drone1,2,4,"container5",world,30.1643,-2.93666,0,0.0881142,0,0,0,0.0881142,0,0,0,0.202978
598796000000,/,drone2,0,3,"container4",world,27.2514,4.36675,0,0.0878748,0,0,0,0.0878748,0,0,0,0.202556
598796000000,/,drone1,1,4,"container5",world,30.0843,-2.77462,0,0.0879215,0,0,0,0.0879215,0,0,0,0.202755
598796000000,/,drone1,2,4,"container5",world,30.1662,-2.93638,0,0.0880124,0,0,0,0.0880124,0,0,0,0.2028
598840000000,/,drone2,0,3,"container4",world,27.2513,4.36662,0,0.0877607,0,0,0,0.0877607,0,0,0,0.202347
598840000000,/,drone1,1,4,"container5",world,30.0849,-2.77302,0,0.0878263,0,0,0,0.0878263,0,0,0,0.20257
598840000000,/,drone1,2,4,"container5",world,30.1698,-2.93603,0,0.0882007,0,0,0,0.0882007,0,0,0,0.203133
598880000000,/,drone2,0,3,"container4",world,27.2524,4.36677,0,0.0881222,0,0,0,0.0881222,0,0,0,0.202995
598880000000,/,drone1,1,4,"container5",world,30.0856,-2.77188,0,0.0881275,0,0,0,0.0881275,0,0,0,0.203096
598880000000,/,drone1,2,4,"container5",world,30.1748,-2.93593,0,0.0880433,0,0,0,0.0880433,0,0,0,0.202861
598920000000,/,drone2,0,3,"container4",world,27.2537,4.36595,0,0.0879643,0,0,0,0.0879643,0,0,0,0.202722
598920000000,/,drone1,1,4,"container5",world,30.086,-2.77115,0,0.0880225,0,0,0,0.0880225,0,0,0,0.202908
598920000000,/,drone1,2,4,"container5",world,30.1806,-2.93623,0,0.0877585,0,0,0,0.0877585,0,0,0,0.202349
598988000000,/,drone2,0,3,"container4",world,27.2559,4.36311,0,0.0881099,0,0,0,0.0881099,0,0,0,0.202978
598988000000,/,drone1,1,4,"container5",world,30.0863,-2.771,0,0.0878602,0,0,0,0.0878602,0,0,0,0.202615
598988000000,/,drone1,2,4,"container5",world,30.1886,-2.93846,0,0.0880903,0,0,0,0.0880903,0,0,0,0.202932
599052000000,/,drone2,0,3,"container4",world,27.2567,4.36312,0,0.0878936,0,0,0,0.0878936,0,0,0,0.202602
599052000000,/,drone1,1,4,"container5",world,30.0864,-2.77093,0,0.0877787,0,0,0,0.0877787,0,0,0,0.202467
599052000000,/,drone1,2,4,"container5",world,30.1968,-2.94039,0,0.0878919,0,0,0,0.0878919,0,0,0,0.202583
599116000000,/,drone2,0,3,"container4",world,27.2555,4.36358,0,0.0878331,0,0,0,0.0878331,0,0,0,0.202497
599116000000,/,drone1,1,4,"container5",world,30.0883,-2.77324,0,0.0877246,0,0,0,0.0877246,0,0,0,0.202365
599116000000,/,drone1,2,4,"container5",world,30.204,-2.94485,0,0.0878886,0,0,0,0.0878886,0,0,0,0.202586
599216000000,/,drone2,0,3,"container4",world,27.2535,4.36475,0,0.0878868,0,0,0,0.0878868,0,0,0,0.202588
599216000000,/,drone1,1,4,"container5",world,30.0908,-2.77698,0,0.0878352,0,0,0,0.0878352,0,0,0,0.202543
599216000000,/,drone1,2,4,"container5",world,30.2076,-2.94709,0,0.0878869,0,0,0,0.0878869,0,0,0,0.202588
599300000000,/,drone2,0,3,"container4",world,27.2521,4.36648,0,0.0878445,0,0,0,0.0878445,0,0,0,0.202511
599300000000,/,drone1,1,4,"container5",world,30.0939,-2.78202,0,0.0879951,0,0,0,0.0879951,0,0,0,0.202818
599300000000,/,drone1,2,4,"container5",world,30.211,-2.94977,0,0.0876796,0,0,0,0.0876796,0,0,0,0.202212
599376000000,/,drone2,0,3,"container4",world,27.2535,4.36461,0,0.0877301,0,0,0,0.0877301,0,0,0,0.202302
599376000000,/,drone1,1,4,"container5",world,30.0963,-2.78699,0,0.0878444,0,0,0,0.0878444,0,0,0,0.202543
599376000000,/,drone1,2,4,"container5",world,30.2132,-2.95078,0,0.0879342,0,0,0,0.0879342,0,0,0,0.202656
599412000000,/,drone2,0,3,"container4",world,27.2504,4.36435,0,0.0878465,0,0,0,0.0878465,0,0,0,0.202519
599412000000,/,drone1,1,4,"container5",world,30.0987,-2.79365,0,0.0878651,0,0,0,0.0878651,0,0,0,0.202579
599412000000,/,drone1,2,4,"container5",world,30.2145,-2.95085,0,0.0879388,0,0,0,0.0879388,0,0,0,0.202662
599480000000,/,drone2,0,3,"container4",world,27.2497,4.36428,0,0.0878755,0,0,0,0.0878755,0,0,0,0.202573
599480000000,/,drone1,1,4,"container5",world,30.0999,-2.79697,0,0.0878754,0,0,0,0.0878754,0,0,0,0.202597
599480000000,/,drone1,2,4,"container5",world,30.2182,-2.94446,0,0.088046,0,0,0,0.088046,0,0,0,0.202857
599512000000,/,drone2,0,3,"container4",world,27.2482,4.36467,0,0.0875723,0,0,0,0.0875723,0,0,0,0.202019
