stamp_ns,node_ns,src_drone_ns,src_track_id,class_id,class_name,associated_track_id,is_new_track,mahalanobis_d2,association_threshold,pre_x,pre_y,pre_z,meas_x,meas_y,meas_z,post_x,post_y,post_z,pre_cov_det,meas_cov_det,post_cov_det,omega_used
640108000000,/,drone2,0,3,"container4",0,0,0.702753,8,27.1919,4.10151,0,27.3702,4.40484,0,27.2807,4.25267,0,0.00158253,0.00156597,0.00157427,0.49737
640108000000,/,drone2,1,4,"container5",2,0,0.000158265,8,30.4454,-4.07365,0,30.4454,-4.06837,0,30.4454,-4.07102,0,0.00157752,0.00156597,0.00157175,0.498164
640108000000,/,drone1,0,4,"container5",1,0,7.49732e-05,8,29.8961,-3.07151,0,29.8933,-3.06918,0,29.8947,-3.07034,0,0.00156129,0.00156744,0.00156437,0.500982
640108000000,/,drone3,0,3,"container4",0,0,0.688894,8,27.2807,4.25267,0,27.1035,3.95322,0,27.1925,4.10353,0,0.00157427,0.00155513,0.00156472,0.496942
640176000000,/,drone2,0,3,"container4",0,0,0.705546,8,27.1925,4.10353,0,27.3693,4.40783,0,27.2807,4.25538,0,0.00156472,0.00155513,0.00155993,0.498463
640176000000,/,drone2,1,4,"container5",2,0,0.000203097,8,30.4454,-4.07102,0,30.4441,-4.06519,0,30.4447,-4.06811,0,0.00157175,0.00155513,0.00156346,0.497342
640176000000,/,drone1,0,4,"container5",1,0,8.84293e-05,8,29.8947,-3.07034,0,29.8928,-3.06688,0,29.8938,-3.0686,0,0.00156437,0.00159095,0.00157769,0.504211
640176000000,/,drone3,0,3,"container4",0,0,0.693888,8,27.2807,4.25538,0,27.1043,3.95354,0,27.192,4.10355,0,0.00155993,0.00158957,0.0015748,0.504706
640236000000,/,drone2,0,3,"container4",0,0,0.705667,8,27.192,4.10355,0,27.3693,4.40783,0,27.2803,4.25508,0,0.0015748,0.00155513,0.00156498,0.496858
640236000000,/,drone2,1,4,"container5",2,0,5.11687e-05,8,30.4447,-4.06811,0,30.4441,-4.06519,0,30.4444,-4.06665,0,0.00156346,0.00155513,0.0015593,0.498665
640236000000,/,drone1,0,4,"container5",1,0,2.1837e-05,8,29.8938,-3.0686,0,29.8928,-3.06688,0,29.8933,-3.06774,0,0.00157769,0.00159095,0.00158433,0.502091
640236000000,/,drone3,0,3,"container4",0,0,0.684746,8,27.2803,4.25508,0,27.1067,3.95471,0,27.1935,4.1049,0,0.00156498,0.00156477,0.00156487,0.499965
640300000000,/,drone2,0,3,"container4",0,0,0.698751,8,27.1935,4.1049,0,27.3693,4.40783,0,27.2812,4.25606,0,0.00156487,0.00155513,0.00156001,0.498438
640300000000,/,drone2,1,4,"container5",2,0,1.2842e-05,8,30.4444,-4.06665,0,30.4441,-4.06519,0,30.4443,-4.06592,0,0.0015593,0.00155513,0.00155721,0.499331
640300000000,/,drone1,0,4,"container5",1,0,5.42604e-06,8,29.8933,-3.06774,0,29.8928,-3.06688,0,29.8931,-3.06731,0,0.00158433,0.00159095,0.00158764,0.501042
640300000000,/,drone3,0,3,"container4",0,0,0.685563,8,27.2812,4.25606,0,27.1083,3.95543,0,27.1949,4.10593,0,0.00156001,0.001554,0.00155701,0.499035
