seq,t_sec,stamp_sec,stamp_nsec,drone_idx,drone_ns,mode,latched_surveillance,last_done_target_id,num_targets,primary_track_idx,primary_track_id,primary_class_id,drone_x,drone_y,drone_z,drone_yaw,target_x,target_y,target_z,target_logdetP,qstar_valid,qstar_x,qstar_y,qstar_z,dopt_gain,dist,cost,sep_penalty,ring_z,r_xy,z_err,at_circle,term,cond_logdet,cond_dj,cond_stale,dJ_cur,post_logdetP,has_gt,gt_age_s,gt_x,gt_y,gt_z,err_x,err_y,err_z,err_norm
292,561.268,561,268000000,1,/drone2,TRACKING,0,-1,2,0,0,3,30.137,2.781,10.027,0.050,27.696,4.419,0.000,-6.385,1,28.995,3.669,10.000,2.021,10.449,-0.131,0.000,10.000,2.940,0.027,0,1,1,1,0,2.025,-8.410,1,0.028,31.644,4.736,-1.681,-3.949,-0.317,1.681,4.303
293,561.268,561,268000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,28.789,10.266,10.005,0.067,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
294,561.496,561,496000000,0,/drone1,TRACKING,0,-1,2,1,1,4,29.503,-6.164,10.023,0.034,30.391,-2.688,0.000,-6.438,1,30.391,-4.188,10.000,1.965,10.646,-0.036,0.000,10.000,3.588,0.023,0,1,1,1,0,1.969,-8.406,1,0.004,31.673,-3.256,-1.660,-1.282,0.568,1.660,2.173
295,561.496,561,496000000,1,/drone2,TRACKING,0,-1,2,0,0,3,30.136,2.781,10.023,0.050,27.701,4.408,0.000,-6.446,1,29.000,3.658,10.000,1.993,10.442,-0.105,0.000,10.000,2.928,0.023,0,1,1,1,0,1.997,-8.443,1,0.004,31.644,4.735,-1.655,-3.943,-0.327,1.655,4.289
296,561.496,561,496000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,28.790,10.264,10.008,0.067,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
297,561.760,561,760000000,0,/drone1,TRACKING,0,-1,2,1,1,4,29.502,-6.169,10.022,0.034,30.382,-2.676,0.000,-6.456,1,30.382,-4.176,10.000,1.956,10.650,-0.026,0.000,10.000,3.601,0.022,0,1,1,1,0,1.959,-8.415,1,0.016,31.673,-3.256,-1.631,-1.291,0.580,1.631,2.159
298,561.760,561,760000000,1,/drone2,TRACKING,0,-1,2,0,0,3,30.142,2.785,10.022,0.050,27.707,4.404,0.000,-6.458,1,29.006,3.654,10.000,1.988,10.440,-0.100,0.000,10.000,2.925,0.022,0,1,1,1,0,1.991,-8.449,1,0.016,31.644,4.735,-1.631,-3.937,-0.330,1.631,4.274
299,561.760,561,760000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,28.778,10.265,10.008,0.067,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
300,561.992,561,992000000,0,/drone1,TRACKING,0,-1,2,1,1,4,29.501,-6.171,10.025,0.034,30.385,-2.659,0.000,-6.455,1,30.385,-4.159,10.000,1.954,10.659,-0.022,0.000,10.000,3.622,0.025,0,1,1,1,0,1.958,-8.413,1,0.032,31.673,-3.257,-1.607,-1.288,0.598,1.607,2.144
301,561.992,561,992000000,1,/drone2,TRACKING,0,-1,2,0,0,3,30.146,2.789,10.029,0.050,27.701,4.404,0.000,-6.456,1,29.001,3.654,10.000,1.987,10.448,-0.097,0.000,10.000,2.930,0.029,0,1,1,1,0,1.991,-8.447,1,0.032,31.644,4.734,-1.612,-3.943,-0.330,1.612,4.272
302,561.992,561,992000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,28.766,10.261,10.010,0.067,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
303,562.256,562,256000000,0,/drone1,TRACKING,0,-1,2,1,1,4,29.494,-6.170,10.026,0.034,30.390,-2.637,0.000,-6.458,1,30.390,-4.137,10.000,1.951,10.668,-0.018,0.000,10.000,3.644,0.026,0,1,1,1,0,1.955,-8.413,1,0.008,31.673,-3.257,-1.578,-1.283,0.620,1.578,2.126
304,562.256,562,256000000,1,/drone2,TRACKING,0,-1,2,0,0,3,30.148,2.791,10.034,0.050,27.690,4.399,0.000,-6.458,1,28.989,3.649,10.000,1.985,10.455,-0.094,0.000,10.000,2.937,0.034,0,1,1,1,0,1.990,-8.448,1,0.008,31.645,4.733,-1.590,-3.955,-0.334,1.590,4.276
305,562.256,562,256000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,28.755,10.257,10.016,0.067,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
306,562.652,562,652000000,0,/drone1,TRACKING,0,-1,2,1,1,4,29.483,-6.162,10.026,0.034,30.388,-2.608,0.000,-6.455,1,30.388,-4.108,10.000,1.951,10.676,-0.016,0.000,10.000,3.668,0.026,0,1,1,1,0,1.955,-8.410,1,0.008,31.674,-3.258,-1.547,-1.286,0.651,1.547,2.114
307,562.652,562,652000000,1,/drone2,TRACKING,0,-1,2,0,0,3,30.151,2.792,10.035,0.050,27.682,4.388,0.000,-6.456,1,28.981,3.638,10.000,1.985,10.457,-0.094,0.000,10.000,2.940,0.035,0,1,1,1,0,1.991,-8.447,1,0.008,31.645,4.732,-1.566,-3.964,-0.344,1.566,4.276
308,562.652,562,652000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,28.753,10.261,10.023,0.067,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
309,563.076,563,76000000,0,/drone1,TRACKING,0,-1,2,1,1,4,29.475,-6.159,10.033,0.034,30.374,-2.589,0.000,-6.460,1,30.374,-4.089,10.000,1.948,10.687,-0.010,0.000,10.000,3.682,0.033,0,1,1,1,0,1.952,-8.412,1,0.036,31.676,-3.259,-1.526,-1.301,0.670,1.526,2.115
310,563.076,563,76000000,1,/drone2,TRACKING,0,-1,2,0,0,3,30.151,2.798,10.037,0.050,27.671,4.379,0.000,-6.456,1,28.970,3.629,10.000,1.985,10.459,-0.093,0.000,10.000,2.941,0.037,0,1,1,1,0,1.990,-8.447,1,0.036,31.646,4.732,-1.551,-3.975,-0.353,1.551,4.282
311,563.076,563,76000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,28.751,10.265,10.025,0.067,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
312,563.468,563,468000000,0,/drone1,TRACKING,0,-1,2,1,1,4,29.469,-6.162,10.028,0.034,30.363,-2.581,0.000,-6.457,1,30.363,-4.081,10.000,1.949,10.686,-0.012,0.000,10.000,3.691,0.028,0,1,1,1,0,1.953,-8.410,1,0.032,31.677,-3.259,-1.518,-1.314,0.679,1.518,2.120
313,563.468,563,468000000,1,/drone2,TRACKING,0,-1,2,0,0,3,30.145,2.800,10.044,0.050,27.660,4.386,0.000,-6.460,1,28.959,3.636,10.000,1.982,10.467,-0.088,0.000,10.000,2.947,0.044,0,1,1,1,0,1.988,-8.449,1,0.032,31.648,4.731,-1.548,-3.988,-0.345,1.548,4.292
314,563.468,563,468000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,28.743,10.257,10.027,0.067,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
315,563.872,563,872000000,0,/drone1,TRACKING,0,-1,2,1,1,4,29.476,-6.163,10.023,0.034,30.356,-2.582,0.000,-6.456,1,30.356,-4.082,10.000,1.951,10.680,-0.015,0.000,10.000,3.687,0.023,0,1,1,1,0,1.954,-8.410,1,0.004,31.679,-3.259,-1.526,-1.323,0.677,1.526,2.130
316,563.872,563,872000000,1,/drone2,TRACKING,0,-1,2,0,0,3,30.140,2.797,10.040,0.050,27.614,4.389,0.000,-6.459,1,28.913,3.639,10.000,1.981,10.475,-0.086,0.000,10.000,2.986,0.040,0,1,1,1,0,1.987,-8.446,1,0.004,31.650,4.731,-1.558,-4.036,-0.342,1.558,4.340
317,563.872,563,872000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,28.732,10.256,10.023,0.067,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
318,564.284,564,284000000,0,/drone1,TRACKING,0,-1,2,1,1,4,29.496,-6.166,10.025,0.034,30.363,-2.592,0.000,-6.459,1,30.363,-4.092,10.000,1.949,10.678,-0.013,0.000,10.000,3.678,0.025,0,1,1,1,0,1.953,-8.412,1,0.020,31.681,-3.259,-1.547,-1.318,0.667,1.547,2.139
319,564.284,564,284000000,1,/drone2,TRACKING,0,-1,2,0,0,3,30.132,2.811,10.039,0.050,27.594,4.390,0.000,-6.459,1,28.893,3.640,10.000,1.981,10.475,-0.086,0.000,10.000,2.990,0.039,0,1,1,1,0,1.987,-8.446,1,0.020,31.651,4.731,-1.579,-4.057,-0.341,1.579,4.367
320,564.284,564,284000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,28.726,10.258,10.021,0.067,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
321,564.664,564,664000000,0,/drone1,TRACKING,0,-1,2,1,1,4,29.508,-6.165,10.026,0.034,30.384,-2.597,0.000,-6.456,1,30.384,-4.097,10.000,1.950,10.678,-0.015,0.000,10.000,3.674,0.026,0,1,1,1,0,1.954,-8.411,1,0.004,31.683,-3.258,-1.583,-1.299,0.661,1.583,2.151
322,564.664,564,664000000,1,/drone2,TRACKING,0,-1,2,0,0,3,30.128,2.815,10.030,0.050,27.602,4.394,0.000,-6.460,1,28.901,3.644,10.000,1.983,10.463,-0.090,0.000,10.000,2.979,0.030,0,1,1,1,0,1.987,-8.447,1,0.004,31.653,4.732,-1.612,-4.051,-0.338,1.612,4.373
323,564.664,564,664000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,28.730,10.268,10.010,0.067,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
324,564.984,564,984000000,0,/drone1,TRACKING,0,-1,2,1,1,4,29.504,-6.168,10.021,0.034,30.394,-2.612,0.000,-6.470,1,30.394,-4.112,10.000,1.945,10.671,-0.011,0.000,10.000,3.666,0.021,0,1,1,1,0,1.949,-8.418,1,0.036,31.684,-3.257,-1.616,-1.290,0.646,1.616,2.166
325,564.984,564,984000000,1,/drone2,TRACKING,0,-1,2,0,0,3,30.119,2.814,10.024,0.050,27.611,4.397,0.000,-6.467,1,28.910,3.647,10.000,1.981,10.453,-0.090,0.000,10.000,2.966,0.024,0,1,1,1,0,1.984,-8.452,1,0.036,31.654,4.733,-1.643,-4.043,-0.336,1.643,4.377
326,564.984,564,984000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,28.736,10.273,10.004,0.067,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
327,565.372,565,372000000,0,/drone1,TRACKING,0,-1,2,1,1,4,29.498,-6.170,10.017,0.034,30.389,-2.635,0.000,-6.468,1,30.389,-4.135,10.000,1.948,10.659,-0.016,0.000,10.000,3.646,0.017,0,1,1,1,0,1.951,-8.418,1,0.028,31.685,-3.256,-1.671,-1.297,0.621,1.671,2.204
328,565.372,565,372000000,1,/drone2,TRACKING,0,-1,2,0,0,3,30.112,2.804,10.015,0.050,27.631,4.401,0.000,-6.408,1,28.930,3.651,10.000,2.011,10.440,-0.123,0.000,10.000,2.950,0.015,0,1,1,1,0,2.013,-8.421,1,0.028,31.655,4.734,-1.692,-4.023,-0.333,1.692,4.377
329,565.372,565,372000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,28.739,10.282,10.000,0.067,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
330,565.708,565,708000000,0,/drone1,TRACKING,0,-1,2,1,1,4,29.496,-6.174,10.017,0.034,30.377,-2.654,0.000,-6.459,1,30.377,-4.154,10.000,1.953,10.654,-0.022,0.000,10.000,3.628,0.017,0,1,1,1,0,1.956,-8.414,1,0.004,31.685,-3.255,-1.727,-1.308,0.601,1.727,2.248
331,565.708,565,708000000,1,/drone2,TRACKING,0,-1,2,0,0,3,30.113,2.799,10.016,0.050,27.634,4.424,0.000,-6.451,1,28.933,3.674,10.000,1.990,10.445,-0.101,0.000,10.000,2.964,0.016,0,1,1,1,0,1.993,-8.443,1,0.004,31.655,4.735,-1.743,-4.021,-0.311,1.743,4.394
332,565.708,565,708000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,28.736,10.279,10.003,0.067,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
333,566.012,566,12000000,0,/drone1,TRACKING,0,-1,2,1,1,4,29.485,-6.176,10.015,0.017,30.354,-2.682,0.000,-6.453,1,30.354,-4.182,10.000,1.958,10.642,-0.029,0.000,10.000,3.600,0.015,0,1,1,1,0,1.960,-8.413,1,0.020,31.685,-3.254,-1.775,-1.331,0.572,1.775,2.292
334,566.012,566,12000000,1,/drone2,TRACKING,0,-1,2,0,0,3,30.118,2.797,10.014,0.050,27.637,4.417,0.000,-6.452,1,28.936,3.667,10.000,1.990,10.444,-0.101,0.000,10.000,2.963,0.014,0,1,1,1,0,1.992,-8.443,1,0.020,31.655,4.736,-1.786,-4.018,-0.319,1.786,4.408
335,566.012,566,12000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,28.730,10.272,10.005,0.067,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
336,566.216,566,216000000,0,/drone1,TRACKING,0,-1,2,1,1,4,29.461,-6.226,10.005,-0.009,30.347,-3.033,0.000,-6.453,1,29.597,-4.332,10.000,1.974,10.539,-0.066,0.000,10.000,3.313,0.005,0,1,1,1,0,1.975,-8.427,1,0.008,31.685,-3.253,-1.812,-1.337,0.220,1.812,2.263
337,566.216,566,216000000,1,/drone2,TRACKING,0,-1,2,0,0,3,30.123,2.795,10.015,0.050,27.633,4.406,0.000,-6.464,1,28.932,3.656,10.000,1.983,10.445,-0.095,0.000,10.000,2.965,0.015,0,1,1,1,0,1.986,-8.450,1,0.008,31.654,4.737,-1.819,-4.021,-0.331,1.819,4.425
338,566.216,566,216000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,28.723,10.268,10.004,0.067,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
339,566.380,566,380000000,0,/drone1,TRACKING,0,-1,2,1,1,4,29.430,-6.301,9.997,0.003,30.321,-3.360,0.000,-6.454,1,29.571,-4.659,10.000,1.986,10.459,-0.094,0.000,10.000,3.073,0.003,0,1,1,1,0,1.985,-8.440,1,0.028,31.684,-3.253,-1.836,-1.363,-0.107,1.836,2.290
340,566.380,566,380000000,1,/drone2,TRACKING,0,-1,2,0,0,3,30.125,2.790,10.017,0.050,27.636,4.396,0.000,-6.454,1,28.935,3.646,10.000,1.988,10.446,-0.099,0.000,10.000,2.962,0.017,0,1,1,1,0,1.990,-8.445,1,0.028,31.654,4.738,-1.840,-4.018,-0.341,1.840,4.433
341,566.380,566,380000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,28.727,10.266,10.002,0.067,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
342,566.600,566,600000000,0,/drone1,TRACKING,0,-1,2,1,1,4,29.379,-6.418,9.990,0.008,30.287,-3.655,0.000,-6.457,1,29.537,-4.954,10.000,1.993,10.405,-0.112,0.000,10.000,2.909,0.010,0,1,1,1,0,1.991,-8.449,1,0.032,31.683,-3.252,-1.872,-1.396,-0.403,1.872,2.370
343,566.600,566,600000000,1,/drone2,TRACKING,0,-1,2,0,0,3,30.125,2.787,10.021,0.050,27.645,4.390,0.000,-6.457,1,28.944,3.640,10.000,1.986,10.447,-0.097,0.000,10.000,2.953,0.021,0,1,1,1,0,1.990,-8.446,1,0.032,31.653,4.739,-1.872,-4.008,-0.348,1.872,4.437
344,566.600,566,600000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,28.720,10.262,9.996,0.067,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
345,566.884,566,884000000,0,/drone1,TRACKING,0,-1,2,1,1,4,29.330,-6.531,9.983,0.011,30.234,-3.913,0.000,-6.459,1,29.484,-5.212,10.000,2.000,10.360,-0.128,0.000,10.000,2.769,0.017,0,1,1,1,0,1.997,-8.455,1,0.028,31.681,-3.251,-1.919,-1.448,-0.662,1.919,2.493
346,566.884,566,884000000,1,/drone2,TRACKING,0,-1,2,0,0,3,30.126,2.782,10.028,0.050,27.643,4.380,0.000,-6.458,1,28.942,3.630,10.000,1.985,10.454,-0.094,0.000,10.000,2.953,0.028,0,1,1,1,0,1.989,-8.447,1,0.028,31.651,4.740,-1.913,-4.009,-0.359,1.913,4.456
347,566.884,566,884000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,28.716,10.256,9.993,0.067,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
348,567.276,567,276000000,0,/drone1,TRACKING,0,-1,3,1,1,4,29.292,-6.617,9.987,0.016,30.383,-2.853,0.000,-6.460,1,29.633,-4.152,10.000,1.941,10.728,0.004,0.000,10.000,3.918,0.013,0,1,1,1,0,1.939,-8.399,1,0.024,31.678,-3.249,-1.976,-1.295,0.396,1.976,2.395
349,567.276,567,276000000,1,/drone2,TRACKING,0,-1,3,0,0,3,30.123,2.778,10.034,0.050,27.637,4.369,0.000,-6.460,1,28.937,3.619,10.000,1.983,10.459,-0.091,0.000,10.000,2.951,0.034,0,1,1,1,0,1.988,-8.448,1,0.024,31.649,4.741,-1.964,-4.011,-0.373,1.964,4.482
350,567.276,567,276000000,2,/drone3,SURVEILLANCE,0,-1,3,-1,-1,-1,28.698,10.249,9.995,0.067,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
351,567.692,567,692000000,0,/drone1,TRACKING,0,-1,3,2,2,4,29.287,-6.609,9.996,0.021,29.961,-4.884,0.000,-6.460,1,29.211,-6.183,10.000,2.030,10.166,0.003,0.000,10.000,1.853,0.004,0,1,1,1,0,2.030,-8.489,1,0.044,31.674,-3.248,-2.022,-1.713,-1.635,2.022,3.114
352,567.692,567,692000000,1,/drone2,TRACKING,0,-1,3,0,0,3,30.119,2.790,10.033,0.050,27.644,4.367,0.000,-6.458,1,28.943,3.617,10.000,1.985,10.454,-0.094,0.000,10.000,2.935,0.033,0,1,1,1,0,1.990,-8.448,1,0.044,31.645,4.743,-2.004,-4.001,-0.375,2.004,4.491
353,567.692,567,692000000,2,/drone3,SURVEILLANCE,0,-1,3,-1,-1,-1,28.686,10.250,10.004,0.067,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
354,568.096,568,96000000,0,/drone1,TRACKING,0,-1,3,2,2,4,29.286,-6.560,10.002,0.024,29.912,-4.848,0.000,-6.459,1,29.162,-6.147,10.000,2.030,10.167,-0.197,0.000,10.000,1.823,0.002,0,1,1,1,0,2.031,-8.490,1,0.016,31.669,-3.248,-2.057,-1.757,-1.600,2.057,3.143
355,568.096,568,96000000,1,/drone2,TRACKING,0,-1,3,0,0,3,30.111,2.796,10.029,0.050,27.665,4.369,0.000,-6.458,1,28.964,3.619,10.000,1.987,10.442,-0.098,0.000,10.000,2.909,0.029,0,1,1,1,0,1.991,-8.449,1,0.016,31.641,4.744,-2.034,-3.976,-0.374,2.034,4.482
356,568.096,568,96000000,2,/drone3,SURVEILLANCE,0,-1,3,-1,-1,-1,28.692,10.261,10.012,0.067,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
357,568.492,568,492000000,0,/drone1,TRACKING,0,-1,3,2,2,4,29.301,-6.484,10.020,0.026,29.904,-4.715,0.000,-6.461,1,29.154,-6.014,10.000,2.025,10.192,-0.187,0.000,10.000,1.868,0.020,0,1,1,1,0,2.028,-8.490,1,0.016,31.665,-3.247,-2.071,-1.761,-1.468,2.071,3.089
358,568.492,568,492000000,1,/drone2,TRACKING,0,-1,3,0,0,3,30.109,2.797,10.012,0.050,27.663,4.372,0.000,-6.460,1,28.962,3.622,10.000,1.988,10.426,-0.103,0.000,10.000,2.909,0.012,0,1,1,1,0,1.990,-8.450,1,0.016,31.637,4.744,-2.047,-3.974,-0.372,2.047,4.485
359,568.492,568,492000000,2,/drone3,SURVEILLANCE,0,-1,3,-1,-1,-1,28.700,10.262,10.017,0.067,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
360,568.872,568,872000000,0,/drone1,TRACKING,0,-1,3,2,2,4,29.335,-6.405,10.044,0.029,29.928,-4.575,0.000,-6.456,1,29.178,-5.874,10.000,2.022,10.227,-0.177,0.000,10.000,1.924,0.044,0,1,1,1,0,2.029,-8.485,1,0.000,31.660,-3.247,-2.068,-1.732,-1.328,2.068,3.006
361,568.872,568,872000000,1,/drone2,TRACKING,0,-1,3,0,0,3,30.112,2.792,10.001,0.050,27.684,4.370,0.000,-6.459,1,28.983,3.620,10.000,1.991,10.411,-0.109,0.000,10.000,2.895,0.001,0,1,1,1,0,1.991,-8.450,1,0.036,31.633,4.745,-2.043,-3.949,-0.374,2.043,4.462
362,568.872,568,872000000,2,/drone3,SURVEILLANCE,0,-1,3,-1,-1,-1,28.700,10.255,10.023,0.067,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
363,569.188,569,188000000,0,/drone1,TRACKING,0,-1,3,2,2,4,29.366,-6.340,10.056,0.030,29.938,-4.469,0.000,-6.460,1,29.188,-5.768,10.000,2.017,10.245,-0.168,0.000,10.000,1.957,0.056,0,1,1,1,0,2.026,-8.486,1,0.028,31.656,-3.247,-2.053,-1.718,-1.222,2.053,2.943
364,569.188,569,188000000,1,/drone2,TRACKING,0,-1,3,0,0,3,30.110,2.789,9.996,0.050,27.695,4.370,0.000,-6.467,1,28.994,3.620,10.000,1.989,10.404,-0.108,0.000,10.000,2.886,0.004,0,1,1,1,0,1.988,-8.455,1,0.028,31.630,4.745,-2.029,-3.934,-0.375,2.029,4.443
365,569.188,569,188000000,2,/drone3,SURVEILLANCE,0,-1,3,-1,-1,-1,28.701,10.256,10.024,0.067,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
366,569.568,569,568000000,0,/drone1,TRACKING,0,-1,3,2,2,4,29.399,-6.274,10.060,0.032,29.938,-4.379,0.000,-6.459,1,29.188,-5.678,10.000,2.017,10.251,-0.167,0.000,10.000,1.970,0.060,0,1,1,1,0,2.026,-8.485,1,0.012,31.651,-3.247,-2.019,-1.714,-1.132,2.019,2.879
367,569.568,569,568000000,1,/drone2,TRACKING,0,-1,3,0,0,3,30.098,2.790,9.994,0.050,27.715,4.357,0.000,-6.387,1,29.014,3.607,10.000,2.029,10.393,-0.150,0.000,10.000,2.853,0.006,0,1,1,1,0,2.028,-8.414,1,0.012,31.626,4.744,-1.996,-3.911,-0.387,1.996,4.408
368,569.568,569,568000000,2,/drone3,SURVEILLANCE,0,-1,3,-1,-1,-1,28.700,10.270,10.018,0.067,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
369,569.980,569,980000000,0,/drone1,TRACKING,0,-1,3,2,2,4,29.426,-6.216,10.065,0.033,29.963,-4.322,0.000,-6.449,1,29.213,-5.621,10.000,2.021,10.256,-0.169,0.000,10.000,1.969,0.065,0,1,1,1,0,2.031,-8.480,1,0.028,31.647,-3.248,-1.968,-1.684,-1.074,1.968,2.804
370,569.980,569,980000000,1,/drone2,TRACKING,0,-1,3,0,0,3,30.091,2.792,9.999,0.050,27.707,4.375,0.000,-6.441,1,29.006,3.625,10.000,2.002,10.400,-0.122,0.000,10.000,2.862,0.001,0,1,1,1,0,2.002,-8.443,1,0.028,31.622,4.744,-1.949,-3.915,-0.369,1.949,4.389
371,569.980,569,980000000,2,/drone3,SURVEILLANCE,0,-1,3,-1,-1,-1,28.688,10.277,10.013,0.067,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
372,570.392,570,392000000,0,/drone1,TRACKING,0,-1,3,2,2,4,29.441,-6.155,10.070,0.034,29.988,-4.289,0.000,-6.448,1,29.238,-5.588,10.000,2.021,10.256,-0.170,0.000,10.000,1.945,0.070,0,1,1,1,0,2.032,-8.480,1,0.008,31.643,-3.248,-1.897,-1.655,-1.041,1.897,2.724
373,570.392,570,392000000,1,/drone2,TRACKING,0,-1,3,0,0,3,30.080,2.795,10.005,0.050,27.655,4.390,0.000,-6.445,1,28.954,3.640,10.000,1.997,10.418,-0.113,0.000,10.000,2.902,0.005,0,1,1,1,0,1.998,-8.442,1,0.008,31.618,4.744,-1.884,-3.963,-0.354,1.884,4.402
374,570.392,570,392000000,2,/drone3,SURVEILLANCE,0,-1,3,-1,-1,-1,28.682,10.272,10.013,0.067,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
