seq,t_sec,stamp_sec,stamp_nsec,drone_idx,drone_ns,mode,latched_surveillance,last_done_target_id,num_targets,primary_track_idx,primary_track_id,primary_class_id,drone_x,drone_y,drone_z,drone_yaw,target_x,target_y,target_z,target_logdetP,qstar_valid,qstar_x,qstar_y,qstar_z,dopt_gain,dist,cost,sep_penalty,ring_z,r_xy,z_err,at_circle,term,cond_logdet,cond_dj,cond_stale,dJ_cur,post_logdetP,has_gt,gt_age_s,gt_x,gt_y,gt_z,err_x,err_y,err_z,err_norm
208,24.672,134,644000000,1,/drone2,TRACKING,0,-1,2,1,14,1,8.503,-0.009,10.018,0.011,12.948,3.466,0.000,-6.410,1,11.649,2.716,10.000,1.850,11.497,0.250,0.000,10.000,5.642,0.018,0,1,1,1,0,1.852,-8.262,1,0.004,14.258,2.927,-1.858,-1.310,0.539,1.858,2.336
209,24.672,134,644000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,6.630,6.534,10.057,0.008,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
210,24.900,134,872000000,0,/drone1,TRACKING,0,-1,2,0,0,0,8.089,-7.923,10.031,0.008,11.391,-5.609,0.000,-6.461,1,10.092,-6.359,10.000,1.928,10.811,0.034,0.000,10.000,4.032,0.031,0,1,1,1,0,1.933,-8.394,1,0.016,14.325,-5.057,-1.829,-2.934,-0.552,1.829,3.501
211,24.900,134,872000000,1,/drone2,TRACKING,0,-1,2,1,14,1,8.493,-0.016,10.016,0.011,12.944,3.464,0.000,-6.422,1,11.645,2.714,10.000,1.844,11.500,0.256,0.000,10.000,5.650,0.016,0,1,1,1,0,1.846,-8.268,1,0.016,14.256,2.927,-1.867,-1.312,0.538,1.867,2.344
212,24.900,134,872000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,6.654,6.551,10.052,0.008,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
213,25.132,135,104000000,0,/drone1,TRACKING,0,-1,2,0,0,0,8.103,-7.936,10.027,0.008,11.378,-5.630,0.000,-6.456,1,10.079,-6.380,10.000,1.932,10.798,0.027,0.000,10.000,4.006,0.027,0,1,1,1,0,1.936,-8.392,1,0.032,14.323,-5.057,-1.835,-2.945,-0.573,1.835,3.517
214,25.132,135,104000000,1,/drone2,TRACKING,0,-1,2,1,14,1,8.480,-0.023,10.013,0.011,12.910,3.439,0.000,-6.429,1,11.611,2.689,10.000,1.844,11.484,0.252,0.000,10.000,5.622,0.013,0,1,1,1,0,1.846,-8.275,1,0.032,14.254,2.926,-1.873,-1.344,0.512,1.873,2.362
215,25.132,135,104000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,6.675,6.563,10.051,0.008,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
216,25.392,135,364000000,0,/drone1,TRACKING,0,-1,2,0,0,0,8.120,-7.946,10.024,0.008,11.375,-5.638,0.000,-6.451,1,10.076,-6.388,10.000,1.936,10.789,0.022,0.000,10.000,3.990,0.024,0,1,1,1,0,1.939,-8.390,1,0.004,14.322,-5.057,-1.841,-2.947,-0.581,1.841,3.523
217,25.392,135,364000000,1,/drone2,TRACKING,0,-1,2,1,14,1,8.469,-0.029,10.012,0.011,12.885,3.423,0.000,-6.434,1,11.586,2.673,10.000,1.844,11.474,0.251,0.000,10.000,5.605,0.012,0,1,1,1,0,1.845,-8.279,1,0.004,14.252,2.926,-1.879,-1.366,0.496,1.879,2.376
218,25.392,135,364000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,6.695,6.577,10.046,0.008,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
219,25.628,135,600000000,0,/drone1,TRACKING,0,-1,2,0,0,0,8.137,-7.957,10.018,0.008,11.337,-5.635,0.000,-6.449,1,10.038,-6.385,10.000,1.940,10.770,0.015,0.000,10.000,3.953,0.018,0,1,1,1,0,1.942,-8.391,1,0.024,14.321,-5.057,-1.844,-2.984,-0.578,1.844,3.555
220,25.628,135,600000000,1,/drone2,TRACKING,0,-1,2,1,14,1,8.458,-0.030,10.013,0.011,12.867,3.412,0.000,-6.440,1,11.568,2.662,10.000,1.841,11.470,0.253,0.000,10.000,5.594,0.013,0,1,1,1,0,1.843,-8.283,1,0.024,14.250,2.927,-1.881,-1.383,0.486,1.881,2.384
221,25.628,135,600000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,6.716,6.595,10.031,0.008,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
222,25.856,135,828000000,0,/drone1,TRACKING,0,-1,2,0,0,0,8.157,-7.975,10.021,0.006,11.288,-5.631,0.000,-6.458,1,9.989,-6.381,10.000,1.938,10.758,0.014,0.000,10.000,3.912,0.021,0,1,1,1,0,1.941,-8.398,1,0.000,14.319,-5.056,-1.846,-3.031,-0.574,1.846,3.595
223,25.856,135,828000000,1,/drone2,TRACKING,0,-1,2,1,14,1,8.458,-0.026,10.014,0.011,12.854,3.406,0.000,-6.453,1,11.555,2.656,10.000,1.837,11.462,0.256,0.000,10.000,5.577,0.014,0,1,1,1,0,1.838,-8.291,1,0.000,14.248,2.927,-1.880,-1.394,0.479,1.880,2.389
224,25.856,135,828000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,6.732,6.613,10.046,0.008,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
225,26.112,136,84000000,0,/drone1,TRACKING,0,-1,2,0,0,0,8.179,-7.995,10.028,0.005,11.252,-5.623,0.000,-6.017,1,9.953,-6.373,10.000,2.149,10.753,-0.198,0.000,10.000,3.882,0.028,0,1,1,1,0,2.153,-8.169,1,0.004,14.318,-5.056,-1.846,-3.066,-0.567,1.846,3.623
226,26.112,136,84000000,1,/drone2,TRACKING,0,-1,2,1,14,1,8.466,-0.023,10.017,0.011,12.847,3.403,0.000,-6.197,1,11.548,2.653,10.000,1.953,11.458,0.139,0.000,10.000,5.562,0.017,0,1,1,1,0,1.955,-8.152,1,0.004,14.247,2.927,-1.878,-1.399,0.476,1.878,2.390
227,26.112,136,84000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,6.753,6.636,10.047,0.008,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
228,26.328,136,300000000,0,/drone1,TRACKING,0,-1,2,0,0,0,8.207,-8.021,10.033,0.005,11.241,-5.613,0.000,-5.866,1,9.942,-6.363,10.000,2.225,10.755,-0.274,0.000,10.000,3.873,0.033,0,1,1,1,0,2.230,-8.096,1,0.004,14.317,-5.055,-1.845,-3.076,-0.558,1.845,3.630
229,26.328,136,300000000,1,/drone2,TRACKING,0,-1,2,1,14,1,8.470,-0.015,10.018,0.011,12.852,3.407,0.000,-6.231,1,11.553,2.657,10.000,1.938,11.458,0.154,0.000,10.000,5.560,0.018,0,1,1,1,0,1.940,-8.171,1,0.004,14.245,2.928,-1.874,-1.393,0.479,1.874,2.384
230,26.328,136,300000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,6.772,6.656,10.050,0.008,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
231,26.604,136,576000000,0,/drone1,TRACKING,0,-1,2,0,0,0,8.245,-8.052,10.029,0.003,11.261,-5.602,0.000,-6.119,1,9.962,-6.352,10.000,2.102,10.755,-0.151,0.000,10.000,3.886,0.029,0,1,1,1,0,2.106,-8.226,1,0.028,14.316,-5.054,-1.843,-3.056,-0.548,1.843,3.610
232,26.604,136,576000000,1,/drone2,TRACKING,0,-1,2,1,14,1,8.471,-0.011,10.020,0.011,12.869,3.420,0.000,-6.392,1,11.570,2.670,10.000,1.864,11.468,0.230,0.000,10.000,5.578,0.020,0,1,1,1,0,1.866,-8.259,1,0.028,14.244,2.929,-1.868,-1.375,0.491,1.868,2.371
233,26.604,136,576000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,6.788,6.680,10.046,0.008,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
234,26.816,136,788000000,0,/drone1,SURVEILLANCE,0,-1,1,-1,-1,-1,8.273,-8.079,10.027,0.002,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
235,26.816,136,788000000,1,/drone2,TRACKING,0,-1,1,0,14,1,8.467,-0.012,10.023,0.011,12.873,3.435,0.000,-6.450,1,11.574,2.685,10.000,1.836,11.478,0.260,0.000,10.000,5.594,0.023,0,1,1,1,0,1.839,-8.289,1,0.024,14.243,2.929,-1.861,-1.370,0.505,1.861,2.365
236,26.816,136,788000000,2,/drone3,SURVEILLANCE,0,-1,1,-1,-1,-1,6.803,6.699,10.044,0.008,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
237,27.028,137,0,0,/drone1,SURVEILLANCE,0,-1,1,-1,-1,-1,8.305,-8.113,10.024,0.002,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
238,27.028,137,0,1,/drone2,TRACKING,0,-1,1,0,14,1,8.462,-0.012,10.027,0.011,12.871,3.444,0.000,-6.459,1,11.572,2.694,10.000,1.830,11.485,0.267,0.000,10.000,5.602,0.027,0,1,1,1,0,1.833,-8.293,1,0.020,14.242,2.930,-1.854,-1.371,0.514,1.854,2.362
239,27.028,137,0,2,/drone3,SURVEILLANCE,0,-1,1,-1,-1,-1,6.825,6.724,10.046,0.008,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
240,27.280,137,252000000,0,/drone1,TRACKING,0,-1,2,1,24,0,8.333,-8.139,10.025,0.001,11.109,-4.784,0.000,-1.234,1,10.359,-6.083,10.000,5.337,10.930,-3.151,0.000,10.000,4.355,0.025,0,1,0,1,0,5.343,-6.577,1,0.020,14.314,-5.052,-1.834,-3.205,0.268,1.834,3.703
241,27.280,137,252000000,1,/drone2,TRACKING,0,-1,2,0,14,1,8.457,-0.013,10.029,0.011,12.863,3.449,0.000,-6.456,1,11.564,2.699,10.000,1.831,11.488,0.267,0.000,10.000,5.603,0.029,0,1,1,1,0,1.834,-8.291,1,0.020,14.241,2.931,-1.844,-1.378,0.518,1.844,2.360
242,27.280,137,252000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,6.842,6.741,10.048,0.008,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
243,27.512,137,484000000,0,/drone1,TRACKING,0,-1,2,1,24,0,8.371,-8.172,10.031,-0.000,11.140,-4.900,0.000,-3.068,1,10.390,-6.199,10.000,3.930,10.909,-1.949,0.000,10.000,4.287,0.031,0,1,1,1,0,3.937,-7.005,1,0.036,14.314,-5.051,-1.831,-3.174,0.152,1.831,3.667
244,27.512,137,484000000,1,/drone2,TRACKING,0,-1,2,0,14,1,8.448,-0.014,10.028,0.011,12.855,3.453,0.000,-6.454,1,11.556,2.703,10.000,1.831,11.489,0.266,0.000,10.000,5.607,0.028,0,1,1,1,0,1.835,-8.289,1,0.036,14.241,2.932,-1.835,-1.385,0.521,1.835,2.358
245,27.512,137,484000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,6.870,6.764,10.051,0.008,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
246,27.732,137,704000000,0,/drone1,TRACKING,0,-1,2,1,24,0,8.405,-8.206,10.035,-0.001,11.194,-4.982,0.000,-5.644,1,10.444,-6.281,10.000,2.314,10.903,-0.333,0.000,10.000,4.263,0.035,0,1,1,1,0,2.319,-7.964,1,0.004,14.313,-5.050,-1.826,-3.120,0.069,1.826,3.616
247,27.732,137,704000000,1,/drone2,TRACKING,0,-1,2,0,14,1,8.439,-0.016,10.024,0.011,12.854,3.453,0.000,-6.449,1,11.555,2.703,10.000,1.834,11.490,0.264,0.000,10.000,5.614,0.024,0,1,1,1,0,1.837,-8.286,1,0.004,14.240,2.933,-1.825,-1.386,0.520,1.825,2.350
248,27.732,137,704000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,6.892,6.780,10.052,0.008,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
249,27.988,137,960000000,0,/drone1,TRACKING,0,-1,2,1,24,0,8.434,-8.242,10.032,-0.001,11.235,-4.984,0.000,-5.894,1,10.485,-6.283,10.000,2.183,10.913,-0.200,0.000,10.000,4.297,0.032,0,1,1,1,0,2.188,-8.082,1,0.008,14.313,-5.049,-1.822,-3.078,0.065,1.822,3.577
250,27.988,137,960000000,1,/drone2,TRACKING,0,-1,2,0,14,1,8.439,-0.017,10.025,0.011,12.851,3.451,0.000,-6.460,1,11.552,2.701,10.000,1.829,11.489,0.269,0.000,10.000,5.612,0.025,0,1,1,1,0,1.832,-8.292,1,0.008,14.239,2.934,-1.814,-1.389,0.517,1.814,2.343
251,27.988,137,960000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,6.914,6.798,10.054,0.008,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
252,28.200,138,172000000,0,/drone1,TRACKING,0,-1,2,1,24,0,8.457,-8.273,10.029,-0.001,11.263,-5.013,0.000,-5.990,1,10.513,-6.312,10.000,2.140,10.912,-0.157,0.000,10.000,4.302,0.029,0,1,1,1,0,2.144,-8.134,1,0.004,14.313,-5.048,-1.818,-3.049,0.036,1.818,3.550
253,28.200,138,172000000,1,/drone2,TRACKING,0,-1,2,0,14,1,8.430,-0.018,10.021,0.011,12.852,3.457,0.000,-6.452,1,11.552,2.707,10.000,1.832,11.491,0.266,0.000,10.000,5.623,0.021,0,1,1,1,0,1.835,-8.287,1,0.004,14.239,2.935,-1.806,-1.387,0.522,1.806,2.336
254,28.200,138,172000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,6.930,6.813,10.053,0.008,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
255,28.428,138,400000000,0,/drone1,TRACKING,0,-1,2,1,24,0,8.481,-8.307,10.025,-0.002,11.266,-5.059,0.000,-6.130,1,10.516,-6.358,10.000,2.077,10.900,-0.097,0.000,10.000,4.278,0.025,0,1,1,1,0,2.081,-8.211,1,0.016,14.312,-5.048,-1.814,-3.046,-0.012,1.814,3.545
256,28.428,138,400000000,1,/drone2,TRACKING,0,-1,2,0,14,1,8.425,-0.023,10.018,0.011,12.851,3.460,0.000,-6.456,1,11.552,2.710,10.000,1.830,11.493,0.268,0.000,10.000,5.632,0.018,0,1,1,1,0,1.833,-8.288,1,0.016,14.239,2.936,-1.797,-1.387,0.525,1.797,2.330
257,28.428,138,400000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,6.946,6.831,10.051,0.008,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
258,28.664,138,636000000,0,/drone1,TRACKING,0,-1,2,1,24,0,8.503,-8.328,10.024,-0.002,11.262,-5.097,0.000,-6.245,1,10.512,-6.396,10.000,2.025,10.888,-0.047,0.000,10.000,4.249,0.024,0,1,1,1,0,2.028,-8.273,1,0.000,14.312,-5.047,-1.809,-3.049,-0.050,1.809,3.546
259,28.664,138,636000000,1,/drone2,TRACKING,0,-1,2,0,14,1,8.424,-0.025,10.014,0.011,12.853,3.460,0.000,-6.457,1,11.554,2.710,10.000,1.830,11.491,0.268,0.000,10.000,5.636,0.014,0,1,1,1,0,1.832,-8.289,1,0.000,14.238,2.936,-1.787,-1.385,0.524,1.787,2.321
260,28.664,138,636000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,6.957,6.847,10.051,0.008,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
261,28.900,138,872000000,0,/drone1,TRACKING,0,-1,2,1,24,0,8.538,-8.360,10.025,-0.002,11.279,-5.154,0.000,-6.232,1,10.529,-6.453,10.000,2.031,10.876,-0.056,0.000,10.000,4.218,0.025,0,1,1,1,0,2.035,-8.266,1,0.020,14.312,-5.046,-1.805,-3.033,-0.107,1.805,3.531
262,28.900,138,872000000,1,/drone2,TRACKING,0,-1,2,0,14,1,8.427,-0.027,10.013,0.011,12.850,3.459,0.000,-6.247,1,11.551,2.709,10.000,1.924,11.488,0.173,0.000,10.000,5.631,0.013,0,1,1,1,0,1.926,-8.173,1,0.020,14.238,2.937,-1.780,-1.388,0.522,1.780,2.317
263,28.900,138,872000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,6.975,6.876,10.045,0.008,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
264,29.128,139,100000000,0,/drone1,TRACKING,0,-1,2,1,24,0,8.566,-8.381,10.024,-0.003,11.287,-5.158,0.000,-6.322,1,10.537,-6.457,10.000,1.988,10.875,-0.012,0.000,10.000,4.218,0.024,0,1,1,1,0,1.991,-8.313,1,0.032,14.311,-5.046,-1.801,-3.024,-0.112,1.801,3.522
265,29.128,139,100000000,1,/drone2,TRACKING,0,-1,2,0,14,1,8.417,-0.029,10.013,0.011,12.840,3.456,0.000,-6.249,1,11.541,2.706,10.000,1.925,11.488,0.173,0.000,10.000,5.630,0.013,0,1,1,1,0,1.927,-8.176,1,0.032,14.238,2.938,-1.773,-1.398,0.518,1.773,2.316
266,29.128,139,100000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,6.993,6.897,10.046,0.008,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
267,29.356,139,328000000,0,/drone1,TRACKING,0,-1,2,1,24,0,8.593,-8.401,10.025,-0.003,11.300,-5.162,0.000,-6.400,1,10.550,-6.461,10.000,1.950,10.878,0.026,0.000,10.000,4.222,0.025,0,1,1,1,0,1.953,-8.353,1,0.008,14.311,-5.045,-1.796,-3.010,-0.116,1.796,3.507
268,29.356,139,328000000,1,/drone2,TRACKING,0,-1,2,0,14,1,8.408,-0.033,10.011,0.011,12.845,3.461,0.000,-6.384,1,11.546,2.711,10.000,1.864,11.494,0.235,0.000,10.000,5.648,0.011,0,1,1,1,0,1.865,-8.249,1,0.008,14.237,2.938,-1.765,-1.392,0.523,1.765,2.308
269,29.356,139,328000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,7.010,6.915,10.049,0.008,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
270,29.608,139,580000000,0,/drone1,TRACKING,0,-1,2,1,24,0,8.631,-8.434,10.029,-0.004,11.325,-5.165,0.000,-6.424,1,10.575,-6.464,10.000,1.936,10.887,0.042,0.000,10.000,4.237,0.029,0,1,1,1,0,1.940,-8.364,1,0.008,14.310,-5.045,-1.791,-2.985,-0.120,1.791,3.483
271,29.608,139,580000000,1,/drone2,TRACKING,0,-1,2,0,14,1,8.398,-0.034,10.013,0.011,12.852,3.463,0.000,-6.426,1,11.553,2.713,10.000,1.843,11.503,0.257,0.000,10.000,5.663,0.013,0,1,1,1,0,1.845,-8.271,1,0.044,14.237,2.938,-1.759,-1.385,0.525,1.759,2.299
272,29.608,139,580000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,7.032,6.936,10.050,0.008,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
273,29.828,139,800000000,0,/drone1,TRACKING,0,-1,2,1,24,0,8.658,-8.454,10.032,-0.004,11.350,-5.170,0.000,-6.454,1,10.600,-6.469,10.000,1.920,10.894,0.059,0.000,10.000,4.247,0.032,0,1,1,1,0,1.924,-8.378,1,0.012,14.310,-5.045,-1.787,-2.960,-0.125,1.787,3.460
274,29.828,139,800000000,1,/drone2,TRACKING,0,-1,2,0,14,1,8.396,-0.033,10.011,0.011,12.853,3.463,0.000,-6.456,1,11.554,2.713,10.000,1.830,11.503,0.271,0.000,10.000,5.665,0.011,0,1,1,1,0,1.831,-8.287,1,0.012,14.237,2.939,-1.752,-1.384,0.524,1.752,2.293
275,29.828,139,800000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,7.054,6.958,10.050,0.008,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
276,30.128,140,100000000,0,/drone1,TRACKING,0,-1,2,1,24,0,8.690,-8.479,10.028,-0.004,11.370,-5.181,0.000,-6.455,1,10.620,-6.480,10.000,1.919,10.891,0.059,0.000,10.000,4.249,0.028,0,1,1,1,0,1.923,-8.378,1,0.024,14.310,-5.045,-1.781,-2.940,-0.136,1.781,3.440
277,30.128,140,100000000,1,/drone2,TRACKING,0,-1,2,0,14,1,8.400,-0.029,10.015,0.011,12.845,3.451,0.000,-6.457,1,11.546,2.701,10.000,1.829,11.497,0.270,0.000,10.000,5.645,0.015,0,1,1,1,0,1.831,-8.289,1,0.024,14.237,2.939,-1.746,-1.391,0.512,1.746,2.290
278,30.128,140,100000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,7.073,6.984,10.045,0.008,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
279,30.512,140,484000000,0,/drone1,TRACKING,0,-1,2,1,24,0,8.721,-8.492,10.011,-0.004,11.382,-5.196,0.000,-6.459,1,10.632,-6.495,10.000,1.920,10.870,0.054,0.000,10.000,4.236,0.011,0,1,1,1,0,1.921,-8.380,1,0.012,14.309,-5.045,-1.772,-2.927,-0.151,1.772,3.425
280,30.512,140,484000000,1,/drone2,TRACKING,0,-1,2,0,14,1,8.402,-0.018,10.016,0.011,12.829,3.452,0.000,-6.458,1,11.530,2.702,10.000,1.830,11.488,0.268,0.000,10.000,5.625,0.016,0,1,1,1,0,1.832,-8.290,1,0.012,14.236,2.939,-1.738,-1.407,0.513,1.738,2.295
281,30.512,140,484000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,7.104,7.017,10.047,0.008,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
282,30.924,140,896000000,0,/drone1,TRACKING,0,-1,2,1,24,0,8.757,-8.507,9.996,-0.005,11.406,-5.221,0.000,-6.460,1,10.656,-6.520,10.000,1.923,10.850,0.047,0.000,10.000,4.221,0.004,0,1,1,1,0,1.922,-8.382,1,0.028,14.308,-5.046,-1.762,-2.902,-0.176,1.762,3.399
283,30.924,140,896000000,1,/drone2,TRACKING,0,-1,2,0,14,1,8.404,-0.014,10.010,0.011,12.824,3.479,0.000,-6.459,1,11.525,2.729,10.000,1.830,11.486,0.267,0.000,10.000,5.633,0.010,0,1,1,1,0,1.831,-8.290,1,0.028,14.235,2.938,-1.732,-1.411,0.540,1.732,2.298
284,30.924,140,896000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,7.135,7.042,10.050,0.008,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
285,31.280,141,252000000,0,/drone1,TRACKING,0,-1,2,1,24,0,8.783,-8.508,9.994,-0.003,11.416,-5.250,0.000,-6.458,1,10.666,-6.549,10.000,1.925,10.837,0.042,0.000,10.000,4.190,0.006,0,1,1,1,0,1.925,-8.383,1,0.024,14.307,-5.046,-1.751,-2.891,-0.203,1.751,3.386
286,31.280,141,252000000,1,/drone2,TRACKING,0,-1,2,0,14,1,8.398,-0.013,10.005,0.011,12.818,3.496,0.000,-6.456,1,11.519,2.746,10.000,1.831,11.487,0.266,0.000,10.000,5.644,0.005,0,1,1,1,0,1.832,-8.288,1,0.024,14.235,2.937,-1.727,-1.417,0.559,1.727,2.302
287,31.280,141,252000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,7.167,7.069,10.056,0.008,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
288,31.628,141,600000000,0,/drone1,TRACKING,0,-1,2,1,24,0,8.826,-8.530,10.001,-0.004,11.422,-5.233,0.000,-6.446,1,10.672,-6.532,10.000,1.930,10.846,0.039,0.000,10.000,4.197,0.001,0,1,1,1,0,1.930,-8.375,1,0.012,14.306,-5.047,-1.740,-2.884,-0.186,1.740,3.374
289,31.628,141,600000000,1,/drone2,TRACKING,0,-1,2,0,14,1,8.388,-0.012,10.004,0.011,12.809,3.500,0.000,-6.445,1,11.510,2.750,10.000,1.836,11.488,0.262,0.000,10.000,5.646,0.004,0,1,1,1,0,1.837,-8.281,1,0.012,14.234,2.937,-1.722,-1.425,0.563,1.722,2.305
290,31.628,141,600000000,2,/drone3,SURVEILLANCE,0,-1,2,-1,-1,-1,7.200,7.097,10.059,0.008,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,0,0,0,0,0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan
291,32.012,141,984000000,0,/drone1,TRACKING,0,-1,2,1,24,0,8.853,-8.558,10.014,-0.004,11.446,-5.225,0.000,-6.430,1,10.696,-6.524,10.000,1.934,10.868,0.040,0.000,10.000,4.223,0.014,0,1,1,1,0,1.936,-8.366,1,0.036,14.306,-5.048,-1.729,-2.860,-0.177,1.729,3.346
