stamp,ns,class,score,u,v,world_x,world_y,world_z,gt_name,gt_x,gt_y,gt_z,err_x,err_y,err_z,err_norm,aquabot_x,aquabot_y,aquabot_z
628.620000,drone3,-1,0.942792,154.342163,480.000015,4.205860,-4.641323,0.000000,container1,7.311167,-5.273335,-1.482725,-3.105306,0.632012,1.482725,3.498691,-2.397638,-0.169564,0.228819
628.620000,drone3,-1,0.924661,540.250122,57.471081,15.349709,-14.668763,0.000000,container5,16.815421,-15.272501,-1.474970,-1.465712,0.603738,1.474970,2.165259,-2.397638,-0.169564,0.228819
628.684000,drone3,-1,0.942469,154.413620,479.618172,4.213798,-4.641095,0.000000,container1,7.311420,-5.273355,-1.487902,-3.097622,0.632260,1.487902,3.494119,-2.398278,-0.169617,0.225761
628.684000,drone3,-1,0.927866,539.696350,57.357990,15.353493,-14.654915,0.000000,container5,16.815679,-15.272503,-1.475711,-1.462186,0.617588,1.475711,2.167285,-2.398278,-0.169617,0.225761
628.784000,drone3,-1,0.944360,154.258011,479.673164,4.208925,-4.634304,0.000000,container1,7.311662,-5.273380,-1.493651,-3.102737,0.639076,1.493651,3.502340,-2.399383,-0.169681,0.217176
628.784000,drone3,-1,0.925764,539.638489,56.976639,15.364750,-14.654798,0.000000,container5,16.815937,-15.272510,-1.477048,-1.451187,0.617712,1.477048,2.160829,-2.399383,-0.169681,0.217176
628.816000,drone3,-1,0.944130,154.272079,479.606583,4.209584,-4.634120,0.000000,container1,7.311891,-5.273409,-1.499960,-3.102307,0.639289,1.499960,3.504694,-2.399855,-0.169695,0.211719
628.816000,drone3,-1,0.925173,539.292542,56.921272,15.366263,-14.646270,0.000000,container5,16.816193,-15.272521,-1.478978,-1.449930,0.626252,1.478978,2.163761,-2.399855,-0.169695,0.211719
628.884000,drone3,-1,0.944803,154.129089,479.548973,4.209229,-4.629795,0.000000,container1,7.312001,-5.273425,-1.503320,-3.102771,0.643631,1.503320,3.507338,-2.400451,-0.169742,0.207357
628.884000,drone3,-1,0.925290,539.515808,57.006367,15.364229,-14.653362,0.000000,container5,16.816320,-15.272528,-1.480163,-1.452091,0.619166,1.480163,2.163982,-2.400451,-0.169742,0.207357
628.948000,drone3,-1,0.944457,154.162048,479.669403,4.204856,-4.630770,0.000000,container1,7.312208,-5.273462,-1.510442,-3.107352,0.642692,1.510442,3.514274,-2.401123,-0.169784,0.201183
628.948000,drone3,-1,0.925569,539.669800,57.354256,15.355151,-14.658674,0.000000,container5,16.816571,-15.272547,-1.482970,-1.461420,0.613873,1.482970,2.170666,-2.401123,-0.169784,0.201183
628.984000,drone3,-1,0.943971,154.185791,479.717735,4.202990,-4.631492,0.000000,container1,7.312306,-5.273482,-1.514199,-3.109316,0.641989,1.514199,3.517498,-2.401494,-0.169804,0.196349
628.984000,drone3,-1,0.927678,539.664917,56.739914,15.371302,-14.659095,0.000000,container5,16.816695,-15.272558,-1.484591,-1.445393,0.613463,1.484591,2.160904,-2.401494,-0.169804,0.196349
629.048000,drone3,-1,0.943407,154.235275,479.764542,4.200718,-4.632969,0.000000,container1,7.312487,-5.273526,-1.522098,-3.111770,0.640556,1.522098,3.522812,-2.402013,-0.169844,0.190762
629.048000,drone3,-1,0.927789,539.249146,56.939640,15.366061,-14.649415,0.000000,container5,16.816937,-15.272584,-1.488260,-1.450876,0.623169,1.488260,2.169861,-2.402013,-0.169844,0.190762
629.112000,drone3,-1,0.944598,154.591019,480.000008,4.193675,-4.642116,0.000000,container1,7.312650,-5.273575,-1.530494,-3.118975,0.631459,1.530494,3.531169,-2.402964,-0.169865,0.177378
629.112000,drone3,-1,0.923862,539.286926,56.866257,15.369299,-14.652164,0.000000,container5,16.817171,-15.272615,-1.492492,-1.447872,0.620451,1.492492,2.169983,-2.402964,-0.169865,0.177378
629.180000,drone3,-1,0.945761,154.846313,479.923119,4.194447,-4.649066,0.000000,container1,7.312724,-5.273601,-1.534872,-3.118277,0.624536,1.534872,3.531222,-2.403473,-0.169894,0.170858
629.180000,drone3,-1,0.924258,539.387939,57.026546,15.366591,-14.657596,0.000000,container5,16.817285,-15.272632,-1.494817,-1.450694,0.615036,1.494817,2.171925,-2.403473,-0.169894,0.170858
629.248000,drone3,-1,0.946415,155.067596,479.969620,4.191531,-4.655919,0.000000,container1,7.312855,-5.273658,-1.543977,-3.121324,0.617739,1.543977,3.536684,-2.404068,-0.169917,0.162718
629.248000,drone3,-1,0.922811,539.896057,57.297684,15.361058,-14.674917,0.000000,container5,16.817505,-15.272671,-1.499875,-1.456448,0.597754,1.499875,2.174437,-2.404068,-0.169917,0.162718
629.280000,drone3,-1,0.946748,155.228149,479.952179,4.191925,-4.660959,0.000000,container1,7.312964,-5.273721,-1.553531,-3.121039,0.612762,1.553531,3.539749,-2.404416,-0.169924,0.156650
629.280000,drone3,-1,0.920502,539.731384,57.475681,15.357092,-14.672204,0.000000,container5,16.817714,-15.272716,-1.505469,-1.460622,0.600512,1.505469,2.181850,-2.404416,-0.169924,0.156650
629.380000,drone3,-1,0.946261,155.170654,480.000008,4.191180,-4.661938,0.000000,container1,7.313049,-5.273788,-1.563513,-3.121869,0.611851,1.563513,3.544714,-2.405310,-0.169950,0.141368
629.380000,drone3,-1,0.916295,539.983643,57.140903,15.368074,-14.682691,0.000000,container5,16.817910,-15.272766,-1.511586,-1.449836,0.590076,1.511586,2.176030,-2.405310,-0.169950,0.141368
629.412000,drone3,-1,0.946097,155.192032,479.999992,4.191758,-4.663078,0.000000,container1,7.313082,-5.273824,-1.568658,-3.121324,0.610746,1.568658,3.546317,-2.405777,-0.169954,0.133568
629.412000,drone3,-1,0.914619,540.054138,57.684341,15.354356,-14.685190,0.000000,container5,16.818003,-15.272794,-1.514836,-1.463646,0.587604,1.514836,2.186840,-2.405777,-0.169954,0.133568
629.476000,drone3,-1,0.945365,155.418518,479.999992,4.192990,-4.669758,0.000000,container1,7.313128,-5.273900,-1.579241,-3.120138,0.604142,1.579241,3.548838,-2.406184,-0.169966,0.125219
629.476000,drone3,-1,0.913454,540.236450,57.673355,15.355939,-14.690772,0.000000,container5,16.818177,-15.272853,-1.521711,-1.462237,0.582080,1.521711,2.189192,-2.406184,-0.169966,0.125219
629.544000,drone3,-1,0.944927,155.567261,479.999992,4.194354,-4.673695,0.000000,container1,7.313148,-5.273982,-1.590196,-3.118794,0.600287,1.590196,3.551893,-2.406665,-0.169970,0.115153
629.544000,drone3,-1,0.914398,540.101501,57.863865,15.352581,-14.687606,0.000000,container5,16.818334,-15.272918,-1.529072,-1.465753,0.585312,1.529072,2.197517,-2.406665,-0.169970,0.115153
629.608000,drone3,-1,0.944492,155.782852,480.000000,4.195731,-4.678793,0.000000,container1,7.313139,-5.274068,-1.601499,-3.117408,0.595276,1.601499,3.554910,-2.407369,-0.169965,0.101740
629.608000,drone3,-1,0.918614,539.562683,58.100117,15.347809,-14.673121,0.000000,container5,16.818474,-15.272989,-1.536902,-1.470665,0.599868,1.536902,2.210150,-2.407369,-0.169965,0.101740
629.676000,drone3,-1,0.944782,156.007568,479.999992,4.197127,-4.683817,0.000000,container1,7.313124,-5.274114,-1.607274,-3.115997,0.590296,1.607274,3.555449,-2.407817,-0.169964,0.090418
629.676000,drone3,-1,0.922212,539.025024,58.247894,15.345280,-14.658248,0.000000,container5,16.818536,-15.273026,-1.540987,-1.473256,0.614778,1.540987,2.218801,-2.407817,-0.169964,0.090418
629.740000,drone3,-1,0.946382,156.226410,480.000008,4.198305,-4.688415,0.000000,container1,7.313071,-5.274208,-1.619054,-3.114766,0.585793,1.619054,3.558968,-2.408120,-0.169960,0.080800
629.740000,drone3,-1,0.925505,538.732117,58.345669,15.343734,-14.649372,0.000000,container5,16.818647,-15.273106,-1.549488,-1.474913,0.623734,1.549488,2.228301,-2.408120,-0.169960,0.080800
629.808000,drone3,-1,0.943312,156.469803,480.000008,4.199052,-4.693187,0.000000,container1,7.312987,-5.274308,-1.631121,-3.113935,0.581121,1.631121,3.562983,-2.408822,-0.169948,0.065683
629.808000,drone3,-1,0.929758,539.111816,58.381161,15.343230,-14.657424,0.000000,container5,16.818736,-15.273191,-1.558412,-1.475506,0.615767,1.558412,2.232697,-2.408822,-0.169948,0.065683
629.872000,drone3,-1,0.940585,156.603363,479.999985,4.199819,-4.695559,0.000000,container1,7.312872,-5.274413,-1.643449,-3.113053,0.578855,1.643449,3.567506,-2.409297,-0.169936,0.052980
629.872000,drone3,-1,0.932745,539.464355,58.589767,15.338139,-14.665210,0.000000,container5,16.818803,-15.273283,-1.567741,-1.480664,0.608073,1.567741,2.240520,-2.409297,-0.169936,0.052980
629.940000,drone3,-1,0.939401,156.910614,479.832794,4.205485,-4.703483,0.000000,container1,7.312725,-5.274524,-1.656010,-3.107240,0.571040,1.656010,3.566987,-2.409520,-0.169921,0.042345
629.940000,drone3,-1,0.934602,539.519043,58.792435,15.333502,-14.666085,0.000000,container5,16.818847,-15.273380,-1.577453,-1.485344,0.607295,1.577453,2.250203,-2.409520,-0.169921,0.042345
630.004000,drone3,-1,0.937539,539.306946,59.077862,15.326754,-14.659261,0.000000,container5,16.818866,-15.273482,-1.587528,-1.492112,0.614222,1.587528,2.263606,-2.410272,-0.169901,0.026658
630.004000,drone3,-1,0.936224,157.258514,479.497368,4.215583,-4.711634,0.000000,container1,7.312545,-5.274638,-1.668779,-3.096962,0.563005,1.668779,3.562719,-2.410272,-0.169901,0.026658
630.072000,drone3,-1,0.938617,539.023499,59.253963,15.322671,-14.649828,0.000000,container5,16.818866,-15.273536,-1.592694,-1.496195,0.623708,1.592694,2.272507,-2.410624,-0.169882,0.013216
630.072000,drone3,-1,0.936109,157.445740,479.412216,4.219256,-4.715226,0.000000,container1,7.312442,-5.274698,-1.675233,-3.093186,0.559472,1.675233,3.561911,-2.410624,-0.169882,0.013216
630.104000,drone3,-1,0.939458,538.882019,59.266006,15.322294,-14.644656,0.000000,container5,16.818846,-15.273647,-1.603271,-1.496552,0.628992,1.603271,2.281617,-2.410789,-0.169873,0.007607
630.104000,drone3,-1,0.933719,157.727997,479.299713,4.223015,-4.721850,0.000000,container1,7.312211,-5.274820,-1.688263,-3.089196,0.552970,1.688263,3.563585,-2.410789,-0.169873,0.007607
630.204000,drone3,-1,0.940299,538.693237,59.639080,15.312436,-14.635934,0.000000,container5,16.818800,-15.273764,-1.614154,-1.506363,0.637830,1.614154,2.298141,-2.411365,-0.169837,-0.013043
630.204000,drone3,-1,0.931594,158.296387,479.303452,4.224808,-4.734546,0.000000,container1,7.311947,-5.274946,-1.701431,-3.087139,0.540400,1.701431,3.566137,-2.411365,-0.169837,-0.013043
630.236000,drone3,-1,0.939826,538.893921,59.681679,15.311370,-14.640194,0.000000,container5,16.818766,-15.273824,-1.619704,-1.507396,0.633630,1.619704,2.301558,-2.411347,-0.169824,-0.018665
630.236000,drone3,-1,0.931654,158.522614,479.524216,4.219461,-4.739862,0.000000,container1,7.311802,-5.275011,-1.708059,-3.092340,0.535148,1.708059,3.573013,-2.411347,-0.169824,-0.018665
630.300000,drone3,-1,0.938900,538.741699,59.794262,15.308961,-14.635272,0.000000,container5,16.818677,-15.273948,-1.631002,-1.509716,0.638676,1.631002,2.312427,-2.411765,-0.169792,-0.032035
630.300000,drone3,-1,0.931091,158.871887,479.562027,4.219013,-4.748001,0.000000,container1,7.311485,-5.275143,-1.721384,-3.092472,0.527142,1.721384,3.578327,-2.411765,-0.169792,-0.032035
630.368000,drone3,-1,0.939663,538.692749,60.268875,15.297142,-14.633720,0.000000,container5,16.818560,-15.274077,-1.642548,-1.521418,0.640357,1.642548,2.328676,-2.412334,-0.169757,-0.048835
630.368000,drone3,-1,0.931624,158.950363,479.657204,4.216856,-4.749434,0.000000,container1,7.311134,-5.275280,-1.734777,-3.094278,0.525846,1.734777,3.586157,-2.412334,-0.169757,-0.048835
630.436000,drone3,-1,0.939773,538.791931,60.657326,15.287090,-14.636900,0.000000,container5,16.818490,-15.274144,-1.648405,-1.531400,0.637244,1.648405,2.338484,-2.412342,-0.169722,-0.060895
630.436000,drone3,-1,0.934605,158.765244,479.564514,4.219376,-4.745052,0.000000,container1,7.310946,-5.275349,-1.741492,-3.091569,0.530298,1.741492,3.587730,-2.412342,-0.169722,-0.060895
630.500000,drone3,-1,0.938007,538.761719,60.872383,15.280275,-14.636375,0.000000,container5,16.818328,-15.274280,-1.660274,-1.538053,0.637905,1.660274,2.351391,-2.412921,-0.169684,-0.076031
630.500000,drone3,-1,0.934733,158.893768,479.631989,4.216208,-4.748436,0.000000,container1,7.310543,-5.275491,-1.754936,-3.094334,0.527055,1.754936,3.596178,-2.412921,-0.169684,-0.076031
630.568000,drone3,-1,0.936513,538.822693,61.164940,15.270851,-14.638379,0.000000,container5,16.818136,-15.274420,-1.672328,-1.547284,0.636041,1.672328,2.365442,-2.413215,-0.169647,-0.091166
630.568000,drone3,-1,0.934253,158.988464,479.526169,4.216650,-4.750720,0.000000,container1,7.310105,-5.275636,-1.768380,-3.093455,0.524916,1.768380,3.601689,-2.413215,-0.169647,-0.091166
630.632000,drone3,-1,0.935825,159.054138,479.575317,4.212246,-4.752237,0.000000,container1,7.309873,-5.275709,-1.775092,-3.097627,0.523473,1.775092,3.608361,-2.413236,-0.169616,-0.103095
630.632000,drone3,-1,0.933907,539.035889,61.269775,15.266283,-14.644916,0.000000,container5,16.818028,-15.274492,-1.678415,-1.551745,0.629577,1.678415,2.370940,-2.413236,-0.169616,-0.103095
630.700000,drone3,-1,0.936201,159.112061,479.554741,4.210716,-4.754736,0.000000,container1,7.309384,-5.275859,-1.788481,-3.098668,0.521123,1.788481,3.615519,-2.413517,-0.169582,-0.117018
630.700000,drone3,-1,0.933668,538.737976,61.244308,15.265953,-14.639097,0.000000,container5,16.817789,-15.274639,-1.690697,-1.551837,0.635542,1.690697,2.381295,-2.413517,-0.169582,-0.117018
630.764000,drone3,-1,0.937403,159.225647,479.489189,4.211200,-4.759161,0.000000,container1,7.308860,-5.276010,-1.801798,-3.097661,0.516850,1.801798,3.620651,-2.413980,-0.169540,-0.132954
630.764000,drone3,-1,0.934429,539.042480,61.816208,15.250453,-14.649301,0.000000,container5,16.817519,-15.274789,-1.703099,-1.567066,0.625489,1.703099,2.397390,-2.413980,-0.169540,-0.132954
630.796000,drone3,-1,0.937860,159.215729,479.621178,4.207565,-4.759775,0.000000,container1,7.308304,-5.276164,-1.815017,-3.100739,0.516389,1.815017,3.629810,-2.413526,-0.169530,-0.136302
630.796000,drone3,-1,0.933088,539.070557,61.973251,15.245925,-14.650696,0.000000,container5,16.817218,-15.274943,-1.715596,-1.571293,0.624247,1.715596,2.408716,-2.413526,-0.169530,-0.136302
630.896000,drone3,-1,0.939229,159.704208,479.407410,4.212844,-4.774141,0.000000,container1,7.307714,-5.276319,-1.828109,-3.094870,0.502178,1.828109,3.629378,-2.414021,-0.169459,-0.157917
630.896000,drone3,-1,0.931736,539.444885,62.530777,15.229663,-14.661070,0.000000,container5,16.816885,-15.275100,-1.728159,-1.587222,0.614029,1.728159,2.425457,-2.414021,-0.169459,-0.157917
630.928000,drone3,-1,0.939606,159.830597,479.224960,4.217560,-4.777495,0.000000,container1,7.307407,-5.276398,-1.834599,-3.089847,0.498903,1.834599,3.627921,-2.414237,-0.169433,-0.165605
630.928000,drone3,-1,0.935053,539.219116,62.658489,15.225554,-14.654691,0.000000,container5,16.816706,-15.275179,-1.734459,-1.591153,0.620488,1.734459,2.434157,-2.414237,-0.169433,-0.165605
630.996000,drone3,-1,0.940817,160.120316,479.129181,4.218852,-4.783777,0.000000,container1,7.306769,-5.276555,-1.847452,-3.087917,0.492778,1.847452,3.631961,-2.414450,-0.169382,-0.179605
630.996000,drone3,-1,0.932383,539.173096,62.217957,15.235332,-14.651652,0.000000,container5,16.816326,-15.275340,-1.747075,-1.580994,0.623688,1.747075,2.437376,-2.414450,-0.169382,-0.179605
631.060000,drone3,-1,0.940310,161.056458,479.045540,4.219267,-4.806269,0.000000,container1,7.306099,-5.276714,-1.860111,-3.086833,0.470445,1.860111,3.634538,-2.414903,-0.169327,-0.193938
631.060000,drone3,-1,0.936601,538.658813,62.263157,15.232167,-14.636179,0.000000,container5,16.815914,-15.275503,-1.759694,-1.583747,0.639324,1.759694,2.452247,-2.414903,-0.169327,-0.193938
631.128000,drone3,-1,0.940240,161.338547,478.983902,4.217299,-4.810821,0.000000,container1,7.305753,-5.276793,-1.866360,-3.088455,0.465972,1.866360,3.638541,-2.414688,-0.169283,-0.205978
631.128000,drone3,-1,0.938800,538.813049,62.442757,15.224937,-14.638390,0.000000,container5,16.815696,-15.275585,-1.765997,-1.590759,0.637195,1.765997,2.460747,-2.414688,-0.169283,-0.205978
631.192000,drone3,-1,0.940175,161.338058,478.885735,4.217340,-4.808918,0.000000,container1,7.304671,-5.277032,-1.884747,-3.087331,0.468115,1.884747,3.647330,-2.414549,-0.169240,-0.217498
631.192000,drone3,-1,0.939540,538.588501,62.570347,15.219360,-14.630962,0.000000,container5,16.814997,-15.275834,-1.784836,-1.595637,0.644872,1.784836,2.479426,-2.414549,-0.169240,-0.217498
631.260000,drone3,-1,0.942320,538.403687,62.691753,15.214114,-14.624748,0.000000,container5,16.814748,-15.275918,-1.791082,-1.600635,0.651169,1.791082,2.488780,-2.415194,-0.169172,-0.232843
631.260000,drone3,-1,0.939476,161.652161,479.152626,4.208396,-4.815846,0.000000,container1,7.304295,-5.277112,-1.890746,-3.095900,0.461266,1.890746,3.656813,-2.415194,-0.169172,-0.232843
631.324000,drone3,-1,0.943753,538.238220,62.688412,15.213399,-14.620077,0.000000,container5,16.814229,-15.276085,-1.803505,-1.600830,0.656008,1.803505,2.499127,-2.415038,-0.169127,-0.243944
631.324000,drone3,-1,0.939469,161.876770,479.278259,4.204152,-4.821242,0.000000,container1,7.303524,-5.277271,-1.902529,-3.099371,0.456029,1.902529,3.665199,-2.415038,-0.169127,-0.243944
631.392000,drone3,-1,0.945052,538.209778,63.616232,15.188717,-14.619220,0.000000,container5,16.813679,-15.276254,-1.815815,-1.624962,0.657034,1.815815,2.523763,-2.414701,-0.169083,-0.255507
631.392000,drone3,-1,0.939387,161.968719,479.550484,4.196145,-4.822923,0.000000,container1,7.302725,-5.277430,-1.914007,-3.106580,0.454507,1.914007,3.677069,-2.414701,-0.169083,-0.255507
631.456000,drone3,-1,0.945431,538.080078,63.911934,15.181078,-14.615570,0.000000,container5,16.813393,-15.276338,-1.821920,-1.632315,0.660768,1.821920,2.533863,-2.415033,-0.169028,-0.267577
631.456000,drone3,-1,0.940148,162.045563,479.692947,4.191889,-4.824066,0.000000,container1,7.302317,-5.277508,-1.919624,-3.110428,0.453443,1.919624,3.683114,-2.415033,-0.169028,-0.267577
631.492000,drone3,-1,0.945467,538.256714,64.195770,15.174762,-14.619553,0.000000,container5,16.812800,-15.276507,-1.834013,-1.638038,0.656954,1.834013,2.545262,-2.414876,-0.169008,-0.273422
631.492000,drone3,-1,0.939917,162.014893,479.670128,4.193719,-4.822664,0.000000,container1,7.301480,-5.277665,-1.930601,-3.107761,0.455001,1.930601,3.686791,-2.414876,-0.169008,-0.273422
631.588000,drone3,-1,0.946600,538.000610,64.689980,15.164660,-14.610248,0.000000,container5,16.812179,-15.276675,-1.845931,-1.647518,0.666427,1.845931,2.562402,-2.414983,-0.168938,-0.290049
631.588000,drone3,-1,0.940411,162.026184,479.630020,4.198444,-4.820936,0.000000,container1,7.300620,-5.277820,-1.941217,-3.102177,0.456884,1.941217,3.687895,-2.414983,-0.168938,-0.290049
631.620000,drone3,-1,0.947295,538.273376,64.956337,15.158687,-14.616133,0.000000,container5,16.811858,-15.276758,-1.851817,-1.653170,0.660626,1.851817,2.568779,-2.415257,-0.168904,-0.296013
631.620000,drone3,-1,0.939923,162.095978,479.502472,4.203232,-4.821827,0.000000,container1,7.300182,-5.277897,-1.946383,-3.096949,0.456070,1.946383,3.686123,-2.415257,-0.168904,-0.296013
631.688000,drone3,-1,0.947146,538.275879,65.567551,15.143804,-14.614135,0.000000,container5,16.811195,-15.276925,-1.863428,-1.667392,0.662790,1.863428,2.586861,-2.414982,-0.168866,-0.306393
631.688000,drone3,-1,0.938908,162.446548,479.323006,4.210309,-4.829832,0.000000,container1,7.299288,-5.278049,-1.956417,-3.088979,0.448217,1.956417,3.683783,-2.414982,-0.168866,-0.306393
631.756000,drone3,-1,0.947174,538.303711,66.015724,15.132339,-14.613430,0.000000,container5,16.810854,-15.277008,-1.869147,-1.678516,0.663578,1.869147,2.598358,-2.415247,-0.168807,-0.317277
631.756000,drone3,-1,0.937705,162.837006,479.130402,4.217030,-4.839688,0.000000,container1,7.298834,-5.278125,-1.961281,-3.081804,0.438436,1.961281,3.679180,-2.415247,-0.168807,-0.317277
631.788000,drone3,-1,0.946866,538.259338,66.085968,15.130063,-14.612252,0.000000,container5,16.810154,-15.277172,-1.880399,-1.680091,0.664920,1.880399,2.607820,-2.414932,-0.168795,-0.321842
631.788000,drone3,-1,0.937790,162.821671,479.191628,4.215780,-4.839969,0.000000,container1,7.297910,-5.278273,-1.970690,-3.082130,0.438304,1.970690,3.684461,-2.414932,-0.168795,-0.321842
631.852000,drone3,-1,0.946748,538.096252,65.583931,15.142356,-14.607822,0.000000,container5,16.809428,-15.277335,-1.891383,-1.667072,0.669513,1.891383,2.608583,-2.414971,-0.168750,-0.331257
631.852000,drone3,-1,0.937859,162.877182,478.935677,4.223227,-4.842718,0.000000,container1,7.296969,-5.278419,-1.979658,-3.073742,0.435701,1.979658,3.681952,-2.414971,-0.168750,-0.331257
631.920000,drone3,-1,0.946066,537.608154,64.919281,15.157808,-14.595125,0.000000,container5,16.809056,-15.277415,-1.896767,-1.651249,0.682290,1.896767,2.605738,-2.415121,-0.168692,-0.340942
631.920000,drone3,-1,0.938005,162.800079,478.831932,4.225599,-4.842307,0.000000,container1,7.296492,-5.278490,-1.983971,-3.070892,0.436183,1.983971,3.681953,-2.415121,-0.168692,-0.340942
631.984000,drone3,-1,0.944507,536.978516,64.172974,15.175668,-14.578330,0.000000,container5,16.807907,-15.277652,-1.912463,-1.632240,0.699321,1.912463,2.609745,-2.414867,-0.168658,-0.349356
631.984000,drone3,-1,0.937683,162.793488,478.728607,4.227740,-4.842902,0.000000,container1,7.295037,-5.278700,-1.996205,-3.067297,0.435798,1.996205,3.685521,-2.414867,-0.168658,-0.349356
632.052000,drone3,-1,0.946155,536.935303,64.301552,15.170788,-14.576702,0.000000,container5,16.807514,-15.277729,-1.917533,-1.636725,0.701027,1.917533,2.616723,-2.414429,-0.168626,-0.358050
632.052000,drone3,-1,0.938047,163.085388,478.860352,4.223465,-4.850625,0.000000,container1,7.294544,-5.278768,-2.000041,-3.071079,0.428143,2.000041,3.689851,-2.414429,-0.168626,-0.358050
632.084000,drone3,-1,0.946291,536.408875,64.542450,15.163968,-14.562852,0.000000,container5,16.807114,-15.277806,-1.922518,-1.643146,0.714954,1.922518,2.628148,-2.414754,-0.168591,-0.361777
632.084000,drone3,-1,0.937718,163.261612,478.892540,4.221919,-4.854864,0.000000,container1,7.294049,-5.278835,-2.003753,-3.072130,0.423971,2.003753,3.692256,-2.414754,-0.168591,-0.361777
632.152000,drone3,-1,0.946295,536.498108,64.936928,15.152789,-14.565084,0.000000,container5,16.806302,-15.277956,-1.932223,-1.653512,0.712873,1.932223,2.641169,-2.414829,-0.168546,-0.369546
632.152000,drone3,-1,0.938028,163.486343,478.878204,4.220777,-4.859930,0.000000,container1,7.293049,-5.278966,-2.010796,-3.072272,0.419036,2.010796,3.695639,-2.414829,-0.168546,-0.369546
632.216000,drone3,-1,0.945841,537.052673,65.503929,15.137245,-14.579385,0.000000,container5,16.805470,-15.278103,-1.941561,-1.668224,0.698718,1.941561,2.653458,-2.414849,-0.168508,-0.376149
632.216000,drone3,-1,0.937776,163.444672,478.852753,4.220091,-4.857967,0.000000,container1,7.292039,-5.279092,-2.017324,-3.071947,0.421125,2.017324,3.699162,-2.414849,-0.168508,-0.376149
632.284000,drone3,-1,0.944471,537.136902,65.189766,15.144259,-14.580842,0.000000,container5,16.804620,-15.278245,-1.950513,-1.660361,0.697403,1.950513,2.654745,-2.414415,-0.168496,-0.383381
632.284000,drone3,-1,0.938123,163.480637,479.043732,4.213522,-4.857975,0.000000,container1,7.291019,-5.279214,-2.023323,-3.077497,0.421239,2.023323,3.707056,-2.414415,-0.168496,-0.383381
632.348000,drone3,-1,0.942668,536.896851,65.485504,15.134838,-14.573622,0.000000,container5,16.804189,-15.278315,-1.954839,-1.669352,0.704693,1.954839,2.665469,-2.414281,-0.168477,-0.389448
632.348000,drone3,-1,0.937939,163.784302,479.016022,4.212692,-4.864963,0.000000,container1,7.290506,-5.279273,-2.026121,-3.077814,0.414310,2.026121,3.708066,-2.414281,-0.168477,-0.389448
632.380000,drone3,-1,0.944586,536.873169,65.665535,15.129230,-14.572790,0.000000,container5,16.803316,-15.278450,-1.963182,-1.674086,0.705660,1.963182,2.674809,-2.414312,-0.168460,-0.391900
632.380000,drone3,-1,0.937989,163.952362,479.168243,4.207945,-4.869237,0.000000,container1,7.289476,-5.279387,-2.031307,-3.081530,0.410150,2.031307,3.713524,-2.414312,-0.168460,-0.391900
632.480000,drone3,-1,0.944227,536.765076,66.602493,15.102147,-14.569324,0.000000,container5,16.802428,-15.278581,-1.971099,-1.700282,0.709256,1.971099,2.698005,-2.414106,-0.168427,-0.399742
632.480000,drone3,-1,0.938412,164.339691,478.976479,4.211517,-4.879383,0.000000,container1,7.288440,-5.279496,-2.035941,-3.076923,0.400113,2.035941,3.711145,-2.414106,-0.168427,-0.399742
632.512000,drone3,-1,0.943236,536.482422,66.775787,15.097000,-14.561557,0.000000,container5,16.801980,-15.278644,-1.974893,-1.704980,0.717087,1.974893,2.705803,-2.414328,-0.168402,-0.401094
632.512000,drone3,-1,0.938333,164.379272,478.926369,4.213100,-4.880744,0.000000,container1,7.287920,-5.279549,-2.038047,-3.074821,0.398805,2.038047,3.710418,-2.414328,-0.168402,-0.401094
632.580000,drone3,-1,0.943909,536.333313,67.191353,15.085317,-14.557556,0.000000,container5,16.801073,-15.278767,-1.982144,-1.715756,0.721211,1.982144,2.718981,-2.413795,-0.168408,-0.406449
632.580000,drone3,-1,0.939644,164.644333,478.943382,4.213545,-4.888950,0.000000,container1,7.286879,-5.279650,-2.041837,-3.073334,0.390700,2.041837,3.710408,-2.413795,-0.168408,-0.406449
632.644000,drone3,-1,0.942698,536.620972,67.322136,15.081781,-14.565838,0.000000,container5,16.800616,-15.278826,-1.985598,-1.718836,0.712987,1.985598,2.721276,-2.413683,-0.168392,-0.410094
632.644000,drone3,-1,0.939842,164.710052,478.994873,4.213385,-4.892595,0.000000,container1,7.286358,-5.279698,-2.043518,-3.072973,0.387103,2.043518,3.710657,-2.413683,-0.168392,-0.410094
632.680000,drone3,-1,0.942185,536.506531,67.209343,15.085148,-14.563694,0.000000,container5,16.799694,-15.278940,-1.992154,-1.714546,0.715246,1.992154,2.723953,-2.413558,-0.168385,-0.411874
632.680000,drone3,-1,0.941492,164.678497,479.167122,4.209537,-4.892893,0.000000,container1,7.285315,-5.279790,-2.046449,-3.075777,0.386897,2.046449,3.714573,-2.413558,-0.168385,-0.411874
632.744000,drone3,-1,0.943349,536.439392,67.775879,15.071313,-14.563849,0.000000,container5,16.799230,-15.278994,-1.995254,-1.727917,0.715145,1.995254,2.734624,-2.413245,-0.168390,-0.415579
632.744000,drone3,-1,0.941522,164.597031,479.297630,4.207307,-4.892734,0.000000,container1,7.284793,-5.279834,-2.047699,-3.077487,0.387100,2.047699,3.716698,-2.413245,-0.168390,-0.415579
