stamp,track_id,class,ns,est_x,est_y,est_z,gt_name,gt_x,gt_y,gt_z,err_x,err_y,err_z,err_norm,aq_range_est,aq_range_gt,aq_range_err
630.104000,1,-1,drone3,15.345480,-14.663918,0.000000,container5,16.818846,-15.273647,-1.603271,-1.473366,0.609729,1.603271,2.261207,22.870884,24.455490,-1.584606
630.104000,0,-1,drone3,4.205648,-4.700764,0.000000,container1,7.312211,-5.274820,-1.688263,-3.106564,0.574056,1.688263,3.581970,7.972694,11.070007,-3.097313
630.204000,1,-1,drone3,15.339466,-14.659339,0.000000,container5,16.818800,-15.273764,-1.614154,-1.479333,0.614425,1.614154,2.274080,22.863492,24.456406,-1.592914
630.204000,0,-1,drone3,4.208895,-4.710125,0.000000,container1,7.311947,-5.274946,-1.701431,-3.103051,0.564821,1.701431,3.583688,7.980809,11.072039,-3.091230
630.236000,1,-1,drone3,15.335126,-14.656454,0.000000,container5,16.818766,-15.273824,-1.619704,-1.483640,0.617370,1.619704,2.281616,22.858551,24.457034,-1.598483
630.236000,0,-1,drone3,4.210564,-4.715721,0.000000,container1,7.311802,-5.275011,-1.708059,-3.101238,0.559290,1.708059,3.584403,7.985599,11.073251,-3.087652
630.300000,1,-1,drone3,15.330236,-14.652811,0.000000,container5,16.818677,-15.273948,-1.631002,-1.488441,0.621137,1.631002,2.293782,22.852796,24.458135,-1.605339
630.300000,0,-1,drone3,4.212285,-4.723512,0.000000,container1,7.311485,-5.275143,-1.721384,-3.099200,0.551632,1.721384,3.587827,7.991766,11.075492,-3.083726
630.368000,1,-1,drone3,15.324032,-14.649180,0.000000,container5,16.818560,-15.274077,-1.642548,-1.494527,0.624898,1.642548,2.306962,22.845950,24.459157,-1.613207
630.368000,0,-1,drone3,4.213596,-4.730960,0.000000,container1,7.311134,-5.275280,-1.734777,-3.097538,0.544320,1.734777,3.591724,7.997319,11.077639,-3.080320
630.436000,1,-1,drone3,15.316945,-14.646296,0.000000,container5,16.818490,-15.274144,-1.648405,-1.501545,0.627848,1.648405,2.316478,22.838808,24.459715,-1.620907
630.436000,0,-1,drone3,4.215118,-4.737000,0.000000,container1,7.310946,-5.275349,-1.741492,-3.095827,0.538349,1.741492,3.592598,8.002166,11.078763,-3.076597
630.500000,1,-1,drone3,15.309687,-14.643708,0.000000,container5,16.818328,-15.274280,-1.660274,-1.508642,0.630571,1.660274,2.330264,22.831900,24.460835,-1.628936
630.500000,0,-1,drone3,4.215990,-4.742518,0.000000,container1,7.310543,-5.275491,-1.754936,-3.094552,0.532973,1.754936,3.597237,8.006378,11.081011,-3.074632
630.568000,1,-1,drone3,15.301613,-14.641598,0.000000,container5,16.818136,-15.274420,-1.672328,-1.516523,0.632822,1.672328,2.344565,22.824577,24.461867,-1.637290
630.568000,0,-1,drone3,4.216849,-4.747901,0.000000,container1,7.310105,-5.275636,-1.768380,-3.093255,0.527735,1.768380,3.601930,8.010415,11.083147,-3.072732
630.632000,0,-1,drone3,4.216920,-4.752521,0.000000,container1,7.309873,-5.275709,-1.775092,-3.092953,0.523188,1.775092,3.604308,8.013377,11.084371,-3.070994
630.632000,1,-1,drone3,15.293857,-14.640751,0.000000,container5,16.818028,-15.274492,-1.678415,-1.524171,0.633742,1.678415,2.354103,22.818303,24.462524,-1.644220
630.700000,0,-1,drone3,4.216750,-4.757087,0.000000,container1,7.309384,-5.275859,-1.788481,-3.092634,0.518772,1.788481,3.610010,8.016115,11.086488,-3.070373
630.700000,1,-1,drone3,15.286634,-14.639168,0.000000,container5,16.817789,-15.274639,-1.690697,-1.531156,0.635471,1.690697,2.367851,22.811982,24.463556,-1.651574
630.764000,0,-1,drone3,4.216567,-4.761358,0.000000,container1,7.308860,-5.276010,-1.801798,-3.092293,0.514652,1.801798,3.615746,8.018681,11.088584,-3.069903
630.764000,1,-1,drone3,15.278212,-14.639334,0.000000,container5,16.817519,-15.274789,-1.703099,-1.539307,0.635455,1.703099,2.381978,22.805841,24.464584,-1.658743
630.796000,0,-1,drone3,4.215650,-4.763146,0.000000,container1,7.308304,-5.276164,-1.815017,-3.092654,0.513018,1.815017,3.622427,8.019346,11.090766,-3.071420
630.796000,1,-1,drone3,15.272116,-14.640253,0.000000,container5,16.817218,-15.274943,-1.715596,-1.545101,0.634690,1.715596,2.394460,22.802078,24.465703,-1.663624
630.896000,0,-1,drone3,4.215972,-4.770838,0.000000,container1,7.307714,-5.276319,-1.828109,-3.091741,0.505482,1.828109,3.627170,8.024273,11.092808,-3.068535
630.896000,1,-1,drone3,15.260005,-14.641597,0.000000,container5,16.816885,-15.275100,-1.728159,-1.556880,0.633502,1.728159,2.410754,22.793832,24.466717,-1.672884
630.928000,0,-1,drone3,4.216403,-4.773727,0.000000,container1,7.307407,-5.276398,-1.834599,-3.091003,0.502671,1.834599,3.629426,8.026473,11.093873,-3.067399
630.928000,1,-1,drone3,15.253267,-14.642929,0.000000,container5,16.816706,-15.275179,-1.734459,-1.563439,0.632250,1.734459,2.419179,22.789649,24.467269,-1.677620
630.996000,0,-1,drone3,4.217211,-4.779368,0.000000,container1,7.306769,-5.276555,-1.847452,-3.089557,0.497188,1.847452,3.633956,8.030756,11.095976,-3.065219
630.996000,1,-1,drone3,15.246050,-14.643341,0.000000,container5,16.816326,-15.275340,-1.747075,-1.570276,0.631999,1.747075,2.432583,22.784712,24.468367,-1.683654
631.060000,0,-1,drone3,4.217956,-4.787115,0.000000,container1,7.306099,-5.276714,-1.860111,-3.088144,0.489599,1.860111,3.638180,8.036079,11.097922,-3.061843
631.060000,1,-1,drone3,15.239550,-14.641714,0.000000,container5,16.815914,-15.275503,-1.759694,-1.576364,0.633789,1.759694,2.446045,22.778946,24.469350,-1.690404
631.128000,0,-1,drone3,4.218370,-4.794922,0.000000,container1,7.305753,-5.276793,-1.866360,-3.087383,0.481872,1.866360,3.639703,8.041170,11.099052,-3.057882
631.128000,1,-1,drone3,15.232565,-14.640507,0.000000,container5,16.815696,-15.275585,-1.765997,-1.583131,0.635078,1.765997,2.455274,22.773073,24.469989,-1.696916
631.192000,0,-1,drone3,4.218691,-4.801286,0.000000,container1,7.304671,-5.277032,-1.884747,-3.085980,0.475746,1.884747,3.647174,8.045480,11.101786,-3.056307
631.192000,1,-1,drone3,15.225985,-14.638455,0.000000,container5,16.814997,-15.275834,-1.784836,-1.589012,0.637379,1.784836,2.473227,22.767081,24.471368,-1.704287
631.260000,1,-1,drone3,15.219210,-14.635678,0.000000,container5,16.814748,-15.275918,-1.791082,-1.595538,0.640240,1.791082,2.482665,22.760381,24.471989,-1.711608
631.260000,0,-1,drone3,4.217722,-4.808105,0.000000,container1,7.304295,-5.277112,-1.890746,-3.086574,0.469008,1.890746,3.649907,8.048882,11.102866,-3.053983
631.324000,1,-1,drone3,15.213533,-14.632566,0.000000,container5,16.814229,-15.276085,-1.803505,-1.600696,0.643519,1.803505,2.495792,22.754320,24.472906,-1.718586
631.324000,0,-1,drone3,4.216164,-4.814525,0.000000,container1,7.303524,-5.277271,-1.902529,-3.087360,0.462746,1.902529,3.655891,8.051581,11.104628,-3.053048
631.392000,1,-1,drone3,15.204856,-14.629559,0.000000,container5,16.813679,-15.276254,-1.815815,-1.608823,0.646695,1.815815,2.510719,22.746107,24.473903,-1.727796
631.392000,0,-1,drone3,4.213561,-4.820645,0.000000,container1,7.302725,-5.277430,-1.914007,-3.089164,0.456785,1.914007,3.662651,8.053363,11.106446,-3.053083
631.456000,1,-1,drone3,15.196460,-14.626416,0.000000,container5,16.813393,-15.276338,-1.821920,-1.616933,0.649922,1.821920,2.521163,22.737822,24.474391,-1.736569
631.456000,0,-1,drone3,4.210527,-4.825794,0.000000,container1,7.302317,-5.277508,-1.919624,-3.091790,0.451714,1.919624,3.667174,8.054024,11.107330,-3.053306
631.492000,1,-1,drone3,15.190612,-14.624774,0.000000,container5,16.812800,-15.276507,-1.834013,-1.622188,0.651733,1.834013,2.533743,22.732664,24.475348,-1.742684
631.492000,0,-1,drone3,4.208187,-4.828014,0.000000,container1,7.301480,-5.277665,-1.930601,-3.093293,0.449651,1.930601,3.673945,8.053806,11.109044,-3.055238
631.588000,1,-1,drone3,15.178873,-14.620697,0.000000,container5,16.812179,-15.276675,-1.845931,-1.633305,0.655978,1.845931,2.550579,22.721201,24.476067,-1.754866
631.588000,0,-1,drone3,4.206322,-4.833869,0.000000,container1,7.300620,-5.277820,-1.941217,-3.094298,0.443951,1.941217,3.679687,8.055837,11.110449,-3.054612
631.620000,1,-1,drone3,15.173387,-14.619356,0.000000,container5,16.811858,-15.276758,-1.851817,-1.638471,0.657402,1.851817,2.558513,22.716412,24.476622,-1.760210
631.620000,0,-1,drone3,4.205708,-4.834498,0.000000,container1,7.300182,-5.277897,-1.946383,-3.094474,0.443399,1.946383,3.682496,8.056020,11.111358,-3.055338
631.688000,1,-1,drone3,15.163310,-14.617066,0.000000,container5,16.811195,-15.276925,-1.863428,-1.647886,0.659859,1.863428,2.573578,22.707469,24.477397,-1.769928
631.688000,0,-1,drone3,4.205884,-4.838485,0.000000,container1,7.299288,-5.278049,-1.956417,-3.093405,0.439564,1.956417,3.686453,8.058770,11.112762,-3.053992
631.756000,1,-1,drone3,15.152786,-14.614957,0.000000,container5,16.810854,-15.277008,-1.869147,-1.658068,0.662051,1.869147,2.584804,22.698195,24.477824,-1.779629
631.756000,0,-1,drone3,4.207021,-4.843170,0.000000,container1,7.298834,-5.278125,-1.961281,-3.091813,0.434955,1.961281,3.687156,8.062599,11.113491,-3.050892
631.788000,1,-1,drone3,15.146763,-14.613834,0.000000,container5,16.810154,-15.277172,-1.880399,-1.663390,0.663338,1.880399,2.596687,22.693230,24.478649,-1.785419
631.788000,0,-1,drone3,4.208018,-4.844883,0.000000,container1,7.297910,-5.278273,-1.970690,-3.089892,0.433390,1.970690,3.690376,8.064832,11.114884,-3.050053
631.852000,1,-1,drone3,15.139876,-14.611489,0.000000,container5,16.809428,-15.277335,-1.891383,-1.669552,0.665846,1.891383,2.609230,22.686719,24.479334,-1.792615
631.852000,0,-1,drone3,4.209815,-4.848800,0.000000,container1,7.296969,-5.278419,-1.979658,-3.087153,0.429619,1.979658,3.692443,8.068870,11.116071,-3.047201
631.920000,1,-1,drone3,15.135618,-14.607612,0.000000,container5,16.809056,-15.277415,-1.896767,-1.673439,0.669803,1.896767,2.616631,22.681270,24.479815,-1.798545
631.920000,0,-1,drone3,4.211859,-4.852317,0.000000,container1,7.296492,-5.278490,-1.983971,-3.084632,0.426174,1.983971,3.692252,8.072882,11.116804,-3.043922
631.984000,1,-1,drone3,15.134992,-14.601946,0.000000,container5,16.807907,-15.277652,-1.912463,-1.672916,0.675705,1.912463,2.629209,22.677496,24.480586,-1.803090
631.984000,0,-1,drone3,4.214079,-4.855066,0.000000,container1,7.295037,-5.278700,-1.996205,-3.080958,0.423634,1.996205,3.695484,8.076597,11.118165,-3.041568
632.052000,1,-1,drone3,15.133954,-14.596410,0.000000,container5,16.807514,-15.277729,-1.917533,-1.673559,0.681319,1.917533,2.634754,22.673484,24.481025,-1.807540
632.052000,0,-1,drone3,4.215597,-4.858584,0.000000,container1,7.294544,-5.278768,-2.000041,-3.078947,0.420184,2.000041,3.695488,8.080175,11.118799,-3.038625
632.084000,1,-1,drone3,15.135196,-14.590992,0.000000,container5,16.807114,-15.277806,-1.922518,-1.671919,0.686813,1.922518,2.638769,22.671310,24.481451,-1.810141
632.084000,0,-1,drone3,4.216564,-4.860022,0.000000,container1,7.294049,-5.278835,-2.003753,-3.077485,0.418813,2.003753,3.696125,8.082108,11.119407,-3.037299
632.152000,1,-1,drone3,15.132250,-14.584971,0.000000,container5,16.806302,-15.277956,-1.932223,-1.674051,0.692985,1.932223,2.648804,22.665513,24.481970,-1.816457
632.152000,0,-1,drone3,4.217497,-4.864018,0.000000,container1,7.293049,-5.278966,-2.010796,-3.075552,0.414948,2.010796,3.697905,8.085476,11.120204,-3.034728
632.216000,1,-1,drone3,15.128178,-14.581577,0.000000,container5,16.805470,-15.278103,-1.941561,-1.677292,0.696526,1.941561,2.658593,22.660504,24.482443,-1.821939
632.216000,0,-1,drone3,4.218231,-4.866936,0.000000,container1,7.292039,-5.279092,-2.017324,-3.073807,0.412156,2.017324,3.699697,8.088062,11.120899,-3.032837
632.284000,1,-1,drone3,15.125439,-14.578646,0.000000,container5,16.804620,-15.278245,-1.950513,-1.679181,0.699599,1.950513,2.667132,22.656915,24.482969,-1.826054
632.284000,0,-1,drone3,4.218024,-4.869568,0.000000,container1,7.291019,-5.279214,-2.023323,-3.072995,0.409646,2.023323,3.702019,8.089813,11.121598,-3.031785
632.348000,1,-1,drone3,15.122293,-14.575320,0.000000,container5,16.804189,-15.278315,-1.954839,-1.681896,0.702994,1.954839,2.672896,22.652471,24.483116,-1.830645
632.348000,0,-1,drone3,4.217653,-4.872435,0.000000,container1,7.290506,-5.279273,-2.026121,-3.072853,0.406838,2.026121,3.703121,8.091256,11.121797,-3.030541
632.380000,1,-1,drone3,15.121017,-14.573654,0.000000,container5,16.803316,-15.278450,-1.963182,-1.682300,0.704796,1.963182,2.679730,22.650808,24.483568,-1.832760
632.380000,0,-1,drone3,4.216559,-4.873749,0.000000,container1,7.289476,-5.279387,-2.031307,-3.072916,0.405638,2.031307,3.705883,8.091519,11.122333,-3.030814
632.480000,1,-1,drone3,15.111802,-14.568900,0.000000,container5,16.802428,-15.278581,-1.971099,-1.690627,0.709681,1.971099,2.692043,22.640948,24.483875,-1.842927
632.480000,0,-1,drone3,4.216195,-4.879789,0.000000,container1,7.288440,-5.279496,-2.035941,-3.072245,0.399707,2.035941,3.707224,8.094988,11.122650,-3.027662
632.512000,1,-1,drone3,15.107676,-14.566594,0.000000,container5,16.801980,-15.278644,-1.974893,-1.694304,0.712050,1.974893,2.697755,22.636574,24.484152,-1.847577
632.512000,0,-1,drone3,4.215873,-4.881609,0.000000,container1,7.287920,-5.279549,-2.038047,-3.072047,0.397939,2.038047,3.708028,8.096067,11.122927,-3.026861
632.580000,1,-1,drone3,15.099950,-14.562490,0.000000,container5,16.801073,-15.278767,-1.982144,-1.701123,0.716276,1.982144,2.708462,22.628273,24.484383,-1.856110
632.580000,0,-1,drone3,4.215712,-4.886177,0.000000,container1,7.286879,-5.279650,-2.041837,-3.071167,0.393473,2.041837,3.708906,8.098854,11.123077,-3.024224
632.644000,1,-1,drone3,15.092900,-14.560178,0.000000,container5,16.800616,-15.278826,-1.985598,-1.707717,0.718647,1.985598,2.715759,22.621535,24.484526,-1.862990
632.644000,0,-1,drone3,4.215518,-4.890441,0.000000,container1,7.286358,-5.279698,-2.043518,-3.070840,0.389257,2.043518,3.709116,8.101340,11.123163,-3.021823
632.680000,1,-1,drone3,15.089235,-14.559097,0.000000,container5,16.799694,-15.278940,-1.992154,-1.710459,0.719843,1.992154,2.722595,22.618286,24.484681,-1.866395
632.680000,0,-1,drone3,4.214803,-4.892693,0.000000,container1,7.285315,-5.279790,-2.046449,-3.070511,0.387097,2.046449,3.710234,8.102340,11.123146,-3.020806
632.744000,1,-1,drone3,15.082123,-14.557041,0.000000,container5,16.799230,-15.278994,-1.995254,-1.717106,0.721954,1.995254,2.729599,22.611749,24.484875,-1.873126
632.744000,0,-1,drone3,4.213871,-4.896137,0.000000,container1,7.284793,-5.279834,-2.047699,-3.070922,0.383697,2.047699,3.710911,8.103844,11.123249,-3.019405
632.808000,1,-1,drone3,15.073220,-14.555518,0.000000,container5,16.797825,-15.279149,-2.003824,-1.724606,0.723631,2.003824,2.741025,22.604248,24.484926,-1.880678
632.808000,0,-1,drone3,4.213473,-4.899584,0.000000,container1,7.283232,-5.279956,-2.050579,-3.069759,0.380372,2.050579,3.711196,8.105878,11.122878,-3.017000
632.876000,1,-1,drone3,15.063434,-14.554618,0.000000,container5,16.797354,-15.279197,-2.006434,-1.733920,0.724579,2.006434,2.749049,22.596369,24.485065,-1.888696
632.876000,0,-1,drone3,4.213222,-4.903845,0.000000,container1,7.282713,-5.279994,-2.051248,-3.069491,0.376148,2.051248,3.710914,8.108405,11.122865,-3.014460
632.944000,1,-1,drone3,15.053494,-14.554359,0.000000,container5,16.796407,-15.279289,-2.011276,-1.742913,0.724930,2.011276,2.758351,22.588774,24.485037,-1.896263
632.944000,0,-1,drone3,4.212818,-4.908431,0.000000,container1,7.281678,-5.280064,-2.052150,-3.068860,0.371633,2.052150,3.710436,8.110991,11.122457,-3.011466
633.008000,1,-1,drone3,15.046726,-14.553410,0.000000,container5,16.795457,-15.279373,-2.015609,-1.748731,0.725963,2.015609,2.765459,22.583277,24.485044,-1.901767
633.008000,0,-1,drone3,4.212757,-4.912913,0.000000,container1,7.280649,-5.280128,-2.052471,-3.067892,0.367215,2.052471,3.709373,8.113885,11.122036,-3.008151
633.076000,0,-1,drone3,4.213087,-4.917541,0.000000,container1,7.279626,-5.280186,-2.052210,-3.066540,0.362645,2.052210,3.707660,8.117091,11.121409,-3.004318
633.076000,1,-1,drone3,15.049050,-14.553551,0.000000,container5,16.794504,-15.279451,-2.019426,-1.745454,0.725900,2.019426,2.766157,22.585413,24.484913,-1.899499
633.140000,1,-1,drone3,15.054547,-14.553518,0.000000,container5,16.793550,-15.279522,-2.022723,-1.739004,0.726004,2.022723,2.764529,22.589890,24.484730,-1.894841
633.140000,0,-1,drone3,4.213416,-4.922164,0.000000,container1,7.278612,-5.280237,-2.051372,-3.065196,0.358073,2.051372,3.705640,8.120290,11.120676,-3.000386
633.204000,1,-1,drone3,15.060696,-14.555177,0.000000,container5,16.792596,-15.279585,-2.025494,-1.731900,0.724408,2.025494,2.761679,22.596021,24.484579,-1.888558
633.204000,0,-1,drone3,4.213883,-4.926630,0.000000,container1,7.277606,-5.280281,-2.049960,-3.063723,0.353651,2.049960,3.703216,8.123596,11.119931,-2.996335
633.272000,1,-1,drone3,15.065612,-14.555792,0.000000,container5,16.792120,-15.279614,-2.026681,-1.726508,0.723822,2.026681,2.759018,22.600453,24.484565,-1.884112
633.272000,0,-1,drone3,4.214488,-4.930522,0.000000,container1,7.277107,-5.280300,-2.049040,-3.062619,0.349778,2.049040,3.701425,8.126594,11.119610,-2.993017
633.340000,1,-1,drone3,15.070817,-14.555851,0.000000,container5,16.791169,-15.279666,-2.028658,-1.720352,0.723815,2.028658,2.756623,22.604753,24.484255,-1.879502
633.340000,0,-1,drone3,4.215133,-4.933876,0.000000,container1,7.276118,-5.280335,-2.046777,-3.060985,0.346459,2.046777,3.698508,8.129309,11.118618,-2.989308
633.404000,1,-1,drone3,15.074599,-14.554504,0.000000,container5,16.790221,-15.279711,-2.030104,-1.715622,0.725207,2.030104,2.755105,22.607137,24.483974,-1.876838
633.404000,0,-1,drone3,4.215859,-4.937253,0.000000,container1,7.275140,-5.280362,-2.043954,-3.059281,0.343109,2.043954,3.695223,8.132185,11.117615,-2.985430
633.472000,1,-1,drone3,15.076906,-14.551871,0.000000,container5,16.789278,-15.279748,-2.031018,-1.712373,0.727877,2.031018,2.754461,22.607407,24.483489,-1.876082
633.472000,0,-1,drone3,4.216498,-4.940586,0.000000,container1,7.274176,-5.280383,-2.040580,-3.057677,0.339797,2.040580,3.691723,8.134798,11.116340,-2.981542
633.536000,1,-1,drone3,15.078218,-14.549124,0.000000,container5,16.788341,-15.279778,-2.031401,-1.710123,0.730654,2.031401,2.754081,22.606985,24.483111,-1.876126
633.536000,0,-1,drone3,4.217588,-4.943056,0.000000,container1,7.273225,-5.280397,-2.036663,-3.055637,0.337341,2.036663,3.687643,8.137437,11.115147,-2.977710
633.600000,1,-1,drone3,15.080510,-14.547433,0.000000,container5,16.787875,-15.279790,-2.031393,-1.707365,0.732357,2.031393,2.752817,22.607838,24.482904,-1.875066
633.600000,0,-1,drone3,4.218499,-4.945033,0.000000,container1,7.272755,-5.280401,-2.034505,-3.054256,0.335369,2.034505,3.685127,8.139483,11.114516,-2.975033
633.636000,1,-1,drone3,15.081853,-14.547517,0.000000,container5,16.786948,-15.279808,-2.030984,-1.705095,0.732291,2.030984,2.751089,22.609153,24.482380,-1.873227
633.636000,0,-1,drone3,4.219172,-4.945128,0.000000,container1,7.271827,-5.280406,-2.029794,-3.052655,0.335277,2.029794,3.681192,8.140323,11.113103,-2.972780
633.700000,1,-1,drone3,15.082146,-14.545279,0.000000,container5,16.786488,-15.279814,-2.030582,-1.704343,0.734535,2.030582,2.750925,22.608255,24.482286,-1.874032
633.700000,0,-1,drone3,4.219864,-4.946669,0.000000,container1,7.271369,-5.280405,-2.027244,-3.051505,0.333736,2.027244,3.678693,8.142090,11.112574,-2.970484
633.768000,1,-1,drone3,15.080949,-14.543104,0.000000,container5,16.785575,-15.279821,-2.029386,-1.704626,0.736717,2.029386,2.750802,22.606167,24.481695,-1.875527
633.768000,0,-1,drone3,4.220333,-4.946931,0.000000,container1,7.270466,-5.280399,-2.021765,-3.050134,0.333469,2.021765,3.674514,8.142852,11.111034,-2.968182
633.832000,1,-1,drone3,15.080015,-14.541249,0.000000,container5,16.785122,-15.279821,-2.028595,-1.705108,0.738572,2.028595,2.751014,22.604341,24.481347,-1.877006
633.832000,0,-1,drone3,4.220268,-4.946330,0.000000,container1,7.270021,-5.280394,-2.018839,-3.049753,0.334064,2.018839,3.672643,8.142528,11.110194,-2.967666
633.868000,1,-1,drone3,15.079558,-14.540334,0.000000,container5,16.784672,-15.279820,-2.027674,-1.705114,0.739486,2.027674,2.750584,22.603480,24.480989,-1.877509
633.868000,0,-1,drone3,4.220175,-4.944436,0.000000,container1,7.269580,-5.280387,-2.015791,-3.049405,0.335951,2.015791,3.670851,8.141432,11.109335,-2.967903
