stamp_ns,node_ns,src_drone_ns,fused_id,class_id,class_name,frame,x,y,z,cov00,cov01,cov02,cov10,cov11,cov12,cov20,cov21,cov22
214200000000,/,drone1,29,0,"container1",world,11.0647,-4.72777,0,0.0881237,0,0,0,0.0881237,0,0,0,0.202998
214200000000,/,drone2,30,0,"container1",world,10.7269,-5.48084,0,0.0922706,0,0,0,0.0922706,0,0,0,0.213513
214280000000,/,drone3,26,2,"container3",world,10.6827,10.2208,0,0.0920076,0,0,0,0.0920076,0,0,0,0.213222
214280000000,/,drone2,28,1,"container2",world,12.3004,3.14786,0,0.0919915,0,0,0,0.0919915,0,0,0,0.214266
214280000000,/,drone1,29,0,"container1",world,11.0621,-4.733,0,0.0880047,0,0,0,0.0880047,0,0,0,0.202794
214280000000,/,drone2,30,0,"container1",world,10.7266,-5.48043,0,0.0912934,0,0,0,0.0912934,0,0,0,0.211718
214364000000,/,drone3,26,2,"container3",world,10.6762,10.218,0,0.0909901,0,0,0,0.0909901,0,0,0,0.211231
214364000000,/,drone2,28,1,"container2",world,12.2906,3.14505,0,0.0906892,0,0,0,0.0906892,0,0,0,0.211437
214364000000,/,drone1,29,0,"container1",world,11.0592,-4.7404,0,0.0880956,0,0,0,0.0880956,0,0,0,0.202945
214364000000,/,drone2,30,0,"container1",world,10.726,-5.48047,0,0.0904663,0,0,0,0.0904663,0,0,0,0.210015
214420000000,/,drone3,26,2,"container3",world,10.6705,10.2163,0,0.0899721,0,0,0,0.0899721,0,0,0,0.209168
214420000000,/,drone2,28,1,"container2",world,12.2857,3.1443,0,0.089685,0,0,0,0.089685,0,0,0,0.209251
214420000000,/,drone1,29,0,"container1",world,11.0576,-4.74665,0,0.0879097,0,0,0,0.0879097,0,0,0,0.20261
214420000000,/,drone2,30,0,"container1",world,10.7253,-5.48043,0,0.0898051,0,0,0,0.0898051,0,0,0,0.208649
214500000000,/,drone3,26,2,"container3",world,10.6659,10.2155,0,0.0894555,0,0,0,0.0894555,0,0,0,0.20795
214500000000,/,drone2,28,1,"container2",world,12.2793,3.13777,0,0.0892067,0,0,0,0.0892067,0,0,0,0.207877
214500000000,/,drone1,29,0,"container1",world,11.0569,-4.75234,0,0.0880315,0,0,0,0.0880315,0,0,0,0.202831
214500000000,/,drone2,30,0,"container1",world,10.7265,-5.48012,0,0.0893073,0,0,0,0.0893073,0,0,0,0.207438
214560000000,/,drone3,26,2,"container3",world,10.6618,10.2152,0,0.0888242,0,0,0,0.0888242,0,0,0,0.206497
214560000000,/,drone2,28,1,"container2",world,12.2748,3.13249,0,0.0884912,0,0,0,0.0884912,0,0,0,0.206123
214560000000,/,drone1,29,0,"container1",world,11.0567,-4.75742,0,0.0878623,0,0,0,0.0878623,0,0,0,0.202532
214560000000,/,drone2,30,0,"container1",world,10.7283,-5.47937,0,0.0887151,0,0,0,0.0887151,0,0,0,0.206064
214600000000,/,drone3,26,2,"container3",world,10.6583,10.2151,0,0.088615,0,0,0,0.088615,0,0,0,0.205787
214600000000,/,drone2,28,1,"container2",world,12.2674,3.12447,0,0.0883253,0,0,0,0.0883253,0,0,0,0.205326
214600000000,/,drone1,29,0,"container1",world,11.0564,-4.76226,0,0.0879939,0,0,0,0.0879939,0,0,0,0.202773
214600000000,/,drone2,30,0,"container1",world,10.731,-5.47729,0,0.0884022,0,0,0,0.0884022,0,0,0,0.205134
214648000000,/,drone3,26,2,"container3",world,10.6553,10.2151,0,0.088219,0,0,0,0.088219,0,0,0,0.20475
214648000000,/,drone2,28,1,"container2",world,12.2631,3.12131,0,0.087968,0,0,0,0.087968,0,0,0,0.204324
214648000000,/,drone1,29,0,"container1",world,11.0562,-4.76675,0,0.0878312,0,0,0,0.0878312,0,0,0,0.202486
214648000000,/,drone2,30,0,"container1",world,10.733,-5.47573,0,0.0881139,0,0,0,0.0881139,0,0,0,0.204364
214700000000,/,drone3,26,2,"container3",world,10.6534,10.2154,0,0.0878984,0,0,0,0.0878984,0,0,0,0.20393
214700000000,/,drone2,28,1,"container2",world,12.2593,3.11725,0,0.0880438,0,0,0,0.0880438,0,0,0,0.204159
214700000000,/,drone1,29,0,"container1",world,11.056,-4.77122,0,0.0880093,0,0,0,0.0880093,0,0,0,0.202791
214700000000,/,drone2,30,0,"container1",world,10.7339,-5.47303,0,0.0881959,0,0,0,0.0881959,0,0,0,0.204245
214744000000,/,drone3,26,2,"container3",world,10.6513,10.2157,0,0.0880755,0,0,0,0.0880755,0,0,0,0.20404
214744000000,/,drone2,28,1,"container2",world,12.2568,3.1125,0,0.0880947,0,0,0,0.0880947,0,0,0,0.204055
214744000000,/,drone1,29,0,"container1",world,11.0559,-4.7744,0,0.0879763,0,0,0,0.0879763,0,0,0,0.20273
214744000000,/,drone2,30,0,"container1",world,10.7341,-5.47074,0,0.0881061,0,0,0,0.0881061,0,0,0,0.203902
214804000000,/,drone3,26,2,"container3",world,10.648,10.2164,0,0.0879111,0,0,0,0.0879111,0,0,0,0.20352
214804000000,/,drone2,28,1,"container2",world,12.254,3.10844,0,0.0881989,0,0,0,0.0881989,0,0,0,0.203968
214804000000,/,drone1,29,0,"container1",world,11.0553,-4.77782,0,0.0881979,0,0,0,0.0881979,0,0,0,0.20312
214804000000,/,drone2,30,0,"container1",world,10.7331,-5.46739,0,0.0882873,0,0,0,0.0882873,0,0,0,0.204033
214892000000,/,drone3,26,2,"container3",world,10.6452,10.2172,0,0.0881706,0,0,0,0.0881706,0,0,0,0.203807
214892000000,/,drone2,28,1,"container2",world,12.2531,3.10632,0,0.0883897,0,0,0,0.0883897,0,0,0,0.204177
214892000000,/,drone1,29,0,"container1",world,11.055,-4.77951,0,0.088308,0,0,0,0.088308,0,0,0,0.203314
214892000000,/,drone2,30,0,"container1",world,10.7325,-5.46572,0,0.0883775,0,0,0,0.0883775,0,0,0,0.204098
214976000000,/,drone3,26,2,"container3",world,10.6432,10.2181,0,0.0879337,0,0,0,0.0879337,0,0,0,0.203168
214976000000,/,drone2,28,1,"container2",world,12.2507,3.10362,0,0.0879978,0,0,0,0.0879978,0,0,0,0.203248
214976000000,/,drone1,29,0,"container1",world,11.0531,-4.7824,0,0.0880018,0,0,0,0.0880018,0,0,0,0.202776
214976000000,/,drone2,30,0,"container1",world,10.7307,-5.46306,0,0.0881666,0,0,0,0.0881666,0,0,0,0.203607
215028000000,/,drone3,26,2,"container3",world,10.6426,10.2185,0,0.0880344,0,0,0,0.0880344,0,0,0,0.203173
215028000000,/,drone2,28,1,"container2",world,12.2506,3.10087,0,0.0879024,0,0,0,0.0879024,0,0,0,0.202916
215028000000,/,drone1,29,0,"container1",world,11.0502,-4.78587,0,0.0879435,0,0,0,0.0879435,0,0,0,0.202683
215028000000,/,drone2,30,0,"container1",world,10.7286,-5.46033,0,0.0879514,0,0,0,0.0879514,0,0,0,0.203131
215096000000,/,drone3,26,2,"container3",world,10.6444,10.2186,0,0.0882151,0,0,0,0.0882151,0,0,0,0.203331
215096000000,/,drone2,28,1,"container2",world,12.2498,3.09885,0,0.0881695,0,0,0,0.0881695,0,0,0,0.203231
215096000000,/,drone1,29,0,"container1",world,11.0473,-4.78881,0,0.0881552,0,0,0,0.0881552,0,0,0,0.203061
215096000000,/,drone2,30,0,"container1",world,10.7251,-5.45661,0,0.088062,0,0,0,0.088062,0,0,0,0.203231
215164000000,/,drone3,26,2,"container3",world,10.6463,10.2188,0,0.0881776,0,0,0,0.0881776,0,0,0,0.203173
215164000000,/,drone2,28,1,"container2",world,12.2479,3.09681,0,0.0881714,0,0,0,0.0881714,0,0,0,0.203136
215164000000,/,drone1,29,0,"container1",world,11.0453,-4.79078,0,0.0881295,0,0,0,0.0881295,0,0,0,0.203021
215164000000,/,drone2,30,0,"container1",world,10.7198,-5.45213,0,0.0881143,0,0,0,0.0881143,0,0,0,0.203208
215224000000,/,drone3,26,2,"container3",world,10.6509,10.2189,0,0.0878449,0,0,0,0.0878449,0,0,0,0.202496
215224000000,/,drone2,28,1,"container2",world,12.2457,3.09445,0,0.0876987,0,0,0,0.0876987,0,0,0,0.202209
215224000000,/,drone1,29,0,"container1",world,11.0424,-4.79327,0,0.0877942,0,0,0,0.0877942,0,0,0,0.202418
215224000000,/,drone2,30,0,"container1",world,10.7132,-5.44776,0,0.0878218,0,0,0,0.0878218,0,0,0,0.202595
215268000000,/,drone3,26,2,"container3",world,10.6532,10.219,0,0.0876768,0,0,0,0.0876768,0,0,0,0.202154
215268000000,/,drone2,28,1,"container2",world,12.2453,3.09331,0,0.087819,0,0,0,0.087819,0,0,0,0.202396
215268000000,/,drone1,29,0,"container1",world,11.0395,-4.7955,0,0.0878622,0,0,0,0.0878622,0,0,0,0.202532
215268000000,/,drone2,30,0,"container1",world,10.709,-5.44488,0,0.087914,0,0,0,0.087914,0,0,0,0.2027
215328000000,/,drone3,26,2,"container3",world,10.6544,10.2191,0,0.0875922,0,0,0,0.0875922,0,0,0,0.201982
215328000000,/,drone2,28,1,"container2",world,12.2456,3.09212,0,0.0877385,0,0,0,0.0877385,0,0,0,0.202246
215328000000,/,drone1,29,0,"container1",world,11.0372,-4.79703,0,0.0877865,0,0,0,0.0877865,0,0,0,0.202391
215328000000,/,drone2,30,0,"container1",world,10.7075,-5.44337,0,0.0878506,0,0,0,0.0878506,0,0,0,0.202554
215400000000,/,drone3,26,2,"container3",world,10.6567,10.219,0,0.0877934,0,0,0,0.0877934,0,0,0,0.202317
215400000000,/,drone2,28,1,"container2",world,12.245,3.09043,0,0.0880593,0,0,0,0.0880593,0,0,0,0.202812
215400000000,/,drone1,29,0,"container1",world,11.0346,-4.79889,0,0.0878447,0,0,0,0.0878447,0,0,0,0.2025
215400000000,/,drone2,30,0,"container1",world,10.7064,-5.44244,0,0.0880363,0,0,0,0.0880363,0,0,0,0.202874
215472000000,/,drone3,26,2,"container3",world,10.66,10.2182,0,0.0878843,0,0,0,0.0878843,0,0,0,0.202477
215472000000,/,drone2,28,1,"container2",world,12.2453,3.08949,0,0.0881376,0,0,0,0.0881376,0,0,0,0.202954
215472000000,/,drone1,29,0,"container1",world,11.0333,-4.80012,0,0.0877647,0,0,0,0.0877647,0,0,0,0.202358
215472000000,/,drone2,30,0,"container1",world,10.7059,-5.44198,0,0.0881286,0,0,0,0.0881286,0,0,0,0.203033
215536000000,/,drone3,26,2,"container3",world,10.6621,10.2175,0,0.0880382,0,0,0,0.0880382,0,0,0,0.202767
215536000000,/,drone2,28,1,"container2",world,12.2451,3.08835,0,0.0882116,0,0,0,0.0882116,0,0,0,0.203101
215536000000,/,drone1,29,0,"container1",world,11.0323,-4.80144,0,0.0879426,0,0,0,0.0879426,0,0,0,0.20268
215536000000,/,drone2,30,0,"container1",world,10.7057,-5.44175,0,0.0881747,0,0,0,0.0881747,0,0,0,0.203112
215596000000,/,drone3,26,2,"container3",world,10.6639,10.2172,0,0.0878854,0,0,0,0.0878854,0,0,0,0.202513
215596000000,/,drone2,28,1,"container2",world,12.2443,3.0884,0,0.0881151,0,0,0,0.0881151,0,0,0,0.202944
215596000000,/,drone1,29,0,"container1",world,11.0319,-4.80278,0,0.0878034,0,0,0,0.0878034,0,0,0,0.202434
215596000000,/,drone2,30,0,"container1",world,10.7055,-5.44163,0,0.0881976,0,0,0,0.0881976,0,0,0,0.203152
215656000000,/,drone3,26,2,"container3",world,10.6655,10.2171,0,0.0877098,0,0,0,0.0877098,0,0,0,0.202209
215656000000,/,drone2,28,1,"container2",world,12.243,3.0926,0,0.089946,0,0,0,0.089946,0,0,0,0.206907
215656000000,/,drone1,29,0,"container1",world,11.032,-4.80378,0,0.0876357,0,0,0,0.0876357,0,0,0,0.202129
215656000000,/,drone2,30,0,"container1",world,10.696,-5.43755,0,0.106221,0,0,0,0.106221,0,0,0,0.23666
215700000000,/,drone3,26,2,"container3",world,10.668,10.2172,0,0.0878566,0,0,0,0.0878566,0,0,0,0.202483
215700000000,/,drone2,28,1,"container2",world,12.238,3.09121,0,0.0898906,0,0,0,0.0898906,0,0,0,0.207138
215700000000,/,drone1,29,0,"container1",world,11.0341,-4.80518,0,0.0876781,0,0,0,0.0876781,0,0,0,0.202197
215700000000,/,drone2,30,0,"container1",world,10.6849,-5.43665,0,0.106773,0,0,0,0.106773,0,0,0,0.239625
215756000000,/,drone3,26,2,"container3",world,10.6707,10.2174,0,0.0881663,0,0,0,0.0881663,0,0,0,0.20305
215756000000,/,drone2,28,1,"container2",world,12.2352,3.09138,0,0.0898336,0,0,0,0.0898336,0,0,0,0.207174
215756000000,/,drone1,29,0,"container1",world,11.0366,-4.80657,0,0.0879159,0,0,0,0.0879159,0,0,0,0.202623
215756000000,/,drone2,30,0,"container1",world,10.6753,-5.43724,0,0.104902,0,0,0,0.104902,0,0,0,0.237906
215800000000,/,drone3,26,2,"container3",world,10.6728,10.2179,0,0.0880632,0,0,0,0.0880632,0,0,0,0.202895
215800000000,/,drone2,28,1,"container2",world,12.2335,3.09257,0,0.0894133,0,0,0,0.0894133,0,0,0,0.20648
215800000000,/,drone1,29,0,"container1",world,11.0387,-4.80764,0,0.0879131,0,0,0,0.0879131,0,0,0,0.202622
215800000000,/,drone2,30,0,"container1",world,10.6692,-5.43804,0,0.102854,0,0,0,0.102854,0,0,0,0.235252
215884000000,/,drone3,26,2,"container3",world,10.674,10.2185,0,0.0879007,0,0,0,0.0879007,0,0,0,0.202622
215884000000,/,drone2,28,1,"container2",world,12.2322,3.09309,0,0.0889998,0,0,0,0.0889998,0,0,0,0.20575
215884000000,/,drone1,29,0,"container1",world,11.0406,-4.8086,0,0.0878023,0,0,0,0.0878023,0,0,0,0.202425
215884000000,/,drone2,30,0,"container1",world,10.6656,-5.43889,0,0.100837,0,0,0,0.100837,0,0,0,0.232257
215976000000,/,drone3,26,2,"container3",world,10.6744,10.2194,0,0.088033,0,0,0,0.088033,0,0,0,0.202879
215976000000,/,drone2,28,1,"container2",world,12.2306,3.09372,0,0.0889809,0,0,0,0.0889809,0,0,0,0.205696
215976000000,/,drone1,29,0,"container1",world,11.0423,-4.81013,0,0.0879639,0,0,0,0.0879639,0,0,0,0.202718
215976000000,/,drone2,30,0,"container1",world,10.6621,-5.44075,0,0.098612,0,0,0,0.098612,0,0,0,0.22864
216020000000,/,drone3,26,2,"container3",world,10.6739,10.2205,0,0.0878675,0,0,0,0.0878675,0,0,0,0.202601
216020000000,/,drone2,28,1,"container2",world,12.2284,3.09134,0,0.088278,0,0,0,0.088278,0,0,0,0.204332
216020000000,/,drone1,29,0,"container1",world,11.0437,-4.81272,0,0.0877184,0,0,0,0.0877184,0,0,0,0.202277
216020000000,/,drone2,30,0,"container1",world,10.6579,-5.44336,0,0.095673,0,0,0,0.095673,0,0,0,0.22332
216088000000,/,drone3,26,2,"container3",world,10.6743,10.2213,0,0.0880416,0,0,0,0.0880416,0,0,0,0.202911
216088000000,/,drone2,28,1,"container2",world,12.2276,3.08976,0,0.0885204,0,0,0,0.0885204,0,0,0,0.204691
216088000000,/,drone1,29,0,"container1",world,11.0443,-4.81526,0,0.0878312,0,0,0,0.0878312,0,0,0,0.202472
216088000000,/,drone2,30,0,"container1",world,10.6542,-5.44495,0,0.0940361,0,0,0,0.0940361,0,0,0,0.220197
216152000000,/,drone3,26,2,"container3",world,10.6765,10.2219,0,0.0878941,0,0,0,0.0878941,0,0,0,0.202653
216152000000,/,drone2,28,1,"container2",world,12.2283,3.08874,0,0.0881301,0,0,0,0.0881301,0,0,0,0.203894
216152000000,/,drone1,29,0,"container1",world,11.0447,-4.81705,0,0.087777,0,0,0,0.087777,0,0,0,0.202371
216152000000,/,drone2,30,0,"container1",world,10.6518,-5.44744,0,0.092347,0,0,0,0.092347,0,0,0,0.216753
216216000000,/,drone3,26,2,"container3",world,10.6801,10.2223,0,0.0880333,0,0,0,0.0880333,0,0,0,0.202912
216216000000,/,drone2,28,1,"container2",world,12.2258,3.09168,0,0.0881302,0,0,0,0.0881302,0,0,0,0.203748
216216000000,/,drone1,29,0,"container1",world,11.0447,-4.81811,0,0.0878443,0,0,0,0.0878443,0,0,0,0.202499
216216000000,/,drone2,30,0,"container1",world,10.6527,-5.45326,0,0.0909188,0,0,0,0.0909188,0,0,0,0.213445
216300000000,/,drone3,26,2,"container3",world,10.6844,10.2236,0,0.088218,0,0,0,0.088218,0,0,0,0.203246
216300000000,/,drone2,28,1,"container2",world,12.2258,3.09671,0,0.0883835,0,0,0,0.0883835,0,0,0,0.204073
216300000000,/,drone1,29,0,"container1",world,11.0439,-4.81818,0,0.0881177,0,0,0,0.0881177,0,0,0,0.202986
216300000000,/,drone2,30,0,"container1",world,10.6586,-5.46106,0,0.0901225,0,0,0,0.0901225,0,0,0,0.21125
216392000000,/,drone3,26,2,"container3",world,10.6879,10.2255,0,0.0880572,0,0,0,0.0880572,0,0,0,0.20297
216392000000,/,drone2,28,1,"container2",world,12.2274,3.10222,0,0.0880428,0,0,0,0.0880428,0,0,0,0.203367
216392000000,/,drone1,29,0,"container1",world,11.0433,-4.81784,0,0.0881214,0,0,0,0.0881214,0,0,0,0.202999
216392000000,/,drone2,30,0,"container1",world,10.6659,-5.47026,0,0.0892816,0,0,0,0.0892816,0,0,0,0.209008
216468000000,/,drone3,26,2,"container3",world,10.6908,10.2282,0,0.0877694,0,0,0,0.0877694,0,0,0,0.202451
216468000000,/,drone2,28,1,"container2",world,12.2315,3.10976,0,0.0879841,0,0,0,0.0879841,0,0,0,0.203113
216468000000,/,drone1,29,0,"container1",world,11.0429,-4.81766,0,0.0881232,0,0,0,0.0881232,0,0,0,0.203006
216468000000,/,drone2,30,0,"container1",world,10.6695,-5.48051,0,0.0888301,0,0,0,0.0888301,0,0,0,0.207318
216544000000,/,drone3,26,2,"container3",world,10.6951,10.2319,0,0.0877483,0,0,0,0.0877483,0,0,0,0.202402
216544000000,/,drone2,28,1,"container2",world,12.2404,3.11214,0,0.0877929,0,0,0,0.0877929,0,0,0,0.202673
216544000000,/,drone1,29,0,"container1",world,11.0428,-4.81758,0,0.0881241,0,0,0,0.0881241,0,0,0,0.20301
216544000000,/,drone2,30,0,"container1",world,10.6692,-5.48797,0,0.0883189,0,0,0,0.0883189,0,0,0,0.205686
216604000000,/,drone3,26,2,"container3",world,10.6986,10.2357,0,0.0879531,0,0,0,0.0879531,0,0,0,0.202764
216604000000,/,drone2,28,1,"container2",world,12.2487,3.11702,0,0.0880664,0,0,0,0.0880664,0,0,0,0.203095
216604000000,/,drone1,29,0,"container1",world,11.0351,-4.81144,0,0.0880179,0,0,0,0.0880179,0,0,0,0.202818
216604000000,/,drone2,30,0,"container1",world,10.6686,-5.49521,0,0.088245,0,0,0,0.088245,0,0,0,0.204953
216700000000,/,drone3,26,2,"container3",world,10.7029,10.2396,0,0.087824,0,0,0,0.087824,0,0,0,0.20253
216700000000,/,drone2,28,1,"container2",world,12.258,3.12485,0,0.0881409,0,0,0,0.0881409,0,0,0,0.203154
216700000000,/,drone1,29,0,"container1",world,11.0297,-4.80736,0,0.0882037,0,0,0,0.0882037,0,0,0,0.203144
216700000000,/,drone2,30,0,"container1",world,10.6679,-5.50428,0,0.0883211,0,0,0,0.0883211,0,0,0,0.204501
216780000000,/,drone3,26,2,"container3",world,10.7097,10.2446,0,0.0878552,0,0,0,0.0878552,0,0,0,0.202587
216780000000,/,drone2,28,1,"container2",world,12.2686,3.12979,0,0.0879574,0,0,0,0.0879574,0,0,0,0.202793
216780000000,/,drone1,29,0,"container1",world,11.0253,-4.80344,0,0.0880449,0,0,0,0.0880449,0,0,0,0.202868
216780000000,/,drone2,30,0,"container1",world,10.6677,-5.51196,0,0.0881182,0,0,0,0.0881182,0,0,0,0.20372
216856000000,/,drone3,26,2,"container3",world,10.7149,10.2479,0,0.0877619,0,0,0,0.0877619,0,0,0,0.202417
216856000000,/,drone2,28,1,"container2",world,12.2732,3.13215,0,0.087857,0,0,0,0.087857,0,0,0,0.202602
216856000000,/,drone1,29,0,"container1",world,11.0195,-4.79854,0,0.0881156,0,0,0,0.0881156,0,0,0,0.202981
216856000000,/,drone2,30,0,"container1",world,10.6676,-5.51583,0,0.0880157,0,0,0,0.0880157,0,0,0,0.203327
216928000000,/,drone3,26,2,"container3",world,10.7199,10.2534,0,0.0877423,0,0,0,0.0877423,0,0,0,0.202362
216928000000,/,drone2,28,1,"container2",world,12.2822,3.13487,0,0.0878451,0,0,0,0.0878451,0,0,0,0.202566
216928000000,/,drone1,29,0,"container1",world,11.0137,-4.79284,0,0.088267,0,0,0,0.088267,0,0,0,0.203245
216928000000,/,drone2,30,0,"container1",world,10.6676,-5.51778,0,0.0879643,0,0,0,0.0879643,0,0,0,0.20313
217008000000,/,drone3,26,2,"container3",world,10.722,10.2586,0,0.0879484,0,0,0,0.0879484,0,0,0,0.202723
217008000000,/,drone2,28,1,"container2",world,12.2954,3.16326,0,0.091028,0,0,0,0.091028,0,0,0,0.208674
217008000000,/,drone1,29,0,"container1",world,11.0104,-4.78919,0,0.0882099,0,0,0,0.0882099,0,0,0,0.203148
217008000000,/,drone2,30,0,"container1",world,10.6701,-5.53185,0,0.0994073,0,0,0,0.0994073,0,0,0,0.224678
217100000000,/,drone3,26,2,"container3",world,10.7253,10.2622,0,0.0878205,0,0,0,0.0878205,0,0,0,0.202491
217100000000,/,drone2,28,1,"container2",world,12.3061,3.17269,0,0.0907864,0,0,0,0.0907864,0,0,0,0.208523
217100000000,/,drone1,29,0,"container1",world,11.0086,-4.78487,0,0.0879522,0,0,0,0.0879522,0,0,0,0.202692
217100000000,/,drone2,30,0,"container1",world,10.6709,-5.54077,0,0.100988,0,0,0,0.100988,0,0,0,0.228486
217176000000,/,drone3,26,2,"container3",world,10.7275,10.2658,0,0.0879731,0,0,0,0.0879731,0,0,0,0.202763
217176000000,/,drone2,28,1,"container2",world,12.3163,3.17796,0,0.0905442,0,0,0,0.0905442,0,0,0,0.208287
217176000000,/,drone1,29,0,"container1",world,11.0079,-4.7779,0,0.0879187,0,0,0,0.0879187,0,0,0,0.202641
217176000000,/,drone2,30,0,"container1",world,10.6716,-5.5478,0,0.100231,0,0,0,0.100231,0,0,0,0.228091
217220000000,/,drone3,26,2,"container3",world,10.7336,10.2699,0,0.087723,0,0,0,0.087723,0,0,0,0.202308
217220000000,/,drone2,28,1,"container2",world,12.3225,3.18043,0,0.0903366,0,0,0,0.0903366,0,0,0,0.207966
217220000000,/,drone1,29,0,"container1",world,11.0085,-4.76967,0,0.0880527,0,0,0,0.0880527,0,0,0,0.202868
217220000000,/,drone2,30,0,"container1",world,10.6719,-5.55136,0,0.0998473,0,0,0,0.0998473,0,0,0,0.227889
217280000000,/,drone3,26,2,"container3",world,10.7401,10.2741,0,0.0878334,0,0,0,0.0878334,0,0,0,0.202495
217280000000,/,drone2,28,1,"container2",world,12.339,3.18585,0,0.0891685,0,0,0,0.0891685,0,0,0,0.205927
217280000000,/,drone1,29,0,"container1",world,11.0111,-4.76285,0,0.0878881,0,0,0,0.0878881,0,0,0,0.202571
217280000000,/,drone2,30,0,"container1",world,10.6747,-5.56271,0,0.0999843,0,0,0,0.0999843,0,0,0,0.228925
217332000000,/,drone3,26,2,"container3",world,10.7457,10.2788,0,0.0881272,0,0,0,0.0881272,0,0,0,0.203009
217332000000,/,drone2,28,1,"container2",world,12.3474,3.18949,0,0.0892256,0,0,0,0.0892256,0,0,0,0.206015
217332000000,/,drone1,29,0,"container1",world,11.0137,-4.75788,0,0.0881542,0,0,0,0.0881542,0,0,0,0.203042
217332000000,/,drone2,30,0,"container1",world,10.6766,-5.5706,0,0.0996281,0,0,0,0.0996281,0,0,0,0.228785
217388000000,/,drone3,26,2,"container3",world,10.7506,10.2835,0,0.0880195,0,0,0,0.0880195,0,0,0,0.202822
217388000000,/,drone2,28,1,"container2",world,12.3575,3.19369,0,0.0886792,0,0,0,0.0886792,0,0,0,0.204991
217388000000,/,drone1,29,0,"container1",world,11.0173,-4.75257,0,0.088033,0,0,0,0.088033,0,0,0,0.202835
217388000000,/,drone2,30,0,"container1",world,10.6783,-5.57927,0,0.0978957,0,0,0,0.0978957,0,0,0,0.226012
217440000000,/,drone3,26,2,"container3",world,10.7544,10.2873,0,0.0878562,0,0,0,0.0878562,0,0,0,0.202531
217440000000,/,drone2,28,1,"container2",world,12.3636,3.1961,0,0.0883033,0,0,0,0.0883033,0,0,0,0.204268
217440000000,/,drone1,29,0,"container1",world,11.0203,-4.74857,0,0.087863,0,0,0,0.087863,0,0,0,0.202534
217440000000,/,drone2,30,0,"container1",world,10.6796,-5.58607,0,0.0963511,0,0,0,0.0963511,0,0,0,0.223383
217504000000,/,drone3,26,2,"container3",world,10.7583,10.2926,0,0.087991,0,0,0,0.087991,0,0,0,0.202775
217504000000,/,drone2,28,1,"container2",world,12.3704,3.19848,0,0.0886023,0,0,0,0.0886023,0,0,0,0.204751
217504000000,/,drone1,29,0,"container1",world,11.0243,-4.74372,0,0.0879943,0,0,0,0.0879943,0,0,0,0.202774
217504000000,/,drone2,30,0,"container1",world,10.6801,-5.59208,0,0.0954152,0,0,0,0.0954152,0,0,0,0.221721
217596000000,/,drone3,26,2,"container3",world,10.7608,10.2969,0,0.0879382,0,0,0,0.0879382,0,0,0,0.202685
217596000000,/,drone2,28,1,"container2",world,12.3728,3.19924,0,0.0886184,0,0,0,0.0886184,0,0,0,0.204769
217596000000,/,drone1,29,0,"container1",world,11.0291,-4.73876,0,0.0878314,0,0,0,0.0878314,0,0,0,0.202487
217596000000,/,drone2,30,0,"container1",world,10.6804,-5.59516,0,0.0949348,0,0,0,0.0949348,0,0,0,0.220865
217676000000,/,drone3,26,2,"container3",world,10.7627,10.3007,0,0.0878032,0,0,0,0.0878032,0,0,0,0.202444
217676000000,/,drone2,28,1,"container2",world,12.3869,3.20917,0,0.0882643,0,0,0,0.0882643,0,0,0,0.203914
217676000000,/,drone1,29,0,"container1",world,11.0353,-4.73434,0,0.0880094,0,0,0,0.0880094,0,0,0,0.202792
217676000000,/,drone2,30,0,"container1",world,10.6888,-5.61019,0,0.0929766,0,0,0,0.0929766,0,0,0,0.216831
217768000000,/,drone3,26,2,"container3",world,10.7668,10.3098,0,0.0881123,0,0,0,0.0881123,0,0,0,0.202979
217768000000,/,drone2,28,1,"container2",world,12.388,3.20154,0,0.0880887,0,0,0,0.0880887,0,0,0,0.203454
217768000000,/,drone1,29,0,"container1",world,11.0437,-4.73028,0,0.0882143,0,0,0,0.0882143,0,0,0,0.203151
217768000000,/,drone2,30,0,"container1",world,10.6937,-5.64594,0,0.0915079,0,0,0,0.0915079,0,0,0,0.213497
217836000000,/,drone3,26,2,"container3",world,10.7703,10.3175,0,0.0880121,0,0,0,0.0880121,0,0,0,0.202804
217836000000,/,drone2,28,1,"container2",world,12.3877,3.20576,0,0.0922769,0,0,0,0.0922769,0,0,0,0.210903
217836000000,/,drone1,29,0,"container1",world,11.0519,-4.72633,0,0.0879544,0,0,0,0.0879544,0,0,0,0.202694
217836000000,/,drone2,30,0,"container1",world,10.7097,-5.67751,0,0.0902544,0,0,0,0.0902544,0,0,0,0.210612
217920000000,/,drone3,26,2,"container3",world,10.7741,10.3246,0,0.0882008,0,0,0,0.0882008,0,0,0,0.203137
217920000000,/,drone2,28,1,"container2",world,12.3889,3.20549,0,0.0933221,0,0,0,0.0933221,0,0,0,0.212733
217920000000,/,drone1,29,0,"container1",world,11.057,-4.72358,0,0.0881722,0,0,0,0.0881722,0,0,0,0.203082
217920000000,/,drone2,30,0,"container1",world,10.7336,-5.70755,0,0.0896592,0,0,0,0.0896592,0,0,0,0.20893
218000000000,/,drone3,26,2,"container3",world,10.7776,10.331,0,0.0880435,0,0,0,0.0880435,0,0,0,0.202865
218000000000,/,drone2,28,1,"container2",world,12.3897,3.20604,0,0.0934753,0,0,0,0.0934753,0,0,0,0.213007
