stamp_ns,node_ns,raw_total_cum,pruned_total_cum,active_tracks,raw_classes_cum,pruned_classes_cum,raw_total_cum_drone1,pruned_total_cum_drone1,raw_classes_cum_drone1,pruned_classes_cum_drone1,raw_total_cum_drone2,pruned_total_cum_drone2,raw_classes_cum_drone2,pruned_classes_cum_drone2,raw_total_cum_drone3,pruned_total_cum_drone3,raw_classes_cum_drone3,pruned_classes_cum_drone3
212916000000,/,6015,27,4,"0:container1=2723;1:container2=2370;2:container3=922","0:container1=11;1:container2=15;2:container3=1",1207,11,"0:container1=1207","0:container1=11",3013,26,"0:container1=1516;1:container2=1497","0:container1=11;1:container2=15",1795,3,"1:container2=873;2:container3=922","1:container2=2;2:container3=1"
213188000000,/,6040,27,4,"0:container1=2733;1:container2=2380;2:container3=927","0:container1=11;1:container2=15;2:container3=1",1212,11,"0:container1=1212","0:container1=11",3023,26,"0:container1=1521;1:container2=1502","0:container1=11;1:container2=15",1805,3,"1:container2=878;2:container3=927","1:container2=2;2:container3=1"
213400000000,/,6065,27,4,"0:container1=2743;1:container2=2390;2:container3=932","0:container1=11;1:container2=15;2:container3=1",1217,11,"0:container1=1217","0:container1=11",3033,26,"0:container1=1526;1:container2=1507","0:container1=11;1:container2=15",1815,3,"1:container2=883;2:container3=932","1:container2=2;2:container3=1"
213628000000,/,6090,27,4,"0:container1=2753;1:container2=2400;2:container3=937","0:container1=11;1:container2=15;2:container3=1",1222,11,"0:container1=1222","0:container1=11",3043,26,"0:container1=1531;1:container2=1512","0:container1=11;1:container2=15",1825,3,"1:container2=888;2:container3=937","1:container2=2;2:container3=1"
213876000000,/,6115,27,4,"0:container1=2763;1:container2=2410;2:container3=942","0:container1=11;1:container2=15;2:container3=1",1227,11,"0:container1=1227","0:container1=11",3053,26,"0:container1=1536;1:container2=1517","0:container1=11;1:container2=15",1835,3,"1:container2=893;2:container3=942","1:container2=2;2:container3=1"
214104000000,/,6140,27,4,"0:container1=2773;1:container2=2420;2:container3=947","0:container1=11;1:container2=15;2:container3=1",1232,11,"0:container1=1232","0:container1=11",3063,26,"0:container1=1541;1:container2=1522","0:container1=11;1:container2=15",1845,3,"1:container2=898;2:container3=947","1:container2=2;2:container3=1"
214500000000,/,6165,27,4,"0:container1=2783;1:container2=2430;2:container3=952","0:container1=11;1:container2=15;2:container3=1",1237,11,"0:container1=1237","0:container1=11",3073,26,"0:container1=1546;1:container2=1527","0:container1=11;1:container2=15",1855,3,"1:container2=903;2:container3=952","1:container2=2;2:container3=1"
214744000000,/,6190,27,4,"0:container1=2793;1:container2=2440;2:container3=957","0:container1=11;1:container2=15;2:container3=1",1242,11,"0:container1=1242","0:container1=11",3083,26,"0:container1=1551;1:container2=1532","0:container1=11;1:container2=15",1865,3,"1:container2=908;2:container3=957","1:container2=2;2:container3=1"
215096000000,/,6215,27,4,"0:container1=2803;1:container2=2450;2:container3=962","0:container1=11;1:container2=15;2:container3=1",1247,11,"0:container1=1247","0:container1=11",3093,26,"0:container1=1556;1:container2=1537","0:container1=11;1:container2=15",1875,3,"1:container2=913;2:container3=962","1:container2=2;2:container3=1"
215400000000,/,6240,27,4,"0:container1=2813;1:container2=2460;2:container3=967","0:container1=11;1:container2=15;2:container3=1",1252,11,"0:container1=1252","0:container1=11",3103,26,"0:container1=1561;1:container2=1542","0:container1=11;1:container2=15",1885,3,"1:container2=918;2:container3=967","1:container2=2;2:container3=1"
215700000000,/,6265,27,4,"0:container1=2823;1:container2=2470;2:container3=972","0:container1=11;1:container2=15;2:container3=1",1257,11,"0:container1=1257","0:container1=11",3113,26,"0:container1=1566;1:container2=1547","0:container1=11;1:container2=15",1895,3,"1:container2=923;2:container3=972","1:container2=2;2:container3=1"
216020000000,/,6290,27,4,"0:container1=2833;1:container2=2480;2:container3=977","0:container1=11;1:container2=15;2:container3=1",1262,11,"0:container1=1262","0:container1=11",3123,26,"0:container1=1571;1:container2=1552","0:container1=11;1:container2=15",1905,3,"1:container2=928;2:container3=977","1:container2=2;2:container3=1"
216392000000,/,6315,27,4,"0:container1=2843;1:container2=2490;2:container3=982","0:container1=11;1:container2=15;2:container3=1",1267,11,"0:container1=1267","0:container1=11",3133,26,"0:container1=1576;1:container2=1557","0:container1=11;1:container2=15",1915,3,"1:container2=933;2:container3=982","1:container2=2;2:container3=1"
216780000000,/,6340,27,4,"0:container1=2853;1:container2=2500;2:container3=987","0:container1=11;1:container2=15;2:container3=1",1272,11,"0:container1=1272","0:container1=11",3143,26,"0:container1=1581;1:container2=1562","0:container1=11;1:container2=15",1925,3,"1:container2=938;2:container3=987","1:container2=2;2:container3=1"
217176000000,/,6365,27,4,"0:container1=2863;1:container2=2510;2:container3=992","0:container1=11;1:container2=15;2:container3=1",1277,11,"0:container1=1277","0:container1=11",3153,26,"0:container1=1586;1:container2=1567","0:container1=11;1:container2=15",1935,3,"1:container2=943;2:container3=992","1:container2=2;2:container3=1"
217440000000,/,6390,27,4,"0:container1=2873;1:container2=2520;2:container3=997","0:container1=11;1:container2=15;2:container3=1",1282,11,"0:container1=1282","0:container1=11",3163,26,"0:container1=1591;1:container2=1572","0:container1=11;1:container2=15",1945,3,"1:container2=948;2:container3=997","1:container2=2;2:container3=1"
217836000000,/,6415,27,4,"0:container1=2883;1:container2=2530;2:container3=1002","0:container1=11;1:container2=15;2:container3=1",1287,11,"0:container1=1287","0:container1=11",3173,26,"0:container1=1596;1:container2=1577","0:container1=11;1:container2=15",1955,3,"1:container2=953;2:container3=1002","1:container2=2;2:container3=1"
218244000000,/,6440,27,4,"0:container1=2893;1:container2=2540;2:container3=1007","0:container1=11;1:container2=15;2:container3=1",1292,11,"0:container1=1292","0:container1=11",3183,26,"0:container1=1601;1:container2=1582","0:container1=11;1:container2=15",1965,3,"1:container2=958;2:container3=1007","1:container2=2;2:container3=1"
218644000000,/,6465,27,4,"0:container1=2903;1:container2=2550;2:container3=1012","0:container1=11;1:container2=15;2:container3=1",1297,11,"0:container1=1297","0:container1=11",3193,26,"0:container1=1606;1:container2=1587","0:container1=11;1:container2=15",1975,3,"1:container2=963;2:container3=1012","1:container2=2;2:container3=1"
219056000000,/,6490,27,4,"0:container1=2913;1:container2=2560;2:container3=1017","0:container1=11;1:container2=15;2:container3=1",1302,11,"0:container1=1302","0:container1=11",3203,26,"0:container1=1611;1:container2=1592","0:container1=11;1:container2=15",1985,3,"1:container2=968;2:container3=1017","1:container2=2;2:container3=1"
219424000000,/,6515,27,4,"0:container1=2923;1:container2=2570;2:container3=1022","0:container1=11;1:container2=15;2:container3=1",1307,11,"0:container1=1307","0:container1=11",3213,26,"0:container1=1616;1:container2=1597","0:container1=11;1:container2=15",1995,3,"1:container2=973;2:container3=1022","1:container2=2;2:container3=1"
219700000000,/,6540,27,4,"0:container1=2933;1:container2=2580;2:container3=1027","0:container1=11;1:container2=15;2:container3=1",1312,11,"0:container1=1312","0:container1=11",3223,26,"0:container1=1621;1:container2=1602","0:container1=11;1:container2=15",2005,3,"1:container2=978;2:container3=1027","1:container2=2;2:container3=1"
219912000000,/,6565,27,4,"0:container1=2943;1:container2=2590;2:container3=1032","0:container1=11;1:container2=15;2:container3=1",1317,11,"0:container1=1317","0:container1=11",3233,26,"0:container1=1626;1:container2=1607","0:container1=11;1:container2=15",2015,3,"1:container2=983;2:container3=1032","1:container2=2;2:container3=1"
220180000000,/,6590,27,4,"0:container1=2953;1:container2=2600;2:container3=1037","0:container1=11;1:container2=15;2:container3=1",1322,11,"0:container1=1322","0:container1=11",3243,26,"0:container1=1631;1:container2=1612","0:container1=11;1:container2=15",2025,3,"1:container2=988;2:container3=1037","1:container2=2;2:container3=1"
220400000000,/,6615,27,4,"0:container1=2963;1:container2=2610;2:container3=1042","0:container1=11;1:container2=15;2:container3=1",1327,11,"0:container1=1327","0:container1=11",3253,26,"0:container1=1636;1:container2=1617","0:container1=11;1:container2=15",2035,3,"1:container2=993;2:container3=1042","1:container2=2;2:container3=1"
220636000000,/,6640,27,4,"0:container1=2973;1:container2=2620;2:container3=1047","0:container1=11;1:container2=15;2:container3=1",1332,11,"0:container1=1332","0:container1=11",3263,26,"0:container1=1641;1:container2=1622","0:container1=11;1:container2=15",2045,3,"1:container2=998;2:container3=1047","1:container2=2;2:container3=1"
220876000000,/,6665,27,4,"0:container1=2983;1:container2=2630;2:container3=1052","0:container1=11;1:container2=15;2:container3=1",1337,11,"0:container1=1337","0:container1=11",3273,26,"0:container1=1646;1:container2=1627","0:container1=11;1:container2=15",2055,3,"1:container2=1003;2:container3=1052","1:container2=2;2:container3=1"
221236000000,/,6690,27,4,"0:container1=2993;1:container2=2640;2:container3=1057","0:container1=11;1:container2=15;2:container3=1",1342,11,"0:container1=1342","0:container1=11",3283,26,"0:container1=1651;1:container2=1632","0:container1=11;1:container2=15",2065,3,"1:container2=1008;2:container3=1057","1:container2=2;2:container3=1"
221504000000,/,6715,27,4,"0:container1=3003;1:container2=2650;2:container3=1062","0:container1=11;1:container2=15;2:container3=1",1347,11,"0:container1=1347","0:container1=11",3293,26,"0:container1=1656;1:container2=1637","0:container1=11;1:container2=15",2075,3,"1:container2=1013;2:container3=1062","1:container2=2;2:container3=1"
221896000000,/,6740,27,4,"0:container1=3013;1:container2=2660;2:container3=1067","0:container1=11;1:container2=15;2:container3=1",1352,11,"0:container1=1352","0:container1=11",3303,26,"0:container1=1661;1:container2=1642","0:container1=11;1:container2=15",2085,3,"1:container2=1018;2:container3=1067","1:container2=2;2:container3=1"
222276000000,/,6765,27,4,"0:container1=3023;1:container2=2670;2:container3=1072","0:container1=11;1:container2=15;2:container3=1",1357,11,"0:container1=1357","0:container1=11",3313,26,"0:container1=1666;1:container2=1647","0:container1=11;1:container2=15",2095,3,"1:container2=1023;2:container3=1072","1:container2=2;2:container3=1"
222688000000,/,6790,27,4,"0:container1=3033;1:container2=2680;2:container3=1077","0:container1=11;1:container2=15;2:container3=1",1362,11,"0:container1=1362","0:container1=11",3323,26,"0:container1=1671;1:container2=1652","0:container1=11;1:container2=15",2105,3,"1:container2=1028;2:container3=1077","1:container2=2;2:container3=1"
223084000000,/,6815,27,4,"0:container1=3043;1:container2=2690;2:container3=1082","0:container1=11;1:container2=15;2:container3=1",1367,11,"0:container1=1367","0:container1=11",3333,26,"0:container1=1676;1:container2=1657","0:container1=11;1:container2=15",2115,3,"1:container2=1033;2:container3=1082","1:container2=2;2:container3=1"
223500000000,/,6840,27,4,"0:container1=3053;1:container2=2700;2:container3=1087","0:container1=11;1:container2=15;2:container3=1",1372,11,"0:container1=1372","0:container1=11",3343,26,"0:container1=1681;1:container2=1662","0:container1=11;1:container2=15",2125,3,"1:container2=1038;2:container3=1087","1:container2=2;2:container3=1"
223888000000,/,6865,27,4,"0:container1=3063;1:container2=2710;2:container3=1092","0:container1=11;1:container2=15;2:container3=1",1377,11,"0:container1=1377","0:container1=11",3353,26,"0:container1=1686;1:container2=1667","0:container1=11;1:container2=15",2135,3,"1:container2=1043;2:container3=1092","1:container2=2;2:container3=1"
224200000000,/,6890,27,4,"0:container1=3073;1:container2=2720;2:container3=1097","0:container1=11;1:container2=15;2:container3=1",1382,11,"0:container1=1382","0:container1=11",3363,26,"0:container1=1691;1:container2=1672","0:container1=11;1:container2=15",2145,3,"1:container2=1048;2:container3=1097","1:container2=2;2:container3=1"
224416000000,/,6915,27,4,"0:container1=3083;1:container2=2730;2:container3=1102","0:container1=11;1:container2=15;2:container3=1",1387,11,"0:container1=1387","0:container1=11",3373,26,"0:container1=1696;1:container2=1677","0:container1=11;1:container2=15",2155,3,"1:container2=1053;2:container3=1102","1:container2=2;2:container3=1"
224632000000,/,6940,27,4,"0:container1=3093;1:container2=2740;2:container3=1107","0:container1=11;1:container2=15;2:container3=1",1392,11,"0:container1=1392","0:container1=11",3383,26,"0:container1=1701;1:container2=1682","0:container1=11;1:container2=15",2165,3,"1:container2=1058;2:container3=1107","1:container2=2;2:container3=1"
224864000000,/,6965,27,4,"0:container1=3103;1:container2=2750;2:container3=1112","0:container1=11;1:container2=15;2:container3=1",1397,11,"0:container1=1397","0:container1=11",3393,26,"0:container1=1706;1:container2=1687","0:container1=11;1:container2=15",2175,3,"1:container2=1063;2:container3=1112","1:container2=2;2:container3=1"
225096000000,/,6990,27,4,"0:container1=3113;1:container2=2760;2:container3=1117","0:container1=11;1:container2=15;2:container3=1",1402,11,"0:container1=1402","0:container1=11",3403,26,"0:container1=1711;1:container2=1692","0:container1=11;1:container2=15",2185,3,"1:container2=1068;2:container3=1117","1:container2=2;2:container3=1"
225452000000,/,7015,27,4,"0:container1=3123;1:container2=2770;2:container3=1122","0:container1=11;1:container2=15;2:container3=1",1407,11,"0:container1=1407","0:container1=11",3413,26,"0:container1=1716;1:container2=1697","0:container1=11;1:container2=15",2195,3,"1:container2=1073;2:container3=1122","1:container2=2;2:container3=1"
225840000000,/,7040,27,4,"0:container1=3133;1:container2=2780;2:container3=1127","0:container1=11;1:container2=15;2:container3=1",1412,11,"0:container1=1412","0:container1=11",3423,26,"0:container1=1721;1:container2=1702","0:container1=11;1:container2=15",2205,3,"1:container2=1078;2:container3=1127","1:container2=2;2:container3=1"
226232000000,/,7065,27,4,"0:container1=3143;1:container2=2790;2:container3=1132","0:container1=11;1:container2=15;2:container3=1",1417,11,"0:container1=1417","0:container1=11",3433,26,"0:container1=1726;1:container2=1707","0:container1=11;1:container2=15",2215,3,"1:container2=1083;2:container3=1132","1:container2=2;2:container3=1"
226680000000,/,7090,27,4,"0:container1=3153;1:container2=2800;2:container3=1137","0:container1=11;1:container2=15;2:container3=1",1422,11,"0:container1=1422","0:container1=11",3443,26,"0:container1=1731;1:container2=1712","0:container1=11;1:container2=15",2225,3,"1:container2=1088;2:container3=1137","1:container2=2;2:container3=1"
226956000000,/,7115,27,4,"0:container1=3163;1:container2=2810;2:container3=1142","0:container1=11;1:container2=15;2:container3=1",1427,11,"0:container1=1427","0:container1=11",3453,26,"0:container1=1736;1:container2=1717","0:container1=11;1:container2=15",2235,3,"1:container2=1093;2:container3=1142","1:container2=2;2:container3=1"
227304000000,/,7140,27,4,"0:container1=3173;1:container2=2820;2:container3=1147","0:container1=11;1:container2=15;2:container3=1",1432,11,"0:container1=1432","0:container1=11",3463,26,"0:container1=1741;1:container2=1722","0:container1=11;1:container2=15",2245,3,"1:container2=1098;2:container3=1147","1:container2=2;2:container3=1"
227604000000,/,7165,27,4,"0:container1=3183;1:container2=2830;2:container3=1152","0:container1=11;1:container2=15;2:container3=1",1437,11,"0:container1=1437","0:container1=11",3473,26,"0:container1=1746;1:container2=1727","0:container1=11;1:container2=15",2255,3,"1:container2=1103;2:container3=1152","1:container2=2;2:container3=1"
227968000000,/,7186,27,4,"0:container1=3193;1:container2=2836;2:container3=1157","0:container1=11;1:container2=15;2:container3=1",1442,11,"0:container1=1442","0:container1=11",3479,26,"0:container1=1751;1:container2=1728","0:container1=11;1:container2=15",2265,3,"1:container2=1108;2:container3=1157","1:container2=2;2:container3=1"
228324000000,/,7206,27,4,"0:container1=3203;1:container2=2841;2:container3=1162","0:container1=11;1:container2=15;2:container3=1",1447,11,"0:container1=1447","0:container1=11",3484,26,"0:container1=1756;1:container2=1728","0:container1=11;1:container2=15",2275,3,"1:container2=1113;2:container3=1162","1:container2=2;2:container3=1"
228720000000,/,7226,27,4,"0:container1=3213;1:container2=2846;2:container3=1167","0:container1=11;1:container2=15;2:container3=1",1452,11,"0:container1=1452","0:container1=11",3489,26,"0:container1=1761;1:container2=1728","0:container1=11;1:container2=15",2285,3,"1:container2=1118;2:container3=1167","1:container2=2;2:container3=1"
229092000000,/,7246,27,4,"0:container1=3223;1:container2=2851;2:container3=1172","0:container1=11;1:container2=15;2:container3=1",1457,11,"0:container1=1457","0:container1=11",3494,26,"0:container1=1766;1:container2=1728","0:container1=11;1:container2=15",2295,3,"1:container2=1123;2:container3=1172","1:container2=2;2:container3=1"
229388000000,/,7266,27,4,"0:container1=3233;1:container2=2856;2:container3=1177","0:container1=11;1:container2=15;2:container3=1",1462,11,"0:container1=1462","0:container1=11",3499,26,"0:container1=1771;1:container2=1728","0:container1=11;1:container2=15",2305,3,"1:container2=1128;2:container3=1177","1:container2=2;2:container3=1"
229616000000,/,7286,27,4,"0:container1=3243;1:container2=2861;2:container3=1182","0:container1=11;1:container2=15;2:container3=1",1467,11,"0:container1=1467","0:container1=11",3504,26,"0:container1=1776;1:container2=1728","0:container1=11;1:container2=15",2315,3,"1:container2=1133;2:container3=1182","1:container2=2;2:container3=1"
229864000000,/,7306,27,4,"0:container1=3253;1:container2=2866;2:container3=1187","0:container1=11;1:container2=15;2:container3=1",1472,11,"0:container1=1472","0:container1=11",3509,26,"0:container1=1781;1:container2=1728","0:container1=11;1:container2=15",2325,3,"1:container2=1138;2:container3=1187","1:container2=2;2:container3=1"
230096000000,/,7326,27,4,"0:container1=3263;1:container2=2871;2:container3=1192","0:container1=11;1:container2=15;2:container3=1",1477,11,"0:container1=1477","0:container1=11",3514,26,"0:container1=1786;1:container2=1728","0:container1=11;1:container2=15",2335,3,"1:container2=1143;2:container3=1192","1:container2=2;2:container3=1"
230308000000,/,7346,27,4,"0:container1=3273;1:container2=2876;2:container3=1197","0:container1=11;1:container2=15;2:container3=1",1482,11,"0:container1=1482","0:container1=11",3519,26,"0:container1=1791;1:container2=1728","0:container1=11;1:container2=15",2345,3,"1:container2=1148;2:container3=1197","1:container2=2;2:container3=1"
230560000000,/,7366,27,4,"0:container1=3283;1:container2=2881;2:container3=1202","0:container1=11;1:container2=15;2:container3=1",1487,11,"0:container1=1487","0:container1=11",3524,26,"0:container1=1796;1:container2=1728","0:container1=11;1:container2=15",2355,3,"1:container2=1153;2:container3=1202","1:container2=2;2:container3=1"
230800000000,/,7386,27,4,"0:container1=3293;1:container2=2886;2:container3=1207","0:container1=11;1:container2=15;2:container3=1",1492,11,"0:container1=1492","0:container1=11",3529,26,"0:container1=1801;1:container2=1728","0:container1=11;1:container2=15",2365,3,"1:container2=1158;2:container3=1207","1:container2=2;2:container3=1"
231104000000,/,7406,27,4,"0:container1=3303;1:container2=2891;2:container3=1212","0:container1=11;1:container2=15;2:container3=1",1497,11,"0:container1=1497","0:container1=11",3534,26,"0:container1=1806;1:container2=1728","0:container1=11;1:container2=15",2375,3,"1:container2=1163;2:container3=1212","1:container2=2;2:container3=1"
231432000000,/,7426,27,4,"0:container1=3313;1:container2=2896;2:container3=1217","0:container1=11;1:container2=15;2:container3=1",1502,11,"0:container1=1502","0:container1=11",3539,26,"0:container1=1811;1:container2=1728","0:container1=11;1:container2=15",2385,3,"1:container2=1168;2:container3=1217","1:container2=2;2:container3=1"
231760000000,/,7446,27,4,"0:container1=3323;1:container2=2901;2:container3=1222","0:container1=11;1:container2=15;2:container3=1",1507,11,"0:container1=1507","0:container1=11",3544,26,"0:container1=1816;1:container2=1728","0:container1=11;1:container2=15",2395,3,"1:container2=1173;2:container3=1222","1:container2=2;2:container3=1"
232156000000,/,7466,27,4,"0:container1=3333;1:container2=2906;2:container3=1227","0:container1=11;1:container2=15;2:container3=1",1512,11,"0:container1=1512","0:container1=11",3549,26,"0:container1=1821;1:container2=1728","0:container1=11;1:container2=15",2405,3,"1:container2=1178;2:container3=1227","1:container2=2;2:container3=1"
232560000000,/,7486,27,4,"0:container1=3343;1:container2=2911;2:container3=1232","0:container1=11;1:container2=15;2:container3=1",1517,11,"0:container1=1517","0:container1=11",3554,26,"0:container1=1826;1:container2=1728","0:container1=11;1:container2=15",2415,3,"1:container2=1183;2:container3=1232","1:container2=2;2:container3=1"
232952000000,/,7506,27,4,"0:container1=3353;1:container2=2916;2:container3=1237","0:container1=11;1:container2=15;2:container3=1",1522,11,"0:container1=1522","0:container1=11",3559,26,"0:container1=1831;1:container2=1728","0:container1=11;1:container2=15",2425,3,"1:container2=1188;2:container3=1237","1:container2=2;2:container3=1"
233368000000,/,7526,27,4,"0:container1=3363;1:container2=2921;2:container3=1242","0:container1=11;1:container2=15;2:container3=1",1527,11,"0:container1=1527","0:container1=11",3564,26,"0:container1=1836;1:container2=1728","0:container1=11;1:container2=15",2435,3,"1:container2=1193;2:container3=1242","1:container2=2;2:container3=1"
233776000000,/,7546,27,4,"0:container1=3373;1:container2=2926;2:container3=1247","0:container1=11;1:container2=15;2:container3=1",1532,11,"0:container1=1532","0:container1=11",3569,26,"0:container1=1841;1:container2=1728","0:container1=11;1:container2=15",2445,3,"1:container2=1198;2:container3=1247","1:container2=2;2:container3=1"
234184000000,/,7566,27,4,"0:container1=3383;1:container2=2931;2:container3=1252","0:container1=11;1:container2=15;2:container3=1",1537,11,"0:container1=1537","0:container1=11",3574,26,"0:container1=1846;1:container2=1728","0:container1=11;1:container2=15",2455,3,"1:container2=1203;2:container3=1252","1:container2=2;2:container3=1"
234500000000,/,7586,27,4,"0:container1=3393;1:container2=2936;2:container3=1257","0:container1=11;1:container2=15;2:container3=1",1542,11,"0:container1=1542","0:container1=11",3579,26,"0:container1=1851;1:container2=1728","0:container1=11;1:container2=15",2465,3,"1:container2=1208;2:container3=1257","1:container2=2;2:container3=1"
234732000000,/,7606,27,4,"0:container1=3403;1:container2=2941;2:container3=1262","0:container1=11;1:container2=15;2:container3=1",1547,11,"0:container1=1547","0:container1=11",3584,26,"0:container1=1856;1:container2=1728","0:container1=11;1:container2=15",2475,3,"1:container2=1213;2:container3=1262","1:container2=2;2:container3=1"
234988000000,/,7626,27,4,"0:container1=3413;1:container2=2946;2:container3=1267","0:container1=11;1:container2=15;2:container3=1",1552,11,"0:container1=1552","0:container1=11",3589,26,"0:container1=1861;1:container2=1728","0:container1=11;1:container2=15",2485,3,"1:container2=1218;2:container3=1267","1:container2=2;2:container3=1"
235184000000,/,7646,27,4,"0:container1=3423;1:container2=2951;2:container3=1272","0:container1=11;1:container2=15;2:container3=1",1557,11,"0:container1=1557","0:container1=11",3594,26,"0:container1=1866;1:container2=1728","0:container1=11;1:container2=15",2495,3,"1:container2=1223;2:container3=1272","1:container2=2;2:container3=1"
235412000000,/,7666,27,4,"0:container1=3433;1:container2=2956;2:container3=1277","0:container1=11;1:container2=15;2:container3=1",1562,11,"0:container1=1562","0:container1=11",3599,26,"0:container1=1871;1:container2=1728","0:container1=11;1:container2=15",2505,3,"1:container2=1228;2:container3=1277","1:container2=2;2:container3=1"
235720000000,/,7686,27,4,"0:container1=3443;1:container2=2961;2:container3=1282","0:container1=11;1:container2=15;2:container3=1",1567,11,"0:container1=1567","0:container1=11",3604,26,"0:container1=1876;1:container2=1728","0:container1=11;1:container2=15",2515,3,"1:container2=1233;2:container3=1282","1:container2=2;2:container3=1"
236116000000,/,7706,27,4,"0:container1=3453;1:container2=2966;2:container3=1287","0:container1=11;1:container2=15;2:container3=1",1572,11,"0:container1=1572","0:container1=11",3609,26,"0:container1=1881;1:container2=1728","0:container1=11;1:container2=15",2525,3,"1:container2=1238;2:container3=1287","1:container2=2;2:container3=1"
236536000000,/,7726,27,4,"0:container1=3463;1:container2=2971;2:container3=1292","0:container1=11;1:container2=15;2:container3=1",1577,11,"0:container1=1577","0:container1=11",3614,26,"0:container1=1886;1:container2=1728","0:container1=11;1:container2=15",2535,3,"1:container2=1243;2:container3=1292","1:container2=2;2:container3=1"
236856000000,/,7747,27,4,"0:container1=3473;1:container2=2977;2:container3=1297","0:container1=11;1:container2=15;2:container3=1",1582,11,"0:container1=1582","0:container1=11",3620,26,"0:container1=1891;1:container2=1729","0:container1=11;1:container2=15",2545,3,"1:container2=1248;2:container3=1297","1:container2=2;2:container3=1"
237172000000,/,7772,27,4,"0:container1=3483;1:container2=2987;2:container3=1302","0:container1=11;1:container2=15;2:container3=1",1587,11,"0:container1=1587","0:container1=11",3630,26,"0:container1=1896;1:container2=1734","0:container1=11;1:container2=15",2555,3,"1:container2=1253;2:container3=1302","1:container2=2;2:container3=1"
237568000000,/,7797,27,4,"0:container1=3493;1:container2=2997;2:container3=1307","0:container1=11;1:container2=15;2:container3=1",1592,11,"0:container1=1592","0:container1=11",3640,26,"0:container1=1901;1:container2=1739","0:container1=11;1:container2=15",2565,3,"1:container2=1258;2:container3=1307","1:container2=2;2:container3=1"
237964000000,/,7822,27,4,"0:container1=3503;1:container2=3007;2:container3=1312","0:container1=11;1:container2=15;2:container3=1",1597,11,"0:container1=1597","0:container1=11",3650,26,"0:container1=1906;1:container2=1744","0:container1=11;1:container2=15",2575,3,"1:container2=1263;2:container3=1312","1:container2=2;2:container3=1"
238284000000,/,7847,27,4,"0:container1=3513;1:container2=3017;2:container3=1317","0:container1=11;1:container2=15;2:container3=1",1602,11,"0:container1=1602","0:container1=11",3660,26,"0:container1=1911;1:container2=1749","0:container1=11;1:container2=15",2585,3,"1:container2=1268;2:container3=1317","1:container2=2;2:container3=1"
238500000000,/,7872,27,4,"0:container1=3523;1:container2=3027;2:container3=1322","0:container1=11;1:container2=15;2:container3=1",1607,11,"0:container1=1607","0:container1=11",3670,26,"0:container1=1916;1:container2=1754","0:container1=11;1:container2=15",2595,3,"1:container2=1273;2:container3=1322","1:container2=2;2:container3=1"
238732000000,/,7897,27,4,"0:container1=3533;1:container2=3037;2:container3=1327","0:container1=11;1:container2=15;2:container3=1",1612,11,"0:container1=1612","0:container1=11",3680,26,"0:container1=1921;1:container2=1759","0:container1=11;1:container2=15",2605,3,"1:container2=1278;2:container3=1327","1:container2=2;2:container3=1"
238988000000,/,7922,27,4,"0:container1=3543;1:container2=3047;2:container3=1332","0:container1=11;1:container2=15;2:container3=1",1617,11,"0:container1=1617","0:container1=11",3690,26,"0:container1=1926;1:container2=1764","0:container1=11;1:container2=15",2615,3,"1:container2=1283;2:container3=1332","1:container2=2;2:container3=1"
239188000000,/,7947,27,4,"0:container1=3553;1:container2=3057;2:container3=1337","0:container1=11;1:container2=15;2:container3=1",1622,11,"0:container1=1622","0:container1=11",3700,26,"0:container1=1931;1:container2=1769","0:container1=11;1:container2=15",2625,3,"1:container2=1288;2:container3=1337","1:container2=2;2:container3=1"
239452000000,/,7972,27,4,"0:container1=3563;1:container2=3067;2:container3=1342","0:container1=11;1:container2=15;2:container3=1",1627,11,"0:container1=1627","0:container1=11",3710,26,"0:container1=1936;1:container2=1774","0:container1=11;1:container2=15",2635,3,"1:container2=1293;2:container3=1342","1:container2=2;2:container3=1"
239796000000,/,7997,27,4,"0:container1=3573;1:container2=3077;2:container3=1347","0:container1=11;1:container2=15;2:container3=1",1632,11,"0:container1=1632","0:container1=11",3720,26,"0:container1=1941;1:container2=1779","0:container1=11;1:container2=15",2645,3,"1:container2=1298;2:container3=1347","1:container2=2;2:container3=1"
240172000000,/,8022,27,4,"0:container1=3583;1:container2=3087;2:container3=1352","0:container1=11;1:container2=15;2:container3=1",1637,11,"0:container1=1637","0:container1=11",3730,26,"0:container1=1946;1:container2=1784","0:container1=11;1:container2=15",2655,3,"1:container2=1303;2:container3=1352","1:container2=2;2:container3=1"
240464000000,/,8047,27,4,"0:container1=3593;1:container2=3097;2:container3=1357","0:container1=11;1:container2=15;2:container3=1",1642,11,"0:container1=1642","0:container1=11",3740,26,"0:container1=1951;1:container2=1789","0:container1=11;1:container2=15",2665,3,"1:container2=1308;2:container3=1357","1:container2=2;2:container3=1"
240824000000,/,8072,27,4,"0:container1=3603;1:container2=3107;2:container3=1362","0:container1=11;1:container2=15;2:container3=1",1647,11,"0:container1=1647","0:container1=11",3750,26,"0:container1=1956;1:container2=1794","0:container1=11;1:container2=15",2675,3,"1:container2=1313;2:container3=1362","1:container2=2;2:container3=1"
