stamp_ns,node_ns,src_drone_ns,fused_id,class_id,frame,x,y,z,cov00,cov01,cov02,cov10,cov11,cov12,cov20,cov21,cov22
56400000000,/,drone1,1,-1,world,-4.083443,0.065156,0.000000,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.915378e-01
56500000000,/,drone1,1,-1,world,-4.083443,0.065156,0.000000,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.915378e-01
56588000000,/,drone1,1,-1,world,-4.083443,0.065156,0.000000,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.915378e-01
56668000000,/,drone1,1,-1,world,-4.083443,0.065156,0.000000,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.915378e-01
56744000000,/,drone1,1,-1,world,-4.083443,0.065156,0.000000,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.915378e-01
56804000000,/,drone1,1,-1,world,-4.083443,0.065156,0.000000,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.915378e-01
56892000000,/,drone1,1,-1,world,-4.083443,0.065156,0.000000,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.915378e-01
56960000000,/,drone1,1,-1,world,-4.083443,0.065156,0.000000,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.915378e-01
57040000000,/,drone1,1,-1,world,-4.083443,0.065156,0.000000,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.915378e-01
57120000000,/,drone1,1,-1,world,-4.083443,0.065156,0.000000,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.915378e-01
57200000000,/,drone1,1,-1,world,-4.083443,0.065156,0.000000,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.915378e-01
57292000000,/,drone1,1,-1,world,-4.083443,0.065156,0.000000,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.915378e-01
57372000000,/,drone1,1,-1,world,-4.083443,0.065156,0.000000,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.915378e-01
57456000000,/,drone1,1,-1,world,-4.083443,0.065156,0.000000,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.915378e-01
57520000000,/,drone1,1,-1,world,-4.083443,0.065156,0.000000,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.915378e-01
57600000000,/,drone1,1,-1,world,-4.083443,0.065156,0.000000,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.915378e-01
57696000000,/,drone1,1,-1,world,-4.083443,0.065156,0.000000,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.915378e-01
57784000000,/,drone1,1,-1,world,-4.083443,0.065156,0.000000,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.915378e-01
57852000000,/,drone1,1,-1,world,-4.083443,0.065156,0.000000,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.915378e-01
57952000000,/,drone1,1,-1,world,-4.083443,0.065156,0.000000,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.915378e-01
58036000000,/,drone1,1,-1,world,-4.083443,0.065156,0.000000,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.915378e-01
58116000000,/,drone1,1,-1,world,-4.083443,0.065156,0.000000,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.915378e-01
58204000000,/,drone1,1,-1,world,-4.083443,0.065156,0.000000,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.915378e-01
58300000000,/,drone1,1,-1,world,-4.083443,0.065156,0.000000,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.915378e-01
58380000000,/,drone1,1,-1,world,-4.083443,0.065156,0.000000,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.915378e-01
58480000000,/,drone1,1,-1,world,-4.083443,0.065156,0.000000,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.915378e-01
58572000000,/,drone1,1,-1,world,-4.083443,0.065156,0.000000,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.915378e-01
58660000000,/,drone1,1,-1,world,-4.083443,0.065156,0.000000,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.915378e-01
58752000000,/,drone1,1,-1,world,-4.083443,0.065156,0.000000,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.915378e-01
58840000000,/,drone1,1,-1,world,-4.083443,0.065156,0.000000,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.915378e-01
58932000000,/,drone1,1,-1,world,-4.083443,0.065156,0.000000,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.915378e-01
59032000000,/,drone1,1,-1,world,-4.083443,0.065156,0.000000,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.915378e-01
59132000000,/,drone1,1,-1,world,-4.083443,0.065156,0.000000,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.915378e-01
59224000000,/,drone1,1,-1,world,-4.083443,0.065156,0.000000,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.915378e-01
59308000000,/,drone1,1,-1,world,-4.083443,0.065156,0.000000,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.915378e-01
59428000000,/,drone1,1,-1,world,-4.083443,0.065156,0.000000,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.915378e-01
59524000000,/,drone1,1,-1,world,-4.083443,0.065156,0.000000,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.915378e-01
59608000000,/,drone1,1,-1,world,-4.083443,0.065156,0.000000,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.915378e-01
59704000000,/,drone1,1,-1,world,-4.083443,0.065156,0.000000,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.915378e-01
59800000000,/,drone1,1,-1,world,-4.083443,0.065156,0.000000,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.915378e-01
59896000000,/,drone1,1,-1,world,-4.083443,0.065156,0.000000,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.915378e-01
59996000000,/,drone1,1,-1,world,-4.083443,0.065156,0.000000,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.915378e-01
60096000000,/,drone1,1,-1,world,-4.083443,0.065156,0.000000,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.915378e-01
60172000000,/,drone1,1,-1,world,-4.083443,0.065156,0.000000,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.915378e-01
60260000000,/,drone1,1,-1,world,-4.083443,0.065156,0.000000,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.915378e-01
60352000000,/,drone1,1,-1,world,-4.083443,0.065156,0.000000,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.915378e-01
60456000000,/,drone1,1,-1,world,-4.083443,0.065156,0.000000,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.915378e-01
60552000000,/,drone1,1,-1,world,-4.083443,0.065156,0.000000,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.915378e-01
60636000000,/,drone1,1,-1,world,-4.083443,0.065156,0.000000,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.316967e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.915378e-01
60716000000,/,drone1,1,-1,world,-3.906917,0.066455,0.000000,1.931896e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.931896e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.982672e+00
60808000000,/,drone1,1,-1,world,-3.903305,0.066482,0.000000,1.966686e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.966686e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.991636e+00
60904000000,/,drone1,1,-1,world,-3.901557,0.066495,0.000000,1.983518e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.983518e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.995888e+00
60988000000,/,drone1,1,-1,world,-3.900697,0.066501,0.000000,1.991801e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.991801e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.997961e+00
61060000000,/,drone1,1,-1,world,-3.900270,0.066504,0.000000,1.995911e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.995911e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.998985e+00
61132000000,/,drone1,1,-1,world,-3.900058,0.066506,0.000000,1.997958e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.997958e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.999493e+00
61216000000,/,drone1,1,-1,world,-3.899952,0.066507,0.000000,1.998980e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.998980e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.999747e+00
61300000000,/,drone1,1,-1,world,-3.899899,0.066507,0.000000,1.999490e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.999490e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.999874e+00
61376000000,/,drone1,1,-1,world,-3.899872,0.066507,0.000000,1.999745e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.999745e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.999937e+00
61448000000,/,drone1,1,-1,world,-3.899859,0.066507,0.000000,1.999873e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.999873e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.999968e+00
61512000000,/,drone1,1,-1,world,-3.899852,0.066507,0.000000,1.999936e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.999936e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.999984e+00
61588000000,/,drone1,1,-1,world,-3.899849,0.066507,0.000000,1.999968e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.999968e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.999992e+00
61676000000,/,drone1,1,-1,world,-3.899847,0.066507,0.000000,1.999984e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.999984e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.999996e+00
61732000000,/,drone1,1,-1,world,-3.899847,0.066507,0.000000,1.999992e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.999992e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.999998e+00
61812000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,1.999996e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.999996e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.999999e+00
61900000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,1.999998e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.999998e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
61976000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,1.999999e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.999999e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
62044000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
62112000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
62176000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
62224000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
62300000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
62384000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
62464000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
62536000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
62616000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
62700000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
62788000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
62872000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
62952000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
63032000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
63132000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
63200000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
63300000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
63388000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
63460000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
63532000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
63604000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
63696000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
63780000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
63852000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
63932000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
64020000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
64100000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
64192000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
64264000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
64352000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
64420000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
64516000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
64600000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
64700000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
64768000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
64856000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
64940000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
65012000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
65100000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
65176000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
65264000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
65344000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
65408000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
65500000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
65572000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
65652000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
65728000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
65804000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
65900000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
65972000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
66068000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
66152000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
66232000000,/,drone1,1,-1,world,-3.899846,0.066507,0.000000,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000000e+00
66308000000,/,drone1,1,-1,world,-3.907771,0.064762,0.000000,1.762052e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.762052e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.977744e+00
66400000000,/,drone1,1,-1,world,-3.915283,0.063109,0.000000,1.536532e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.536532e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.950961e+00
66492000000,/,drone1,1,-1,world,-3.922295,0.061565,0.000000,1.326018e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.326018e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.918730e+00
66564000000,/,drone1,1,-1,world,-3.928704,0.060154,0.000000,1.133611e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.133611e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.880248e+00
66648000000,/,drone1,1,-1,world,-3.934391,0.058901,0.000000,9.628641e-01,0.000000e+00,0.000000e+00,0.000000e+00,9.628641e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.835264e+00
66728000000,/,drone1,1,-1,world,-3.939235,0.057835,0.000000,8.174432e-01,0.000000e+00,0.000000e+00,0.000000e+00,8.174432e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.784831e+00
66800000000,/,drone1,1,-1,world,-3.943135,0.056976,0.000000,7.003470e-01,0.000000e+00,0.000000e+00,0.000000e+00,7.003470e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.732136e+00
66900000000,/,drone1,1,-1,world,-3.946056,0.056333,0.000000,6.126749e-01,0.000000e+00,0.000000e+00,0.000000e+00,6.126749e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.682513e+00
66992000000,/,drone1,1,-1,world,-3.948061,0.055892,0.000000,5.524648e-01,0.000000e+00,0.000000e+00,0.000000e+00,5.524648e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.641571e+00
67068000000,/,drone1,1,-1,world,-3.949320,0.055615,0.000000,5.146763e-01,0.000000e+00,0.000000e+00,0.000000e+00,5.146763e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.612260e+00
67156000000,/,drone1,1,-1,world,-3.950049,0.055454,0.000000,4.927831e-01,0.000000e+00,0.000000e+00,0.000000e+00,4.927831e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.593776e+00
67224000000,/,drone1,1,-1,world,-3.950447,0.055366,0.000000,4.808386e-01,0.000000e+00,0.000000e+00,0.000000e+00,4.808386e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.583176e+00
