stamp,ns,odom_topic,frame_id,pos_x,pos_y,pos_z,orient_x,orient_y,orient_z,orient_w,lin_vel_x,lin_vel_y,lin_vel_z,ang_vel_x,ang_vel_y,ang_vel_z
15.552000,drone1,ekf/odom,/drone1/odom,0.928581,-0.605757,1.131516,-0.001906,0.000218,0.000044,0.999998,-0.030276,-0.028757,0.104508,0.000000,0.000000,0.000000
15.552000,drone1,ekf/odom,/drone1/odom,0.928677,-0.605518,1.131375,-0.001906,0.000218,0.000044,0.999998,-0.030143,-0.028424,0.104319,0.000000,0.000000,0.000000
15.600000,drone1,ekf/odom,/drone1/odom,0.927036,-0.607268,1.136734,-0.001896,0.000360,0.000044,0.999998,-0.037565,-0.042844,0.115385,0.000000,0.000000,0.000000
15.600000,drone1,ekf/odom,/drone1/odom,0.927198,-0.606962,1.136554,-0.001894,0.000388,0.000044,0.999998,-0.037341,-0.042420,0.115145,0.000000,0.000000,0.000000
15.600000,drone1,ekf/odom,/drone1/odom,0.927349,-0.606677,1.136387,-0.001894,0.000388,0.000044,0.999998,-0.037131,-0.042024,0.114921,0.000000,0.000000,0.000000
15.600000,drone1,ekf/odom,/drone1/odom,0.927490,-0.606410,1.136229,-0.001894,0.000388,0.000044,0.999998,-0.036935,-0.041653,0.114711,0.000000,0.000000,0.000000
15.652000,drone1,ekf/odom,/drone1/odom,0.925494,-0.608579,1.142492,-0.001880,0.000569,0.000044,0.999998,-0.042637,-0.048428,0.124380,0.000000,0.000000,0.000000
15.652000,drone1,ekf/odom,/drone1/odom,0.925717,-0.608228,1.142286,-0.001880,0.000569,0.000044,0.999998,-0.042328,-0.047941,0.124106,0.000000,0.000000,0.000000
15.652000,drone1,ekf/odom,/drone1/odom,0.925924,-0.607901,1.142094,-0.001880,0.000569,0.000044,0.999998,-0.042040,-0.047486,0.123849,0.000000,0.000000,0.000000
15.652000,drone1,ekf/odom,/drone1/odom,0.926118,-0.607595,1.141914,-0.001880,0.000569,0.000044,0.999998,-0.041770,-0.047062,0.123608,0.000000,0.000000,0.000000
15.700000,drone1,ekf/odom,/drone1/odom,0.924218,-0.609535,1.147925,-0.001867,0.000705,0.000044,0.999998,-0.045241,-0.048338,0.129875,0.000000,0.000000,0.000000
15.700000,drone1,ekf/odom,/drone1/odom,0.924489,-0.609155,1.147703,-0.001867,0.000705,0.000044,0.999998,-0.044866,-0.047811,0.129578,0.000000,0.000000,0.000000
15.700000,drone1,ekf/odom,/drone1/odom,0.924741,-0.608801,1.147495,-0.001864,0.000731,0.000044,0.999998,-0.044515,-0.047319,0.129300,0.000000,0.000000,0.000000
15.700000,drone1,ekf/odom,/drone1/odom,0.924978,-0.608469,1.147300,-0.001864,0.000731,0.000044,0.999998,-0.044187,-0.046859,0.129039,0.000000,0.000000,0.000000
15.752000,drone1,ekf/odom,/drone1/odom,0.921181,-0.610399,1.154673,-0.001846,0.000902,0.000043,0.999998,-0.080350,-0.044954,0.146829,0.000000,0.000000,0.000000
15.752000,drone1,ekf/odom,/drone1/odom,0.921564,-0.609990,1.154411,-0.001846,0.000902,0.000043,0.999998,-0.079818,-0.044386,0.146479,0.000000,0.000000,0.000000
15.752000,drone1,ekf/odom,/drone1/odom,0.921922,-0.609608,1.154166,-0.001846,0.000902,0.000043,0.999998,-0.079322,-0.043856,0.146151,0.000000,0.000000,0.000000
15.752000,drone1,ekf/odom,/drone1/odom,0.922256,-0.609251,1.153936,-0.001846,0.000902,0.000043,0.999998,-0.078858,-0.043361,0.145845,0.000000,0.000000,0.000000
