stamp,ns,class,score,u,v,world_x,world_y,world_z,gt_name,gt_x,gt_y,gt_z,err_x,err_y,err_z,err_norm,aquabot_x,aquabot_y,aquabot_z,aq_det_range,aq_gt_range,aq_range_err
528.596000,drone2,3,0.953393,217.164398,184.362976,27.735335,5.463588,0.000000,container4,31.790609,4.729885,-1.570630,-4.055273,0.733702,1.570630,4.410265,-2.020005,-0.146657,0.188960,30.280206,34.205766,-3.925561
528.596000,drone2,4,0.948083,539.090149,87.923859,30.463724,-2.506796,0.000000,container5,31.808287,-3.263789,-1.569120,-1.344563,0.756993,1.569120,2.200688,-2.020005,-0.146657,0.188960,32.569903,34.017065,-1.447162
528.628000,drone2,3,0.953141,216.956955,184.521835,27.726588,5.469532,0.000000,container4,31.790609,4.729885,-1.570630,-4.064021,0.739646,1.570630,4.419301,-2.020429,-0.146656,0.189101,30.273129,34.206192,-3.933063
528.628000,drone2,4,0.948383,539.099854,87.485100,30.469057,-2.503999,0.000000,container5,31.808287,-3.263789,-1.569120,-1.339230,0.759790,1.569120,2.198399,-2.020429,-0.146656,0.189101,32.575443,34.017494,-1.442051
528.664000,drone2,3,0.954253,216.791946,184.918472,27.714653,5.474451,0.000000,container4,31.790609,4.729885,-1.570630,-4.075956,0.744566,1.570630,4.431103,-2.020989,-0.146663,0.186378,30.262850,34.206607,-3.943757
528.664000,drone2,4,0.948386,539.072144,88.184380,30.451662,-2.505753,0.000000,container5,31.808287,-3.263789,-1.569120,-1.356624,0.758037,1.569120,2.208436,-2.020989,-0.146663,0.186378,32.558765,34.017910,-1.459145
528.696000,drone2,3,0.954976,216.711151,185.116257,27.714638,5.476643,0.000000,container4,31.790555,4.729886,-1.564351,-4.075917,0.746756,1.564351,4.429214,-2.021334,-0.146655,0.188322,30.263592,34.206672,-3.943079
528.696000,drone2,4,0.947758,539.062866,88.652237,30.446191,-2.507118,0.000000,container5,31.808238,-3.263775,-1.563109,-1.362047,0.756657,1.563109,2.207037,-2.021334,-0.146655,0.188322,32.553762,34.017994,-1.464232
528.728000,drone2,3,0.955654,216.535110,185.873596,27.699658,5.481859,0.000000,container4,31.790555,4.729886,-1.564351,-4.090897,0.751972,1.564351,4.443882,-2.021781,-0.146658,0.185729,30.250267,34.206980,-3.956714
528.728000,drone2,4,0.947390,539.145630,88.827362,30.447450,-2.509320,0.000000,container5,31.808238,-3.263775,-1.563109,-1.360789,0.754455,1.563109,2.205506,-2.021781,-0.146658,0.185729,32.555607,34.018304,-1.462697
528.760000,drone2,3,0.955670,216.535583,185.519577,27.713042,5.481603,0.000000,container4,31.790555,4.729886,-1.564351,-4.077514,0.751717,1.564351,4.431522,-2.022307,-0.146663,0.182058,30.263864,34.207314,-3.943450
528.760000,drone2,4,0.947101,539.120117,88.829155,30.451155,-2.507872,0.000000,container5,31.808238,-3.263775,-1.563109,-1.357083,0.755903,1.563109,2.203718,-2.022307,-0.146663,0.182058,32.559702,34.018638,-1.458937
528.796000,drone2,3,0.956642,216.532486,186.006119,27.700072,5.482910,0.000000,container4,31.790555,4.729886,-1.564351,-4.090483,0.753023,1.564351,4.443680,-2.022605,-0.146647,0.184891,30.251672,34.207751,-3.956079
528.796000,drone2,4,0.946129,539.394531,91.277306,30.395507,-2.524914,0.000000,container5,31.808238,-3.263775,-1.563109,-1.412731,0.738861,1.563109,2.232719,-2.022605,-0.146647,0.184891,32.505758,34.019082,-1.513324
528.828000,drone2,3,0.956845,216.473373,186.207047,27.694619,5.485352,0.000000,container4,31.790364,4.729911,-1.523558,-4.095745,0.755441,1.523558,4.434754,-2.023105,-0.146649,0.180853,30.247236,34.205797,-3.958561
528.828000,drone2,4,0.945505,539.556824,91.337471,30.394001,-2.527845,0.000000,container5,31.808071,-3.263666,-1.524240,-1.414070,0.735821,1.524240,2.205523,-2.023105,-0.146649,0.180853,32.504947,34.017225,-1.512278
528.860000,drone2,3,0.957697,216.496277,186.381577,27.690290,5.485567,0.000000,container4,31.790364,4.729911,-1.523558,-4.100074,0.755656,1.523558,4.438790,-2.023640,-0.146649,0.176618,30.243523,34.206115,-3.962592
528.860000,drone2,4,0.945331,539.540222,91.548859,30.389204,-2.527249,0.000000,container5,31.808071,-3.263666,-1.524240,-1.418867,0.736417,1.524240,2.208801,-2.023640,-0.146649,0.176618,32.500629,34.017545,-1.516916
528.892000,drone2,3,0.957824,216.416672,186.758820,27.681424,5.488579,0.000000,container4,31.790364,4.729911,-1.523558,-4.108940,0.758668,1.523558,4.447493,-2.023885,-0.146627,0.178889,30.235624,34.206467,-3.970844
528.892000,drone2,4,0.944930,539.392029,89.029831,30.447282,-2.510546,0.000000,container5,31.808071,-3.263666,-1.524240,-1.360788,0.753120,1.524240,2.177669,-2.023885,-0.146627,0.178889,32.557592,34.017904,-1.460312
528.924000,drone2,3,0.956853,216.374832,186.673309,27.684904,5.490167,0.000000,container4,31.790364,4.729911,-1.523558,-4.105460,0.760256,1.523558,4.444549,-2.024398,-0.146625,0.174359,30.239816,34.206749,-3.966933
528.924000,drone2,4,0.945730,539.196228,90.500031,30.414768,-2.512009,0.000000,container5,31.808071,-3.263666,-1.524240,-1.393303,0.751657,1.524240,2.197632,-2.024398,-0.146625,0.174359,32.525758,34.018188,-1.492430
528.960000,drone2,3,0.957432,216.311935,187.546814,27.664699,5.493535,0.000000,container4,31.790364,4.729911,-1.523558,-4.125665,0.763624,1.523558,4.463795,-2.024959,-0.146620,0.169842,30.221118,34.207078,-3.985960
528.960000,drone2,4,0.947645,539.210632,90.931076,30.407889,-2.513299,0.000000,container5,31.808071,-3.263666,-1.524240,-1.400181,0.750367,1.524240,2.201560,-2.024959,-0.146620,0.169842,32.519527,34.018521,-1.498994
528.992000,drone2,3,0.958522,216.401398,188.138992,27.657077,5.493322,0.000000,container4,31.790364,4.729911,-1.523558,-4.133288,0.763411,1.523558,4.470804,-2.025183,-0.146593,0.171857,30.213816,34.207396,-3.993580
528.992000,drone2,4,0.949350,539.255005,91.136017,30.411193,-2.513821,0.000000,container5,31.808071,-3.263666,-1.524240,-1.396878,0.749845,1.524240,2.199283,-2.025183,-0.146593,0.171857,32.523096,34.018847,-1.495751
529.024000,drone2,3,0.957954,216.322327,188.587524,27.653070,5.497437,0.000000,container4,31.790364,4.729911,-1.523558,-4.137294,0.767526,1.523558,4.475212,-2.025691,-0.146589,0.166786,30.211119,34.207647,-3.996527
529.024000,drone2,4,0.949803,539.310547,91.267151,30.416184,-2.514257,0.000000,container5,31.808071,-3.263666,-1.524240,-1.391886,0.749410,1.524240,2.195967,-2.025691,-0.146589,0.166786,32.528586,34.019100,-1.490514
529.060000,drone2,3,0.958657,216.314423,188.790787,27.655991,5.499825,0.000000,container4,31.790364,4.729911,-1.523558,-4.134373,0.769914,1.523558,4.472923,-2.026242,-0.146581,0.161709,30.214946,34.207939,-3.992993
529.060000,drone2,4,0.947546,539.428711,91.297394,30.423705,-2.515139,0.000000,container5,31.808071,-3.263666,-1.524240,-1.384365,0.748528,1.524240,2.190906,-2.026242,-0.146581,0.161709,32.536676,34.019396,-1.482721
529.092000,drone2,3,0.956655,216.337891,189.352921,27.646270,5.502058,0.000000,container4,31.790362,4.729917,-1.518219,-4.144092,0.772142,1.518219,4.480479,-2.026438,-0.146550,0.163460,30.206010,34.207951,-4.001941
529.092000,drone2,4,0.946185,539.560547,92.812294,30.394002,-2.522525,0.000000,container5,31.808071,-3.263666,-1.524240,-1.414069,0.741141,1.524240,2.207303,-2.026438,-0.146550,0.163460,32.507797,34.019681,-1.511884
529.124000,drone2,3,0.953343,215.977692,189.189362,27.655446,5.513787,0.000000,container4,31.790366,4.729923,-1.513010,-4.134920,0.783864,1.513010,4.472271,-2.026944,-0.146543,0.157919,30.217686,34.207929,-3.990243
529.124000,drone2,4,0.945886,539.586548,92.705666,30.401092,-2.519474,0.000000,container5,31.808070,-3.263650,-1.519180,-1.406978,0.744177,1.519180,2.200294,-2.026944,-0.146543,0.157919,32.515124,34.019659,-1.504535
529.156000,drone2,3,0.953341,216.026199,189.345856,27.656575,5.514982,0.000000,container4,31.790366,4.729923,-1.513010,-4.133791,0.785060,1.513010,4.471437,-2.027488,-0.146532,0.152303,30.219522,34.208191,-3.988669
529.156000,drone2,4,0.945579,539.601013,92.490028,30.410651,-2.515614,0.000000,container5,31.808076,-3.263634,-1.514251,-1.397424,0.748021,1.514251,2.192096,-2.027488,-0.146532,0.152303,32.524892,34.019687,-1.494794
529.192000,drone2,3,0.954324,216.058746,189.464157,27.652671,5.518099,0.000000,container4,31.790377,4.729929,-1.507935,-4.137706,0.788170,1.507935,4.473889,-2.027677,-0.146488,0.153981,30.216458,34.208218,-3.991760
529.192000,drone2,4,0.945886,539.821289,92.448601,30.410519,-2.516821,0.000000,container5,31.808087,-3.263618,-1.509455,-1.397568,0.746797,1.509455,2.188460,-2.027677,-0.146488,0.153981,32.525048,34.019736,-1.494688
529.224000,drone2,3,0.954157,216.101105,189.530243,27.650257,5.520479,0.000000,container4,31.790393,4.729936,-1.502995,-4.140136,0.790543,1.502995,4.474894,-2.028174,-0.146480,0.147849,30.214989,34.208189,-3.993200
529.224000,drone2,4,0.945263,540.070068,92.341919,30.412046,-2.518850,0.000000,container5,31.808103,-3.263602,-1.504795,-1.396057,0.744752,1.504795,2.183584,-2.028174,-0.146480,0.147849,32.527187,34.019720,-1.492533
529.256000,drone2,3,0.954786,216.106979,189.446045,27.652716,5.523426,0.000000,container4,31.790415,4.729943,-1.498194,-4.137699,0.793483,1.498194,4.471550,-2.028588,-0.146459,0.144326,30.218342,34.208217,-3.989875
529.256000,drone2,4,0.945128,540.177551,92.187828,30.415415,-2.517413,0.000000,container5,31.808125,-3.263586,-1.500273,-1.392710,0.746173,1.500273,2.178815,-2.028588,-0.146459,0.144326,32.530841,34.019764,-1.488923
529.288000,drone2,3,0.954878,216.037582,190.103485,27.641608,5.527252,0.000000,container4,31.790442,4.729951,-1.493534,-4.148834,0.797302,1.493534,4.480978,-2.028823,-0.146428,0.142745,30.208367,34.208174,-3.999806
529.288000,drone2,4,0.945012,540.168884,92.626747,30.411574,-2.517551,0.000000,container5,31.808125,-3.263586,-1.500273,-1.396551,0.746035,1.500273,2.181225,-2.028823,-0.146428,0.142745,32.527249,34.019924,-1.492674
529.320000,drone2,3,0.954544,216.019226,190.441635,27.639086,5.529425,0.000000,container4,31.790475,4.729958,-1.489017,-4.151390,0.799466,1.489017,4.482227,-2.029310,-0.146419,0.136153,30.206745,34.208159,-4.001414
529.320000,drone2,4,0.945017,540.357971,92.918411,30.411290,-2.521809,0.000000,container5,31.808152,-3.263570,-1.495892,-1.396862,0.741761,1.495892,2.176953,-2.029310,-0.146419,0.136153,32.527736,34.019907,-1.492171
529.356000,drone2,3,0.955767,215.981018,190.698929,27.639039,5.532188,0.000000,container4,31.790514,4.729966,-1.484646,-4.151475,0.802222,1.484646,4.481347,-2.029788,-0.146393,0.131434,30.207663,34.208237,-4.000574
529.356000,drone2,4,0.944725,540.589844,93.075691,30.414397,-2.526189,0.000000,container5,31.808184,-3.263554,-1.491653,-1.393787,0.737365,1.491653,2.170571,-2.029788,-0.146393,0.131434,32.531614,34.019987,-1.488373
529.388000,drone2,3,0.956305,215.927170,190.882996,27.636774,5.534933,0.000000,container4,31.790558,4.729974,-1.480423,-4.153784,0.804959,1.480423,4.482581,-2.029957,-0.146351,0.130532,30.206108,34.208200,-4.002092
529.388000,drone2,4,0.944052,540.587341,93.092110,30.416322,-2.524042,0.000000,container5,31.808221,-3.263539,-1.487559,-1.391900,0.739497,1.487559,2.167273,-2.029957,-0.146351,0.130532,32.533543,34.019956,-1.486412
529.420000,drone2,3,0.956302,215.974274,190.943680,27.637931,5.534884,0.000000,container4,31.790607,4.729983,-1.476349,-4.152676,0.804901,1.476349,4.480200,-2.030455,-0.146339,0.123515,30.207692,34.208220,-4.000528
529.420000,drone2,4,0.945011,540.706177,93.136620,30.417736,-2.524996,0.000000,container5,31.808263,-3.263523,-1.483612,-1.390527,0.738527,1.483612,2.163352,-2.030455,-0.146339,0.123515,32.535494,34.019973,-1.484479
529.456000,drone2,3,0.956291,216.048569,191.110931,27.636344,5.534634,0.000000,container4,31.790661,4.729991,-1.472428,-4.154318,0.804643,1.472428,4.480385,-2.030921,-0.146306,0.118374,30.206517,34.208308,-4.001791
529.456000,drone2,4,0.945080,540.841003,93.278786,30.416931,-2.526280,0.000000,container5,31.808361,-3.263493,-1.476165,-1.391430,0.737214,1.476165,2.158385,-2.030921,-0.146306,0.118374,32.535233,34.019942,-1.484709
529.488000,drone2,3,0.955837,216.077026,191.139908,27.636207,5.537260,0.000000,container4,31.790720,4.730000,-1.468661,-4.154513,0.807260,1.468661,4.479801,-2.031065,-0.146257,0.117161,30.207005,34.208272,-4.001267
529.488000,drone2,4,0.945416,540.991089,93.376701,30.414745,-2.526135,0.000000,container5,31.808361,-3.263493,-1.476165,-1.393617,0.737359,1.476165,2.159845,-2.031065,-0.146257,0.117161,32.533185,34.020033,-1.486848
529.520000,drone2,3,0.955820,216.064301,191.363388,27.630814,5.541165,0.000000,container4,31.790784,4.730008,-1.465050,-4.159970,0.811157,1.465050,4.484384,-2.031564,-0.146241,0.109814,30.202902,34.208321,-4.005419
529.520000,drone2,4,0.946430,540.756348,92.103523,30.443327,-2.509935,0.000000,container5,31.808417,-3.263479,-1.472669,-1.365090,0.753544,1.472669,2.144773,-2.031564,-0.146241,0.109814,32.560984,34.020078,-1.459094
529.552000,drone2,3,0.955832,216.124924,191.735321,27.621529,5.543269,0.000000,container4,31.790784,4.730008,-1.465050,-4.169255,0.813260,1.465050,4.493379,-2.031829,-0.146194,0.108153,30.194425,34.208500,-4.014075
529.552000,drone2,4,0.945867,541.158447,93.608894,30.409409,-2.522777,0.000000,container5,31.808477,-3.263465,-1.469327,-1.399068,0.740688,1.469327,2.159845,-2.031829,-0.146194,0.108153,32.528353,34.020172,-1.491819
529.588000,drone2,3,0.955812,216.023651,191.965149,27.620136,5.549533,0.000000,container4,31.790853,4.730017,-1.461597,-4.170717,0.819516,1.461597,4.494747,-2.032138,-0.146160,0.102691,30.194516,34.208461,-4.013945
529.588000,drone2,4,0.949137,540.824524,92.659889,30.434569,-2.505281,0.000000,container5,31.808541,-3.263451,-1.466140,-1.373973,0.758170,1.466140,2.147600,-2.032138,-0.146160,0.102691,32.552466,34.020145,-1.467680
529.620000,drone2,3,0.956471,216.222610,191.979141,27.624343,5.547238,0.000000,container4,31.790926,4.730026,-1.458303,-4.166583,0.817212,1.458303,4.489421,-2.032626,-0.146148,0.094928,30.198667,34.208512,-4.009845
529.620000,drone2,4,0.950886,540.864441,92.646614,30.438404,-2.501985,0.000000,container5,31.808610,-3.263438,-1.463110,-1.370205,0.761452,1.463110,2.144286,-2.032626,-0.146148,0.094928,32.556517,34.020203,-1.463686
529.652000,drone2,3,0.956558,216.259491,192.247696,27.621534,5.549494,0.000000,container4,31.791004,4.730034,-1.455171,-4.169470,0.819460,1.455171,4.491494,-2.032864,-0.146101,0.092965,30.196552,34.208588,-4.012036
529.652000,drone2,4,0.951431,540.915649,92.592903,30.443170,-2.498769,0.000000,container5,31.808682,-3.263425,-1.460238,-1.365512,0.764656,1.460238,2.140471,-2.032864,-0.146101,0.092965,32.561272,34.020294,-1.459021
529.684000,drone2,3,0.956594,216.235596,192.221924,27.624529,5.552748,0.000000,container4,31.791004,4.730034,-1.455171,-4.166475,0.822714,1.455171,4.489309,-2.033156,-0.146074,0.087125,30.200372,34.208609,-4.008237
529.684000,drone2,4,0.953385,540.974976,92.799614,30.440170,-2.497664,0.000000,container5,31.808682,-3.263425,-1.460238,-1.368512,0.765761,1.460238,2.142781,-2.033156,-0.146074,0.087125,32.558478,34.020321,-1.461843
529.716000,drone2,3,0.956342,216.281998,192.371948,27.622896,5.554305,0.000000,container4,31.791172,4.730051,-1.449395,-4.168276,0.824253,1.449395,4.489394,-2.033646,-0.146059,0.079042,30.199518,34.208637,-4.009119
529.716000,drone2,4,0.952126,541.071289,93.080986,30.435513,-2.497822,0.000000,container5,31.808837,-3.263401,-1.454976,-1.373324,0.765579,1.454976,2.142215,-2.033646,-0.146059,0.079042,32.554313,34.020357,-1.466044
529.752000,drone2,3,0.955980,216.316864,192.535568,27.621175,5.556515,0.000000,container4,31.791261,4.730060,-1.446755,-4.170086,0.826455,1.446755,4.490629,-2.033861,-0.146002,0.076777,30.198440,34.208713,-4.010273
529.752000,drone2,4,0.951653,541.076965,93.347595,30.431302,-2.495256,0.000000,container5,31.808920,-3.263390,-1.452587,-1.377618,0.768133,1.452587,2.144264,-2.033861,-0.146002,0.076777,32.550142,34.020449,-1.470307
529.784000,drone2,3,0.955440,216.343018,192.701843,27.621176,5.557956,0.000000,container4,31.791261,4.730060,-1.446755,-4.170085,0.827897,1.446755,4.490894,-2.034141,-0.145976,0.070623,30.198968,34.208713,-4.009744
529.784000,drone2,4,0.951843,541.060852,93.450745,30.432704,-2.492460,0.000000,container5,31.808920,-3.263390,-1.452587,-1.376216,0.770929,1.452587,2.144368,-2.034141,-0.145976,0.070623,32.551605,34.020454,-1.468848
529.816000,drone2,3,0.955161,216.434509,192.959427,27.618805,5.557750,0.000000,container4,31.791452,4.730076,-1.441978,-4.172647,0.827674,1.441978,4.491695,-2.034630,-0.145961,0.062200,30.197059,34.208801,-4.011742
529.816000,drone2,4,0.950786,541.151978,93.750237,30.429755,-2.493227,0.000000,container5,31.809096,-3.263369,-1.448300,-1.379341,0.770143,1.448300,2.143193,-2.034630,-0.145961,0.062200,32.549190,34.020547,-1.471356
529.852000,drone2,3,0.954249,216.473953,193.381683,27.612504,5.559332,0.000000,container4,31.791452,4.730076,-1.441978,-4.178949,0.829256,1.441978,4.497841,-2.034949,-0.145911,0.057537,30.191465,34.208905,-4.017440
529.852000,drone2,4,0.951599,541.079102,94.206284,30.423546,-2.490393,0.000000,container5,31.809096,-3.263369,-1.448300,-1.385550,0.772976,1.448300,2.148212,-2.034949,-0.145911,0.057537,32.543107,34.020662,-1.477555
529.884000,drone2,3,0.953308,216.393539,193.756226,27.605878,5.562977,0.000000,container4,31.791553,4.730083,-1.439842,-4.185674,0.832894,1.439842,4.504079,-2.035074,-0.145867,0.053216,30.185755,34.208840,-4.023086
529.884000,drone2,4,0.952322,541.207275,94.628876,30.417161,-2.493652,0.000000,container5,31.809188,-3.263360,-1.446404,-1.392027,0.769708,1.446404,2.149948,-2.035074,-0.145867,0.053216,32.537094,34.020607,-1.483513
529.916000,drone2,3,0.953503,216.443100,194.075745,27.600882,5.563121,0.000000,container4,31.791763,4.730098,-1.436082,-4.190882,0.833023,1.436082,4.507743,-2.035555,-0.145845,0.044602,30.181330,34.208986,-4.027656
529.916000,drone2,4,0.953236,541.183228,94.600525,30.420876,-2.491016,0.000000,container5,31.809283,-3.263352,-1.444674,-1.388407,0.772336,1.444674,2.147385,-2.035555,-0.145845,0.044602,32.541078,34.020727,-1.479650
529.948000,drone2,4,0.954525,541.142334,94.881218,30.417543,-2.489468,0.000000,container5,31.809381,-3.263344,-1.443110,-1.391837,0.773876,1.443110,2.149108,-2.035654,-0.145788,0.042516,32.537743,34.020768,-1.483025
529.948000,drone2,3,0.953345,216.464539,194.271286,27.599181,5.563884,0.000000,container4,31.791763,4.730098,-1.436082,-4.192582,0.833786,1.436082,4.509465,-2.035654,-0.145788,0.042516,30.179888,34.208986,-4.029098
529.984000,drone2,4,0.953835,541.291138,94.986763,30.420534,-2.491603,0.000000,container5,31.809481,-3.263337,-1.441714,-1.388947,0.771734,1.441714,2.145527,-2.035991,-0.145754,0.034979,32.541208,34.020816,-1.479608
529.984000,drone2,3,0.953408,216.619949,194.867462,27.589144,5.561337,0.000000,container4,31.791873,4.730104,-1.434460,-4.202729,0.831233,1.434460,4.517915,-2.035991,-0.145754,0.034979,30.169865,34.209029,-4.039164
530.016000,drone2,4,0.954018,541.259644,95.164894,30.421299,-2.489936,0.000000,container5,31.809481,-3.263337,-1.441714,-1.388182,0.773401,1.441714,2.145632,-2.036476,-0.145734,0.026021,32.542329,34.020913,-1.478584
530.016000,drone2,3,0.953116,216.747986,195.286392,27.583393,5.559201,0.000000,container4,31.791986,4.730111,-1.433010,-4.208593,0.829090,1.433010,4.522517,-2.036476,-0.145734,0.026021,30.164277,34.209173,-4.044895
530.048000,drone2,4,0.954128,541.380615,95.280220,30.423651,-2.491678,0.000000,container5,31.809687,-3.263326,-1.439425,-1.386036,0.771649,1.439425,2.142075,-2.036363,-0.145669,0.025140,32.544691,34.020874,-1.476183
530.048000,drone2,3,0.952920,216.708572,195.489456,27.583249,5.561312,0.000000,container4,31.792101,4.730116,-1.431734,-4.208852,0.831196,1.431734,4.522741,-2.036363,-0.145669,0.025140,30.164411,34.209074,-4.044663
530.080000,drone2,4,0.954570,541.408936,95.456543,30.423159,-2.492305,0.000000,container5,31.809793,-3.263322,-1.438534,-1.386635,0.771017,1.438534,2.141635,-2.036864,-0.145648,0.015984,32.544740,34.021048,-1.476308
530.080000,drone2,3,0.952375,216.720703,195.613235,27.583788,5.561142,0.000000,container4,31.792218,4.730122,-1.430632,-4.208430,0.831020,1.430632,4.521967,-2.036864,-0.145648,0.015984,30.165389,34.209247,-4.043858
530.112000,drone2,4,0.954138,541.326782,95.837395,30.417703,-2.491356,0.000000,container5,31.809793,-3.263322,-1.438534,-1.392091,0.771966,1.438534,2.145513,-2.037341,-0.145622,0.006885,32.539705,34.021138,-1.481433
530.112000,drone2,3,0.952700,216.782959,195.512833,27.590206,5.559301,0.000000,container4,31.792337,4.730126,-1.429705,-4.202131,0.829174,1.429705,4.515472,-2.037341,-0.145622,0.006885,30.171804,34.209412,-4.037608
530.148000,drone2,4,0.954309,541.251160,96.020531,30.417166,-2.489507,0.000000,container5,31.810458,-3.263318,-1.436735,-1.393292,0.773811,1.436735,2.145752,-2.037461,-0.145559,0.002763,32.539160,34.021673,-1.482513
530.148000,drone2,3,0.953733,216.777756,195.057068,27.606560,5.558896,0.000000,container4,31.792960,4.730141,-1.427693,-4.186400,0.828754,1.427693,4.500121,-2.037461,-0.145559,0.002763,30.187892,34.209882,-4.021991
530.180000,drone2,4,0.955333,541.267883,96.232399,30.417417,-2.491517,0.000000,container5,31.810571,-3.263321,-1.437027,-1.393155,0.771805,1.437027,2.145136,-2.037665,-0.145514,-0.003702,32.539761,34.021732,-1.481971
530.180000,drone2,3,0.953827,216.820038,195.440414,27.601286,5.557680,0.000000,container4,31.793088,4.730142,-1.427816,-4.191802,0.827538,1.427816,4.504962,-2.037665,-0.145514,-0.003702,30.182674,34.209939,-4.027265
530.212000,drone2,4,0.955934,541.363770,96.436989,30.418164,-2.495618,0.000000,container5,31.810571,-3.263321,-1.437027,-1.392407,0.767704,1.437027,2.143178,-2.038167,-0.145487,-0.013003,32.541308,34.021843,-1.480535
530.212000,drone2,3,0.954801,216.821487,195.211578,27.612627,5.556895,0.000000,container4,31.793088,4.730142,-1.427816,-4.180460,0.826753,1.427816,4.494266,-2.038167,-0.145487,-0.013003,30.194153,34.210046,-4.015892
530.248000,drone2,4,0.956665,541.355835,96.482391,30.423095,-2.496512,0.000000,container5,31.810571,-3.263321,-1.437027,-1.387477,0.766809,1.437027,2.139657,-2.037965,-0.145408,-0.014601,32.546095,34.021582,-1.475488
530.248000,drone2,3,0.954014,216.785904,195.445694,27.612115,5.557485,0.000000,container4,31.793088,4.730142,-1.427816,-4.180972,0.827343,1.427816,4.494851,-2.037965,-0.145408,-0.014601,30.193550,34.209768,-4.016219
530.280000,drone2,4,0.956814,541.323364,96.821358,30.422502,-2.498458,0.000000,container5,31.810571,-3.263321,-1.437027,-1.388069,0.764863,1.437027,2.139345,-2.038468,-0.145378,-0.024076,32.546154,34.021691,-1.475537
530.280000,drone2,3,0.953297,216.835983,195.911591,27.606803,5.555568,0.000000,container4,31.793088,4.730142,-1.427816,-4.186285,0.825426,1.427816,4.499441,-2.038468,-0.145378,-0.024076,30.188466,34.209872,-4.021407
530.312000,drone2,4,0.956106,541.305542,97.120056,30.423104,-2.500613,0.000000,container5,31.810571,-3.263321,-1.437027,-1.387468,0.762708,1.437027,2.138185,-2.038938,-0.145345,-0.033470,32.547390,34.021773,-1.474383
530.312000,drone2,3,0.954285,217.315018,197.195877,27.580215,5.542947,0.000000,container4,31.793088,4.730142,-1.427816,-4.212873,0.812805,1.427816,4.521903,-2.038938,-0.145345,-0.033470,30.160438,34.209948,-4.049510
530.344000,drone2,4,0.957420,541.208984,97.390923,30.424256,-2.500710,0.000000,container5,31.810571,-3.263321,-1.437027,-1.386316,0.762611,1.437027,2.137403,-2.038823,-0.145276,-0.035856,32.548439,34.021567,-1.473128
530.344000,drone2,3,0.953391,217.391022,197.816254,27.571020,5.540413,0.000000,container4,31.793088,4.730142,-1.427816,-4.222067,0.810271,1.427816,4.530017,-2.038823,-0.145276,-0.035856,30.150808,34.209728,-4.058920
530.380000,drone2,4,0.957654,541.079468,97.613396,30.425450,-2.502390,0.000000,container5,31.810685,-3.263326,-1.437487,-1.385235,0.760936,1.437487,2.136415,-2.039195,-0.145233,-0.044925,32.550137,34.021701,-1.471564
